utt_id,F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act,is_csw,has_dm,has_rep,is_l1_to_l2,is_l2_to_l1,csw_x_dm,csw_x_rep
train_876_0,209.30067443847656,76.49585723876953,320.2139892578125,74.2170639038086,-0.5118744705111412,-0.8511782423363492,-158.44848725379595,564.3716508605298,377.42814307833385,909.8468322986132,359.7580043976263,2927.3317744512947,-1054.1662161690856,14.561580100811552,-1.317305898605059,2.1069254437879508,1.4256518954262818,2.732343253261435,82.51759338378906,7.794970035552979,101.50196075439452,75.08914184570312,1.4069019873796085,0.6958059816748823,201.7619171142578,107.99303436279295,303.9804992675781,74.2170639038086,-0.2308633295302511,-1.9318083912730344,-17.291437959778328,3.5546959625208028,-0.3601803154270899,-0.6219113804273845,-38.87685336612135,63.91218773588364,-1.7624706391558465,1.576232146871967,9.736253602117944,5.492020775361502,0.1894563342133844,-0.3844345581998762,-18.132861054709306,3.964543896411407,-10.734504534367312,-24.94080536691595,0.0951267928634432,-0.8272862829812659,-19.60823516608967,4.970004988810579,-11.766079731930878,-31.20574517214897,-0.4967724721479281,-0.3613323156475525,-23.89054167441006,3.473219042827492,-0.3055447589299127,-0.9719764981438052,168.99078375049805,210.0188211939933,0.909528672792459,-0.1491490506819919,4.5356571866841815,5.074263510954633,1.4663426831441964,0.9045077901238554,-18.51181429659603,0.2186860901370906,-18.293128206458935,-18.73050038673312,0.0,-2.0,-18.408210470307186,2.5325998773461436,-16.280253279342364,-21.96717240304185,-0.6671562484352391,-1.499999999999997,1.8867924528301887,0.3057142857142857,0.2133981619185228,0.4133765950063301,-1.354589569011149,0.62,0.05,0.0714285714285714,0.0352252228741084,0.7640148674472668,-0.5033002943213303,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_876_0,data/masac_wav16k_clips/train 2/train_2/audios/train_876_0.wav,0.0,-1.0,MAYA,CS,code_switched,"Tumhe dekh rahi hoon. Kitna handsome sophisticated, cultured hain mera beta",MAYA,MAYA,True,fillers,4,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_876,MAYA,I,11,train_876,1.0,high_l2,female,,Older,Indian,i,1,1,0,1.0,0.0,1,0
train_876_1,244.02377319335935,77.09701538085938,304.0138854980469,116.88516998291016,-0.7914897994702905,-1.263367914957404,348.18449390543464,1988.2115711166089,484.9922641876758,2791.5823497774704,1026.8618447440008,5936.081995215526,-77.02638060582386,2.5563216342777224,0.6411856758533077,0.7070693906893194,-1.4999999999999998,-1.5000000000000002,246.25949096679688,79.43714904785156,304.0138854980469,116.88516998291016,-0.8802858612170392,-1.198559675143709,186.65814208984375,24.07447052001953,224.51329040527344,154.5241241455078,0.008836041520805,-1.385938947794762,-25.075023452942148,3.18057464997995,-0.0676603779976775,-1.2856796328789128,77.90870842213151,91.17380792226636,1.5360305800810212e-16,-2.0,7.1005674458115955,7.095868317601272,1.59097570755773e-16,-2.0,-16.132372214992955,4.978895482059375,-8.153496112328932,-25.731758993653685,-0.2401785184439756,-1.0713592657578257,-34.01767469089134,1.3822538179005248,-32.27837722499367,-35.66002755188164,0.1048577624486205,-1.5,-32.69580565199137,1.5292311359551354,-0.4599933769076947,-1.4999999999999998,-182.09616336895175,0.0,0.0,0.0,0.1279470195951799,0.0,0.0,0.0,-32.69580565199137,1.5292311359551354,-31.127773869837,-34.76969713721603,-0.4599933769076947,-1.4999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.45,0.41,-2.0135789973759022e-16,-2.0,0.86,0.04,0.02,0.02,0.0,-2.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_876_1,data/masac_wav16k_clips/train 2/train_2/audios/train_876_1.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,Thank you,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_876,SAHIL,-1,2,train_876,1.0,high_l2,male,,Younger,Indian,-1,0,0,0,,,0,0
train_699_0,259.2191162109375,52.81882095336914,345.89617919921875,104.42218780517578,-0.3636925620387686,-0.4648716325504565,113.00712107315228,92.6368730252661,458.2218266583288,208.8167318456611,1137.1971615878017,975.4009932236394,-699.321899414058,0.4152360416343515,0.4225115936930892,3.605521969727996,-0.3477567657660452,12.274668514474378,307.8174743652344,14.670317649841309,321.5675964355469,283.6238708496094,-0.6244200155315555,-1.200845204250614,221.00958251953125,0.7737678289413452,221.99867248535156,219.8602294921875,-0.2858856376899431,-1.1107925398170797,-22.377996509522596,2.04510634504135,-0.1282124189987935,-0.9987343668368908,-50.88950861722932,103.73874097905976,-0.0013948913196808,-0.4035533239071052,2.4468064596746375,4.157768095564666,2.8134757602817895,7.757356419508296,-25.220014136966075,1.3590424113566275,-23.748261968493978,-27.026382434974515,-0.3543960142633972,-1.5000000000000002,-16.509743652770524,4.486406603763827,-12.851052647071768,-26.687760337109516,-1.2378817720412658,0.0825939932132393,-32.21054133450022,1.954274365506244,-0.4127619739831624,-0.89349239167102,-36.96643014752145,93.08391347511372,0.1030455169703505,-1.0687226274369297,2.8120006175504053,5.141322697883346,2.1313424306084783,2.789291242701312,-47.20144133334998,0.745340092059987,-46.30403178360573,-48.12898831006824,-0.0605855875465385,-1.499999999999998,-34.694115082248075,1.1736571433438991,-33.08777022863754,-36.39126339875178,0.0097596734781191,-1.307190159832855,2.5510204081632653,0.0875,0.0463546114210873,0.8190520861418517,0.2012757528779567,0.21,0.03,0.0536363636363636,0.0314130046239472,0.1204134769807625,-1.039430822453978,0.11,0.01,0.492,0.3075971391284385,0.8771315722257016,-0.3381779873220747,1.14,0.17,3.485990338164251,9.172881355932205,0.3800322061191626,0.6199677938808373,0.1778455284552845,0.1090169992609017,train_699_0,data/masac_wav16k_clips/train 2/train_2/audios/train_699_0.wav,0.0,-1.0,NEELIMA,CS,code_switched,Nahin Nahin Aaj mein Khud Nahin wali Thi apni balcony se lekin ruk gai. mein 22nd floor Mein rahti ho,NEELIMA,NEELIMA,True,fillers,3,True,2,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,5,alternational,L1→L2,train_699,NEELIMA,I,20,train_699,1.0,high_l2,female,,Younger,Indian,-1,1,1,1,1.0,0.0,1,1
train_699_1,273.91015625,70.42310333251953,343.1957092285156,106.13726806640624,-1.1522220672110637,0.0828383438853883,-268.03229593763245,2214.187575040375,336.51847147474075,2213.3865840965373,68.48617553710828,4427.574159136912,-604.5507674123731,0.8009909438376652,2.9326123104208903e-16,0.0,-2.0,-2.0,220.75390625,1.1778308153152466,221.98800659179688,218.83053588867188,-0.7744183842843653,-0.9085432781360064,286.41748046875,72.83358001708984,343.1957092285156,106.13726806640624,-1.7152725856154485,1.2620064453739346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_699_1,data/masac_wav16k_clips/train 2/train_2/audios/train_699_1.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,to,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_699,SAHIL,-1,1,train_699,1.0,high_l2,male,,Younger,Indian,-1,0,0,0,,,0,0
train_487_2,232.9185485839844,52.400516510009766,338.8984680175781,116.52935028076172,-0.1193117177446362,-0.744351377334612,-227.98656293152888,48.245013332501465,247.6182561027086,52.21189929051362,312.06013959153177,130.42259998215818,-698.21788787842,5.046216301274092,0.3521897888135876,0.7959841795200191,0.4125995351427138,-1.2129109433473375,265.0517578125,21.28290557861328,297.85064697265625,235.0607757568359,0.2528136636143241,-1.5284904285063727,257.14678955078125,11.521661758422852,268.08245849609375,217.2267608642578,-2.4830871444954163,6.144722946317936,-13.624979703289938,2.9633067587835717,-0.8316193972607632,-0.2855817816312868,-56.77948499432381,131.6751329182573,-1.0153119958366754,-0.2430541753809576,4.43922022338363,3.2166942592338534,0.3409689160391162,-1.1565429720628353,-14.880175080271142,2.5949093419932585,-11.535919373966273,-19.06397916681424,-0.3598637550416923,-1.2092736261286232,-21.143282783523716,2.220287312350536,-19.243541489668495,-25.471276225175945,-1.0607531335634504,-0.4029209120515493,-30.51288236132867,1.3696462845414683,0.1500784249814157,-1.1357298259078628,-9.165029202888832,34.268619992398285,-1.2120187882866789,0.2566281575930715,2.234118526949314,2.8401935393444853,1.5157134688362075,1.0922796024453474,-31.005347405621265,1.3284830987781195,-28.95218184281529,-32.60999645809496,0.2721693863019048,-1.491223343197856,-30.00647858847617,1.6665238921636216,-27.46095613729987,-32.428972473542224,0.0721345272877766,-0.9857106482525057,2.2124004796042764,0.107,0.0521632054229799,0.6482918136952041,-1.3184164813912138,0.19,0.05,0.07875,0.0313996417177011,0.4788480652547128,-0.3781535609966817,0.14,0.03,0.7766666666666667,0.8651139937732033,0.706469096731625,-1.5000000000000002,2.0,0.15,4.181247196052041,9.862433862433862,0.4239569313593539,0.576043068640646,0.1377682403433476,0.1013948497854077,train_487_2,data/masac_wav16k_clips/train 2/train_2/audios/train_487_2.wav,0.0,-1.0,ROSESH,CS,code_switched,Inhe sophisticated socialite bana dijiye.,ROSESH,ROSESH,False,,0,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_487,ROSESH,I,5,train_487,0.5,mid_l2,male,,Younger,Indian,-1,1,0,0,1.0,0.0,0,0
train_718_1,231.63734436035156,53.70423126220703,346.0592041015625,95.97516632080078,-0.1062830039665785,-0.564880736843917,4.087227132676347,463.4554927378924,638.9173031535579,415.1171601932183,1779.3399047851576,1561.858853581234,-1296.3651784261092,6.801935325888675,0.670617569979564,1.1795729925365976,2.1698864632837456,0.5932448732702618,202.9996795654297,62.5027961730957,337.2702941894531,95.97516632080078,-0.1365547391160906,-1.0697831526931874,236.8133850097656,18.95584297180176,283.9042053222656,215.864501953125,1.26379737650361,0.7157174192826616,-20.827040249635058,4.601904687212691,-0.1252227178535042,-0.8682746531516652,-68.63584652854162,85.01113427579067,-0.5323256533594566,-1.0693528122704838,13.390078419805093,9.838287165482177,-0.2545223302135606,-1.4661970147453518,-20.689125335723055,6.135041072694457,-9.300331982902827,-34.24663478874721,-0.7157782914379571,-0.2431856792096098,-15.23736540423134,2.0420062669413466,-13.429651988530264,-18.09155888975961,-0.6341218842970465,-1.4999999999999998,-33.04854493287791,1.8654509457104869,0.0858469966396427,-0.8327640685678299,31.695713197174104,129.26354867775078,0.7967398384036545,-0.9146310826370008,1.210067245636864,1.088386897491958,0.5747301651914192,-1.1285377236976426,-46.44952577974033,2.5448368794252483,-43.098880078033815,-50.582327167504715,-0.3468524336117692,-0.9580117557107948,-35.5674727126531,1.5975288187345629,-33.30861419883576,-37.75519431117513,0.0986950386296383,-1.3737473304835406,1.9011406844106464,0.3013333333333333,0.2158970948288919,0.2939080528552003,-1.4300489925926352,0.64,0.04,0.0423076923076923,0.0280532038904776,0.3902771748209423,-0.9545536774266488,0.1,0.01,0.4966666666666667,0.426796855137846,0.7044874085444397,-1.5,1.1,0.18,1.4453066706461724,11.73939393939394,0.1231159528428592,0.8768840471571406,0.606711409395973,0.0851832731027361,train_718_1,data/masac_wav16k_clips/train 2/train_2/audios/train_718_1.wav,0.0,-1.0,MAYA,CS,code_switched,O to Tumne Monisha 3 Fm Radio mein already hi Sun Liya. excellent to kya kaha Meri Pyari Bahu Ne Mere khilaf,MAYA,MAYA,True,fillers,4,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,9,alternational,L2→L1,train_718,MAYA,I,22,train_718,1.0,high_l2,female,,Older,Indian,i,1,1,0,0.0,1.0,1,0
train_506_3,194.02972412109375,21.50843811035156,231.5403289794922,118.11799621582033,-1.3282769384761182,2.0714371306927086,-109.60372430061295,201.69496560030248,140.67913850069334,166.31389690015112,84.13941400992145,477.0562275538934,-273.6846605004452,11.050182635266156,0.0665918782239104,0.4005140122447961,-1.7305980274113273,-1.2288930905502609,183.328857421875,21.64468002319336,201.0547637939453,125.10811614990234,-1.6923945426272984,1.5468127408262768,189.83872985839844,21.84194564819336,219.2509765625,126.4742660522461,-0.9236611447986462,0.3913415307883401,-17.316409214828283,3.78752887309665,-0.537927200730147,-0.3558097647763782,-40.38882394863898,55.16832661895656,-0.6281420573067057,-1.1124697948003002,11.672572710148229,6.1768728144799105,-0.9835806549392212,-0.3587175684135011,-19.257844275748507,5.710667724068102,-13.400135076583332,-33.463791257808936,-1.2739258614263578,0.4404224920854909,-16.483859333322695,1.552030378404332,-14.946216620536346,-18.960168592713487,-0.6927631012688474,-1.084538052840161,-37.84446035478748,3.130761195459311,0.5393110445139812,-0.3231692581903345,94.09245379346056,111.885745611092,0.6991958340585956,-1.5,9.515213740748466,8.954400364199046,0.5127898266582913,-1.4999999999999998,-37.15723736520898,2.208242486938031,-35.20100526128176,-40.24352069904344,-0.6335983290496205,-1.5000000000000002,-32.34099098680179,2.4834985545188197,-27.511353324910512,-35.14631409857277,0.8517324117277258,-0.6176412355081085,1.3850415512465375,0.282,0.159298462013919,0.1048734485922091,-0.9012600799237976,0.53,0.05,0.0766666666666666,0.0262466929133727,-0.6309038567106244,-1.4999999999999991,0.1,0.04,0.2,0.0099999999999999,-4.129285617864721e-15,-2.0,0.21,0.19,0.5576208178438662,2.608695652173913,0.2137546468401487,0.7862453531598513,1.41,0.3833333333333333,train_506_3,data/masac_wav16k_clips/train 2/train_2/audios/train_506_3.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,Kyunki yah acchi hai Sach Bata Kisne likhi,INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,False,0,False,,,0,,,train_506,INDRAVARDHAN,-1,8,train_506,0.25,low_l2,male,,Older,Indian,-1,0,1,0,,,0,0
train_565_0,203.9167022705078,48.18842315673828,323.15289306640625,120.00114440917967,0.564702189550374,-0.1953346323449261,73.08595116388662,381.2061334871147,279.4030948358143,564.7838158749307,443.49891746437174,1357.5728142382086,-279.5047359866693,10.033359489219462,0.0645871092281857,1.141570572096393,-1.540270941824302,-0.6769557625554175,255.0008850097656,19.58074378967285,293.0879821777344,222.79258728027344,0.7662283852398549,-0.280284617194499,140.03756713867188,7.98754358291626,151.0894012451172,120.00114440917967,-0.9401411540214588,0.4854613408282238,-15.091726650027772,4.662908836840284,-0.0803084308044981,0.3219344613811679,-19.024263094387,15.8971528772517,0.5078923255127346,-1.4999999999999998,34.86384053877007,42.24426187163612,0.6804453573349947,-1.5,-8.948759684831634,3.328117962339834,-5.208336224869559,-14.722550804128304,-0.5360225148458982,-1.1973499996838888,-19.61526470353295,9.718212790253869,-11.12796625666206,-42.94819321149276,-1.372244486792648,0.3885978767770783,-34.75511620601927,2.125417652958604,0.0971165741020158,-1.8333177969249568,-260.3443748054999,209.2192695842604,-4.0677577078737696e-16,-2.0,1.647375986945126,1.647375986945126,0.0,-2.0,-32.73647889275499,1.9030170839684024,-30.1644681641097,-34.83674519870053,0.1942331482040316,-1.666635593849913,-36.77375351928355,2.347818221948806,-34.425935297334746,-39.12157174123236,0.0,-2.0,1.4150943396226414,0.2066666666666666,0.1297005097222914,0.7039555262530031,-1.4999999999999996,0.39,0.11,0.04,0.01,0.0,-2.0,0.05,0.03,0.57,0.1399999999999999,5.531643737170942e-16,-2.0,0.71,0.43,2.3108108108108105,14.249999999999998,0.1621621621621621,0.8378378378378378,0.3625730994152047,0.0701754385964912,train_565_0,data/masac_wav16k_clips/train 2/train_2/audios/train_565_0.wav,0.0,-1.0,MONISHA,CS,code_switched,Kya kar rahe the aap log?,MONISHA,MONISHA,True,fillers,2,False,0,False,HI→EN,HI→EN,1,insertional,L1→L2,train_565,MONISHA,-1,6,train_565,1.0,high_l2,female,,Younger,Indian,-1,1,1,0,1.0,0.0,1,0
train_607_3,193.30137634277344,58.574562072753906,343.228515625,111.20799255371094,1.0506527712733549,0.3138007416155681,53.29820783498879,766.2733715529274,781.3079426241791,1419.7609240625836,2453.600422252308,4880.232269446618,-621.3932037353528,2.5077625033393764,2.5441480886381105,2.154352038618212,5.165348390132337,3.4767039893938803,189.69639587402344,54.89229202270508,261.72125244140625,126.57868957519533,0.2932406815254779,-1.655484968618405,269.6158447265625,69.86373138427734,343.228515625,165.48626708984375,-0.438864400492651,-1.7064159818467022,-18.52374387250632,4.185842014064468,-0.4463432839776819,-0.6526163574644273,-8.818655395388877,59.542051616500295,0.7109263779006131,-0.7563263411680663,12.945418559439403,16.999666759713648,1.1137650320721006,-0.2405021458963174,-24.40159918505221,9.344552314389013,-10.738339887173192,-34.58685331921607,0.3487991369440537,-1.6325934552914527,-14.56428980299918,1.3329213316157746,-11.985060391992697,-16.176405382728593,0.7060621873043389,-0.8457329060333003,-30.893806813324083,2.066272910390558,0.419664615160825,-0.5996805917732418,72.6615089091998,66.29458224661015,0.0722936956641139,-0.785614990725608,2.6310099863113257,2.194839897666757,0.2123417143661071,-1.6371036214756078,-31.795410571122837,0.0,-31.795410571122837,-31.795410571122837,0.0,0.0,-27.213099649781164,2.8604019615117298,-21.566432860643268,-29.13807206835864,1.4072273351091291,0.1181772084666659,2.898550724637681,0.192,0.1104355015382281,0.3734699605911563,-1.4198780796998751,0.38,0.06,0.0575,0.0198431348329844,-0.3239695482936238,-0.3885109599395311,0.09,0.02,0.24,0.0699999999999999,5.531643737170942e-16,-2.0,0.31,0.17,0.9619238476953909,4.173913043478261,0.2304609218436873,0.7695390781563126,0.8,0.2395833333333333,train_607_3,data/masac_wav16k_clips/train 2/train_2/audios/train_607_3.wav,0.0,-1.0,ROSESH,CS,code_switched,Aap ko waise bhi theek se kaha dikhai deta hai Baa!,ROSESH,ROSESH,True,fillers,1,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_607,ROSESH,-1,11,train_607,0.8,high_l2,male,,Younger,Indian,-1,1,1,0,1.0,0.0,1,0
train_831_3,251.4626007080078,51.8556022644043,343.3135070800781,142.0283660888672,-0.2609616017448591,-1.0842269001181482,32.16732363709636,565.9709883312472,302.8290756685186,720.2561317341398,889.5732770647323,2463.358280768128,-345.1468987985828,26.118582828959944,1.6782648046996278,1.6526957106841589,2.6512570938735065,1.5168030050581347,241.8321075439453,64.15790557861328,336.46722412109375,142.0283660888672,-0.0479868714261912,-1.7840947867648855,315.42340087890625,11.24196434020996,335.3624572753906,296.9839172363281,0.1927278327075384,-0.7598909023754343,-23.60197131947922,5.04914571876574,-0.5404513781501429,-0.1820698847834223,-15.22155079581064,35.947131321784525,-0.3581704443855758,-1.186884232381998,20.14781188607994,15.436844937508427,0.0336260717036048,-1.697255422912454,-19.611931735989085,7.355585037710786,-8.477718320327504,-33.000193213604284,-0.0333092676923627,-0.9782890261421612,-11.941671933955542,3.701588710141354,-6.678725070586294,-18.66769832087614,-0.5218431779600444,-0.608733711702719,-39.44957864597806,2.0808710726926227,0.0253848829908014,-1.5,254.83536250380916,0.0,0.0,0.0,0.0006202890057417,0.0,0.0,0.0,-42.74746730422267,0.0,-42.74746730422267,-42.74746730422267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6641452344931922,0.3272727272727272,0.1878631469540289,0.6233426026626615,-0.7914768988080536,0.72,0.13,0.0174999999999999,0.014790199457749,0.4346507595746661,-1.1542857142857137,0.04,0.0,0.31875,0.191861766644634,1.0632990315433768,-0.0642088390733923,0.73,0.15,0.9245220830586685,18.214285714285715,0.050758075148319,0.9492419248516808,1.0267379679144384,0.0549019607843137,train_831_3,data/masac_wav16k_clips/train 2/train_2/audios/train_831_3.wav,0.0,-1.0,MAYA,CS,code_switched,trouble trouble trouble trouble. everyday trouble! uhhh!,MAYA,MAYA,True,fillers,2,True,1,False,EN→HI,EN→HI,1,insertional,L2→L1,train_831,MAYA,-1,7,train_831,0.5,mid_l2,female,,Older,Indian,i,1,1,1,0.0,1.0,1,1
train_485_0,222.1232452392578,65.73736572265625,347.7567138671875,103.12869262695312,-0.1065877468491656,-1.0356504968876792,-13.908554325052076,629.9883954619178,249.62829872467492,994.1392960200076,548.3724751191963,3018.5578084004246,-503.5715375627818,0.2466415320476142,0.3564211562366381,1.4166113836271976,0.5198931005029892,0.4510095066794708,195.80679321289065,0.5670137405395508,197.04669189453125,194.16781616210935,-0.4020140608604223,1.6833958406532687,199.28619384765625,11.99946117401123,230.1371154785156,179.60667419433594,0.6650527951223315,-0.2259794303553715,-23.49728160439881,2.9139415484984448,-0.2889980079818116,-0.6645173945164284,-38.42501452485745,51.87467642794864,-0.7703535905754414,-1.0630497894699296,7.6836684453096735,10.942534074163822,1.7832087290953165,2.2662987893336366,-31.27365323396831,0.9603553859186248,-29.622728927993684,-32.707007718035854,0.1551818795235541,-1.2642469519400368,-19.97477534810345,3.2958358802007703,-15.276651200451155,-26.75368181684145,-0.5367023878992968,-0.9290481362655272,-28.423158832377418,1.8925603365711408,-0.309948167297166,-0.9164450740825084,8.522233193136413,148.93064103051165,0.7721862396047603,-0.3668079381091207,1.5006796671683849,2.7050156218005452,2.121800224539691,2.9990675423269906,-28.462033477461706,1.4407475024098877,-26.56180584303071,-30.875268302150083,-0.1971319505630308,-1.0856711789411868,-34.20159195126978,1.5555310163800795,-32.646060934889704,-35.75712296764986,0.0,-2.0,2.092675635276532,0.24,0.1679710859472121,0.921315889023788,-0.2006729690754696,0.62,0.04,0.0590909090909091,0.0305865524386558,-0.1427282062472594,-1.170288678844785,0.11,0.01,0.3824999999999999,0.1565846416478959,0.213542145574944,-1.1796060917500006,0.61,0.18,1.2788753799392094,6.4730769230769205,0.1975683890577508,0.8024316109422492,0.627450980392157,0.154486036838978,train_485_0,data/masac_wav16k_clips/train 2/train_2/audios/train_485_0.wav,0.0,-1.0,MAYA,CS,code_switched,What is this! Chana jor garam! Tum chana jor garam khaane vaale the Indu!,MAYA,MAYA,True,fillers,1,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_485,MAYA,A,14,train_485,0.6666666666666666,high_l2,female,,Older,Indian,i,1,1,0,0.0,1.0,1,0
train_779_0,200.41856384277344,47.89298629760742,325.29345703125,96.045654296875,1.2963007573397958,1.3968020186007806,-106.25361101852712,208.8332748364737,352.864672454165,259.7955368201529,193.4645325987495,654.9957650455411,-708.1659212979396,6.0772362850433925,-1.0477024055692308,1.095080540777905,-0.7358754367641844,-0.7076593824611854,189.14952087402344,4.020685195922852,195.75152587890625,179.84555053710938,-0.5557979980730493,-0.0559438456954666,306.5819396972656,11.05580997467041,325.29345703125,288.595703125,-0.1376180169699579,-1.034431582833344,-16.44811143594417,3.2091550295444655,-0.60902727280375,0.6238925563302072,-57.51803191021529,77.76788495542773,-0.6788349330242276,-1.4999999999999998,5.501591142993806,1.850926811223047,-0.4363484634596667,-1.4999999999999991,-18.87438299099983,2.9211640003882717,-14.367493904965627,-28.918581431677033,-1.4030928872106303,3.038316051271864,-18.003594670045214,4.200633763823431,-13.757996621540528,-26.773571551089574,-0.924991457227109,-0.2486679379414047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0135135135135136,0.2233333333333333,0.097410927974683,-0.5112859614859502,-1.4999999999999996,0.32,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.664880941723153,0.70518780629358,-1.5000000000000002,1.6,0.17,0.0,0.0,0.0,0.0,0.0,0.0,train_779_0,data/masac_wav16k_clips/train 2/train_2/audios/train_779_0.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,"Sahil, naashta!",MONISHA,MONISHA,True,fillers,1,False,0,False,,,0,,,train_779,MONISHA,-1,2,train_779,0.5,mid_l2,female,,Younger,Indian,-1,0,1,0,,,0,0
