id,begin,end,utterance_id,word_id,pronunciation_id,workflow_id
716,1.92,1.95,851,199862,208653,2
717,1.95,3.67,851,1,1,2
718,0.0,1.72,892,1,1,2
719,1.72,1.75,892,198058,206808,2
720,1.75,1.91,892,1,1,2
721,1.91,2.85,892,199862,208653,2
722,2.85,3.1469375,892,1,1,2
723,0.0,0.73,330,1,1,2
724,0.73,1.314,330,199862,208653,2
725,0.0,0.43,285,1,1,2
726,0.43,0.46,285,199886,208674,2
727,0.46,0.5509375,285,1,1,2
728,0.0,0.64,486,1,1,2
729,0.64,1.13,486,199862,208653,2
730,1.13,5.5199375,486,1,1,2
731,0.0,1.21,919,1,1,2
732,1.21,1.25,919,199862,208653,2
733,0.0,0.28,312,1,1,2
734,0.28,0.6,312,163805,171111,2
735,0.6,0.7609375,312,1,1,2
736,0.0,0.16,990,1,1,2
737,0.16,0.622,990,163805,171111,2
738,0.0,0.51,543,1,1,2
739,0.51,1.86,543,199862,208653,2
740,1.86,4.1799375,543,1,1,2
741,0.0,1.3,376,1,1,2
742,1.3,1.3269375,376,197750,206494,2
743,0.0,0.47,1029,1,1,2
744,0.47,0.78,1029,199862,208653,2
745,0.78,0.937,1029,1,1,2
746,0.0,0.25,395,1,1,2
747,0.25,0.45,395,199862,208653,2
748,0.45,0.97,395,1,1,2
749,0.97,1.26,395,199862,208653,2
750,1.26,1.375,395,1,1,2
751,0.0,0.65,865,1,1,2
752,0.65,1.35,865,199862,208653,2
753,1.35,2.71,865,1,1,2
754,0.0,0.21,413,1,1,2
755,0.21,0.75,413,199862,208653,2
756,0.0,0.4,1034,1,1,2
757,0.4,0.4929375,1034,125032,130479,2
758,0.0,0.3,913,1,1,2
759,0.3,1.62,913,199862,208653,2
760,1.62,1.7799375,913,1,1,2
761,0.0,0.4,1036,1,1,2
762,0.4,0.6789375,1036,199862,208653,2
763,0.0,0.52,960,1,1,2
764,0.52,1.31,960,199862,208653,2
765,1.31,2.8899375,960,1,1,2
766,0.0,0.67,434,1,1,2
767,0.67,0.9649375,434,199862,208653,2
768,0.0,0.3,1075,1,1,2
769,0.3,0.44,1075,199862,208653,2
770,0.44,0.9739375,1075,1,1,2
771,0.0,0.52,100,1,1,2
772,0.52,0.66,100,171103,178689,2
773,0.66,1.3999375,100,1,1,2
774,0.0,0.31,436,1,1,2
775,0.31,0.35,436,194782,203431,2
776,0.35,0.5709375,436,1,1,2
777,0.0,0.59,109,1,1,2
778,0.59,0.62,109,198058,206808,2
779,0.0,0.37,1051,1,1,2
780,0.37,0.69,1051,199862,208653,2
781,0.69,1.1009375,1051,1,1,2
782,0.0,0.76,492,1,1,2
783,0.76,0.86,492,197750,206494,2
784,0.86,1.047,492,1,1,2
785,0.0,0.31,1090,1,1,2
786,0.31,0.34,1090,199862,208653,2
787,0.34,0.7199375,1090,1,1,2
788,0.0,0.73,1110,1,1,2
789,0.73,0.85,1110,125032,130479,2
790,0.85,1.22,1110,1,1,2
791,0.0,0.47,1198,1,1,2
792,0.47,0.65,1198,164878,172228,2
793,0.65,1.53,1198,1,1,2
794,0.0,0.44,58,1,1,2
795,0.44,0.6,58,92802,97309,2
796,0.6,0.6559375,58,1,1,2
797,0.0,0.32,1117,1,1,2
798,0.32,0.6519375,1117,199862,208653,2
799,0.0,1.02,1231,1,1,2
800,1.02,1.09,1231,153276,160256,2
801,1.09,1.533,1231,1,1,2
802,0.0,0.15,64,1,1,2
803,0.15,0.44,64,199862,208653,2
804,0.44,0.83,64,1,1,2
805,0.83,0.8629375,64,197750,206494,2
806,0.0,0.63,1233,1,1,2
807,0.63,0.66,1233,199862,208653,2
808,0.66,0.946,1233,1,1,2
809,0.0,0.34,652,1,1,2
810,0.34,0.6869375,652,199862,208653,2
811,0.0,0.45,1130,1,1,2
812,0.45,0.66,1130,199862,208653,2
813,0.0,1.48,1236,1,1,2
814,1.48,1.56,1236,199862,208653,2
815,1.56,1.62,1236,14210,15018,2
816,0.0,0.1,677,1,1,2
817,0.1,0.34,677,195731,204407,2
818,0.34,0.69,677,1,1,2
819,0.69,1.245,677,199862,208653,2
820,0.0,0.39,1278,1,1,2
821,0.39,1.153,1278,199862,208653,2
822,0.0,0.48,1135,1,1,2
823,0.48,0.51,1135,199862,208653,2
824,0.51,1.2029375,1135,1,1,2
825,0.0,0.48,714,1,1,2
826,0.48,0.51,714,199862,208653,2
827,0.51,0.5319375,714,84689,88644,2
828,0.0,0.37,1159,1,1,2
829,0.37,0.4859375,1159,199862,208653,2
830,0.0,0.77,1312,1,1,2
831,0.77,0.842,1312,199862,208653,2
832,0.0,0.18,1162,1,1,2
833,0.18,0.36,1162,199862,208653,2
834,0.36,0.4939375,1162,1,1,2
835,0.0,0.4,1316,1,1,2
836,0.4,0.877,1316,199862,208653,2
837,0.0,0.49,1178,1,1,2
838,0.49,0.58,1178,199862,208653,2
839,0.58,1.0739375,1178,1,1,2
840,0.0,0.51,1334,1,1,2
841,0.51,0.92,1334,199862,208653,2
842,0.92,1.204,1334,1,1,2
843,0.0,0.34,740,1,1,2
844,0.34,0.39,740,197750,206494,2
845,0.39,0.594,740,1,1,2
846,0.0,0.45,758,1,1,2
847,0.45,0.7119375,758,149794,156689,2
848,0.0,0.45,1353,1,1,2
849,0.45,1.22,1353,199862,208653,2
850,1.22,1.393,1353,1,1,2
851,0.0,0.45,1192,1,1,2
852,0.45,0.7849375,1192,199862,208653,2
853,0.0,0.03,76,199862,208653,2
854,0.03,1.24,76,1,1,2
855,1.24,1.2719375,76,199862,208653,2
856,0.0,0.67,121,1,1,2
857,0.67,0.76,121,199862,208653,2
858,0.76,0.8679375,121,1,1,2
859,0.0,0.46,179,1,1,2
860,0.46,0.78,179,199862,208653,2
861,0.78,1.1349375,179,1,1,2
862,0.0,0.03,784,197750,206494,2
863,0.03,0.766,784,1,1,2
864,0.0,0.37,221,1,1,2
865,0.37,0.59,221,199862,208653,2
866,0.59,0.69,221,199862,208653,2
867,0.69,0.883,221,1,1,2
868,0.0,0.36,1255,1,1,2
869,0.36,0.648,1255,199862,208653,2
870,0.0,1.34,1261,1,1,2
871,1.34,2.01,1261,199862,208653,2
872,2.01,3.3,1261,1,1,2
873,3.3,3.75,1261,199862,208653,2
874,3.75,4.74,1261,1,1,2
875,4.74,4.98,1261,199862,208653,2
876,4.98,5.33,1261,1,1,2
877,5.33,5.42,1261,175884,183644,2
878,5.42,5.8999375,1261,1,1,2
879,0.0,0.21,795,1,1,2
880,0.21,0.24,795,199862,208653,2
881,0.24,1.36,795,1,1,2
882,1.36,1.5,795,199862,208653,2
883,1.5,1.6639375,795,1,1,2
884,0.0,0.21,278,1,1,2
885,0.21,0.53,278,121995,127327,2
886,0.53,0.96,278,1,1,2
887,0.96,1.31,278,199862,208653,2
888,1.31,2.96,278,1,1,2
889,0.0,0.87,1262,1,1,2
890,0.87,1.02,1262,199862,208653,2
891,1.02,1.82,1262,1,1,2
892,1.82,2.02,1262,199862,208653,2
893,2.02,4.39,1262,1,1,2
894,4.39,4.49,1262,199862,208653,2
895,4.49,5.9189375,1262,1,1,2
896,0.0,0.46,817,1,1,2
897,0.46,0.57,817,199862,208653,2
898,0.57,0.6349375,817,1,1,2
899,0.0,0.86,354,1,1,2
900,0.86,1.5309375,354,199862,208653,2
901,0.0,0.22,1282,1,1,2
902,0.22,0.68,1282,199862,208653,2
903,0.68,0.814,1282,1,1,2
904,0.0,0.58,875,1,1,2
905,0.58,0.822,875,199893,208681,2
906,0.0,0.4,365,1,1,2
907,0.4,0.85,365,199862,208653,2
908,0.85,1.89,365,1,1,2
909,1.89,1.97,365,199862,208653,2
910,1.97,3.18,365,1,1,2
911,3.18,3.53,365,199862,208653,2
912,3.53,3.7259375,365,1,1,2
913,0.0,0.68,877,1,1,2
914,0.68,0.699,877,193007,201382,2
915,0.0,0.67,1308,1,1,2
916,0.67,0.715,1308,199883,208671,2
917,0.0,0.44,45,1,1,2
918,0.44,1.37,45,199862,208653,2
919,1.37,1.4619375,45,1,1,2
920,0.0,0.13,878,1,1,2
921,0.13,0.65,878,126361,131866,2
922,0.65,0.855,878,1,1,2
923,0.0,0.38,1310,1,1,2
924,0.38,0.56,1310,199862,208653,2
925,0.56,0.62,1310,1,1,2
926,0.0,0.31,538,1,1,2
927,0.31,0.76,538,199862,208653,2
928,0.76,0.98,538,1,1,2
929,0.0,0.03,1327,199862,208653,2
930,0.03,0.81,1327,1,1,2
931,0.81,1.596,1327,144953,151316,2
932,0.0,0.715,90,199862,208653,2
933,0.0,0.37,973,1,1,2
934,0.37,0.48,973,175684,183436,2
935,0.48,0.71,973,1,1,2
936,0.71,0.98,973,199862,208653,2
937,0.98,1.324,973,1,1,2
938,0.0,0.05,566,1,1,2
939,0.05,0.08,566,199862,208653,2
940,0.08,0.781,566,1,1,2
941,0.0,0.28,1335,1,1,2
942,0.28,0.47,1335,113331,118363,2
943,0.47,0.5609375,1335,1,1,2
944,0.0,0.23,1101,1,1,2
945,0.23,0.45,1101,199862,208653,2
946,0.45,0.56,1101,1,1,2
947,0.56,0.7269375,1101,199862,208653,2
948,0.0,0.23,584,199862,208653,2
949,0.23,0.9459375,584,1,1,2
950,0.0,0.88,1367,1,1,2
951,0.88,0.9199375,1367,35018,36473,2
952,0.0,0.96,612,1,1,2
953,0.96,0.99,612,199862,208653,2
954,0.99,1.02,612,199862,208653,2
955,1.02,1.19,612,199862,208653,2
956,1.19,1.507,612,1,1,2
957,0.0,0.33,137,1,1,2
958,0.33,0.44,137,199862,208653,2
959,0.44,0.91,137,1,1,2
960,0.91,1.0,137,199862,208653,2
961,1.0,1.1349375,137,1,1,2
962,0.0,0.84,1155,1,1,2
963,0.84,0.883,1155,175884,183644,2
964,0.0,0.42,659,1,1,2
965,0.42,0.45,659,198058,206808,2
966,0.45,1.1009375,659,199862,208653,2
967,0.0,0.3,1210,1,1,2
968,0.3,0.39,1210,199862,208653,2
969,0.0,0.45,147,1,1,2
970,0.45,0.57,147,199862,208653,2
971,0.57,0.8869375,147,1,1,2
972,0.0,0.41,66,1,1,2
973,0.41,0.73,66,199862,208653,2
974,0.73,2.115,66,1,1,2
975,0.0,0.88,1251,1,1,2
976,0.88,0.9089375,1251,197750,206494,2
977,0.0,0.27,163,1,1,2
978,0.27,0.79,163,141503,147730,2
979,0.79,0.9759375,163,1,1,2
980,0.0,0.39,732,1,1,2
981,0.39,1.3589375,732,199862,208653,2
982,0.0,1.17,197,1,1,2
983,1.17,1.79,197,199862,208653,2
984,1.79,2.426,197,1,1,2
985,0.0,0.11,130,1,1,2
986,0.11,0.883,130,199862,208653,2
987,0.0,0.93,750,1,1,2
988,0.93,0.97,750,199862,208653,2
989,0.97,1.37,750,1,1,2
990,1.37,1.82,750,199862,208653,2
991,1.82,1.93,750,199862,208653,2
992,1.93,3.21,750,1,1,2
993,3.21,3.51,750,199862,208653,2
994,3.51,3.63,750,199862,208653,2
995,3.63,3.958,750,1,1,2
996,0.0,0.48,1303,1,1,2
997,0.48,0.571,1303,65028,68313,2
998,0.0,0.28,22,1,1,2
999,0.28,0.49,22,199862,208653,2
1000,0.49,0.6809375,22,1,1,2
1001,0.0,0.34,803,1,1,2
1002,0.34,0.73,803,199862,208653,2
1003,0.73,1.0839375,803,1,1,2
1004,0.0,0.23,1318,1,1,2
1005,0.23,0.26,1318,198058,206808,2
1006,0.26,0.4,1318,199862,208653,2
1007,0.4,0.546,1318,1,1,2
1008,0.0,0.28,823,1,1,2
1009,0.28,0.99,823,199862,208653,2
1010,0.99,1.239,823,1,1,2
1011,0.0,1.37,222,1,1,2
1012,1.37,1.4,222,199862,208653,2
1013,1.4,2.15,222,1,1,2
1014,2.15,2.23,222,199862,208653,2
1015,2.23,2.64,222,1,1,2
1016,0.0,0.2,233,1,1,2
1017,0.2,0.4429375,233,199862,208653,2
1018,0.0,0.1,1365,1,1,2
1019,0.1,0.15,1365,199862,208653,2
1020,0.15,0.37,1365,199862,208653,2
1021,0.37,0.4929375,1365,1,1,2
1022,0.0,0.34,867,1,1,2
1023,0.34,0.83,867,199862,208653,2
1024,0.83,0.903,867,1,1,2
1025,0.0,0.35,253,1,1,2
1026,0.35,0.39,253,199862,208653,2
1027,0.39,0.5999375,253,1,1,2
1028,0.0,0.38,871,1,1,2
1029,0.38,1.14,871,199862,208653,2
1030,1.14,1.32,871,1,1,2
1031,1.32,1.39,871,89916,94324,2
1032,1.39,1.41,871,24669,25759,2
1033,1.41,1.68,871,1,1,2
1034,1.68,1.93,871,199862,208653,2
1035,1.93,2.13,871,1,1,2
1036,0.0,0.13,203,1,1,2
1037,0.13,1.06,203,199862,208653,2
1038,1.06,2.13,203,1,1,2
1039,2.13,2.23,203,125032,130479,2
1040,2.23,2.285,203,1,1,2
1041,0.0,0.38,26,1,1,2
1042,0.38,0.88,26,199862,208653,2
1043,0.88,1.92,26,1,1,2
1044,1.92,2.05,26,199862,208653,2
1045,2.05,3.58,26,1,1,2
1046,3.58,3.61,26,199862,208653,2
1047,3.61,4.05,26,1,1,2
1048,4.05,4.16,26,199862,208653,2
1049,4.16,5.88,26,1,1,2
1050,5.88,5.94,26,199862,208653,2
1051,5.94,6.2269375,26,1,1,2
1052,0.0,0.55,1077,1,1,2
1053,0.55,0.62,1077,197715,206459,2
1054,0.62,0.675,1077,199862,208653,2
1055,0.0,0.38,209,1,1,2
1056,0.38,0.45,209,199885,208673,2
1057,0.45,0.6239375,209,199862,208653,2
1058,0.0,0.28,227,1,1,2
1059,0.28,0.7,227,163805,171111,2
1060,0.7,0.727,227,1,1,2
1061,0.0,0.48,260,1,1,2
1062,0.48,0.61,260,199862,208653,2
1063,0.61,0.8839375,260,1,1,2
1064,0.0,0.14,1119,1,1,2
1065,0.14,0.17,1119,83695,87603,2
1066,0.17,0.2599375,1119,1,1,2
1067,0.0,0.5,24,1,1,2
1068,0.5,0.5969375,24,175884,183644,2
1069,0.0,0.72,286,1,1,2
1070,0.72,0.8459375,286,199862,208653,2
1071,0.0,0.08,1128,1,1,2
1072,0.08,0.37,1128,156819,163916,2
1073,0.37,0.7789375,1128,1,1,2
1074,0.0,0.32,420,1,1,2
1075,0.32,0.4679375,420,199862,208653,2
1076,0.0,0.73,1214,82694,86562,2
1077,0.73,0.8049375,1214,1,1,2
1078,0.0,0.46,432,1,1,2
1079,0.46,0.4939375,432,198058,206808,2
1080,0.0,0.47,287,1,1,2
1081,0.47,0.83,287,199862,208653,2
1082,0.0,0.28,161,1,1,2
1083,0.28,0.32,161,175884,183644,2
1084,0.32,0.494,161,1,1,2
1085,0.0,0.21,293,1,1,2
1086,0.21,0.4159375,293,2022,2188,2
1087,0.0,0.21,461,1,1,2
1088,0.21,0.5,461,163805,171111,2
1089,0.5,0.65,461,1,1,2
1090,0.0,0.52,341,1,1,2
1091,0.52,0.6,341,199862,208653,2
1092,0.6,0.7539375,341,1,1,2
1093,0.0,0.2,509,199862,208653,2
1094,0.2,0.7789375,509,199862,208653,2
1095,0.0,0.27,349,1,1,2
1096,0.27,0.48,349,3461,3700,2
1097,0.48,0.9609375,349,199862,208653,2
1098,0.0,0.07,54,1,1,2
1099,0.07,0.18,54,199862,208653,2
1100,0.18,0.43,54,199862,208653,2
1101,0.43,0.519,54,1,1,2
1102,0.0,0.33,347,1,1,2
1103,0.33,0.38,347,199862,208653,2
1104,0.38,0.874,347,1,1,2
1105,0.0,0.28,683,1,1,2
1106,0.28,0.69,683,163805,171111,2
1107,0.69,0.7789375,683,1,1,2
1108,0.0,0.6,350,1,1,2
1109,0.6,0.75,350,125032,130479,2
1110,0.75,1.36,350,1,1,2
1111,0.0,0.26,366,122722,128072,2
1112,0.26,0.831,366,199862,208653,2
1113,0.0,0.33,706,1,1,2
1114,0.33,0.441,706,175884,183644,2
1115,0.0,0.14,362,1,1,2
1116,0.14,0.24,362,683,728,2
1117,0.24,0.4149375,362,1,1,2
1118,0.0,0.35,55,1,1,2
1119,0.35,0.467,55,125583,131048,2
1120,0.0,0.18,782,1,1,2
1121,0.18,0.28,782,24372,25457,2
1122,0.28,0.4239375,782,1,1,2
1123,0.0,0.49,379,1,1,2
1124,0.49,0.57,379,199862,208653,2
1125,0.57,1.0339375,379,1,1,2
1126,0.0,0.12,560,1,1,2
1127,0.12,0.23,560,199862,208653,2
1128,0.23,0.532,560,1,1,2
1129,0.0,0.25,81,1,1,2
1130,0.25,0.2759375,81,199862,208653,2
1131,0.0,0.48,918,1,1,2
1132,0.48,0.519,918,175884,183644,2
1133,0.0,0.35,388,1,1,2
1134,0.35,0.38,388,196728,205444,2
1135,0.38,0.7939375,388,1,1,2
1136,0.0,0.67,839,1,1,2
1137,0.67,0.71,839,198246,207001,2
1138,0.71,0.961,839,1,1,2
1139,0.0,0.58,1008,1,1,2
1140,0.58,0.63,1008,121566,126891,2
1141,0.63,0.89,1008,199862,208653,2
1142,0.89,0.9729375,1008,1,1,2
1143,0.0,0.36,397,1,1,2
1144,0.36,0.4549375,397,125032,130479,2
1145,0.0,0.19,854,1,1,2
1146,0.19,0.34,854,163805,171111,2
1147,0.34,0.6749375,854,1,1,2
1148,0.0,0.59,1040,1,1,2
1149,0.59,0.72,1040,199862,208653,2
1150,0.72,1.26,1040,1,1,2
1151,1.26,1.3119375,1040,199862,208653,2
1152,0.0,0.46,400,1,1,2
1153,0.46,0.69,400,199862,208653,2
1154,0.69,0.8799375,400,1,1,2
1155,0.0,0.23,911,1,1,2
1156,0.23,0.805,911,163805,171111,2
1157,0.0,0.35,430,1,1,2
1158,0.35,0.38,430,199862,208653,2
1159,0.38,1.0339375,430,1,1,2
1160,0.0,0.38,1045,1,1,2
1161,0.38,0.8559375,1045,175884,183644,2
1162,0.0,0.03,934,198058,206808,2
1163,0.03,0.33,934,199862,208653,2
1164,0.33,0.4679375,934,1,1,2
1165,0.0,0.36,441,1,1,2
1166,0.36,0.67,441,199862,208653,2
1167,0.67,1.022,441,1,1,2
1168,0.0,1.11,961,1,1,2
1169,1.11,1.1679375,961,199862,208653,2
1170,0.0,0.3,1058,1,1,2
1171,0.3,0.7289375,1058,175735,183489,2
1172,0.0,0.35,470,1,1,2
1173,0.35,0.42,470,199862,208653,2
1174,0.42,0.9499375,470,1,1,2
1175,0.0,0.98,1103,154447,161463,2
1176,0.98,1.28,1103,1,1,2
1177,0.0,0.11,991,1,1,2
1178,0.11,0.14,991,198058,206808,2
1179,0.14,0.3,991,199862,208653,2
1180,0.3,0.39,991,1,1,2
1181,0.0,0.48,526,1,1,2
1182,0.48,0.74,526,199862,208653,2
1183,0.0,1.43,1017,199862,208653,2
1184,1.43,4.4,1017,199862,208653,2
1185,4.4,18.03,1017,1,1,2
1186,0.0,0.03,1122,199862,208653,2
1187,0.03,0.6479375,1122,1,1,2
1188,0.0,0.85,541,1,1,2
1189,0.85,0.89,541,199862,208653,2
1190,0.89,1.89,541,1,1,2
1191,1.89,1.92,541,199862,208653,2
1192,1.92,2.5809375,541,1,1,2
1193,0.0,3.91,1095,1,1,2
1194,3.91,12.04,1095,199862,208653,2
1195,12.04,17.9499375,1095,1,1,2
1196,0.0,0.3919375,563,199862,208653,2
1197,0.0,0.22,1158,1,1,2
1198,0.22,0.32,1158,101994,106721,2
1199,0.32,0.7999375,1158,1,1,2
1200,0.0,0.51,1201,1,1,2
1201,0.51,0.6,1201,199862,208653,2
1202,0.6,0.7429375,1201,1,1,2
1203,0.0,1.59,1326,1,1,2
1204,1.59,3.21,1326,199862,208653,2
1205,3.21,5.3,1326,1,1,2
1206,5.3,5.37,1326,199862,208653,2
1207,5.37,7.57,1326,1,1,2
1208,0.0,0.39,617,1,1,2
1209,0.39,0.53,617,199862,208653,2
1210,0.53,0.624,617,1,1,2
1211,0.0,0.34,1273,1,1,2
1212,0.34,0.83,1273,199862,208653,2
1213,0.83,0.921,1273,1,1,2
1214,0.0,3.16,28,1,1,2
1215,3.16,4.94,28,199862,208653,2
1216,4.94,14.9849375,28,1,1,2
1217,0.0,0.44,63,1,1,2
1218,0.44,0.63,63,199862,208653,2
1219,0.63,0.67,63,125511,130969,2
1220,0.67,2.2,63,1,1,2
1221,0.0,0.65,1274,1,1,2
1222,0.65,0.69,1274,165676,173065,2
1223,0.69,0.73,1274,1,1,2
1224,0.0,0.84,348,1,1,2
1225,0.84,1.84,348,8070,8549,2
1226,1.84,2.78,348,1,1,2
1227,0.0,0.42,671,1,1,2
1228,0.42,0.86,671,199862,208653,2
1229,0.86,1.004,671,1,1,2
1230,0.0,0.54,128,1,1,2
1231,0.54,0.5599375,128,198569,207335,2
1232,0.0,3.09,384,1,1,2
1233,3.09,4.87,384,199862,208653,2
1234,4.87,7.94,384,1,1,2
1235,0.0,0.64,682,1,1,2
1236,0.64,0.85,682,199862,208653,2
1237,0.85,1.43,682,1,1,2
1238,0.0,0.71,1301,1,1,2
1239,0.71,0.743,1301,198058,206808,2
1240,0.0,0.03,685,199862,208653,2
1241,0.03,0.6699375,685,1,1,2
1242,0.0,0.35,398,1,1,2
1243,0.35,1.44,398,199862,208653,2
1244,1.44,18.19,398,1,1,2
1245,0.0,0.53,1302,1,1,2
1246,0.53,0.73,1302,175884,183644,2
1247,0.73,1.0699375,1302,1,1,2
1248,0.0,0.6,710,1,1,2
1249,0.6,0.82,710,199862,208653,2
1250,0.82,1.125,710,1,1,2
1251,0.0,0.51,606,1,1,2
1252,0.51,2.59,606,199862,208653,2
1253,2.59,10.4,606,1,1,2
1254,0.0,0.4,808,1,1,2
1255,0.4,0.53,808,199862,208653,2
1256,0.53,0.729,808,1,1,2
1257,0.0,1.31,715,1,1,2
1258,1.31,1.38,715,199862,208653,2
1259,1.38,9.64,715,1,1,2
1260,0.0,0.71,1340,1,1,2
1261,0.71,0.96,1340,199862,208653,2
1262,0.96,1.0979375,1340,1,1,2
1263,0.0,0.63,821,1,1,2
1264,0.63,0.6899375,821,199862,208653,2
1265,0.0,0.6,1348,1,1,2
1266,0.6,0.63,1348,198058,206808,2
1267,0.0,2.24,724,199890,208678,2
1268,2.24,5.19,724,1,1,2
1269,0.0,0.27,828,1,1,2
1270,0.27,0.3,828,199862,208653,2
1271,0.3,0.73,828,1,1,2
1272,0.0,0.45,143,1,1,2
1273,0.45,0.662,143,199862,208653,2
1274,0.0,0.79,754,1,1,2
1275,0.79,2.71,754,199862,208653,2
1276,2.71,12.919,754,1,1,2
1277,0.0,0.88,829,1,1,2
1278,0.88,0.9149375,829,199862,208653,2
1279,0.0,0.33,188,1,1,2
1280,0.33,0.54,188,101994,106721,2
1281,0.54,0.614,188,1,1,2
1282,0.0,0.22,1113,1,1,2
1283,0.22,0.68,1113,199862,208653,2
1284,0.68,0.831,1113,1,1,2
1285,0.0,0.54,1138,1,1,2
1286,0.54,0.63,1138,199862,208653,2
1287,0.63,0.79,1138,1,1,2
1288,0.79,0.84,1138,199897,208685,2
1289,0.84,1.3,1138,1,1,2
1290,1.3,1.35,1138,199862,208653,2
1291,1.35,1.5419375,1138,1,1,2
1292,0.0,0.39,204,1,1,2
1293,0.39,0.54,204,199862,208653,2
1294,0.54,0.663,204,1,1,2
1295,0.0,0.65,841,1,1,2
1296,0.65,0.676,841,199862,208653,2
1297,0.0,0.44,207,1,1,2
1298,0.44,0.77,207,163805,171111,2
1299,0.77,0.8239375,207,1,1,2
1300,0.0,0.25,1183,1,1,2
1301,0.25,0.66,1183,107792,112664,2
1302,0.66,0.876,1183,1,1,2
1303,0.0,0.44,210,1,1,2
1304,0.44,0.86,210,199899,208687,2
1305,0.86,1.099,210,1,1,2
1306,0.0,0.92,1188,1,1,2
1307,0.92,1.064,1188,175884,183644,2
1308,0.0,0.41,844,1,1,2
1309,0.41,0.68,844,157850,164995,2
1310,0.68,0.8,844,199862,208653,2
1311,0.8,1.411,844,1,1,2
1312,0.0,0.39,1227,1,1,2
1313,0.39,0.56,1227,45613,47590,2
1314,0.56,0.59,1227,199862,208653,2
1315,0.59,0.8759375,1227,1,1,2
1316,0.0,0.54,212,1,1,2
1317,0.54,0.76,212,163805,171111,2
1318,0.76,1.1999375,212,1,1,2
1319,0.0,0.79,866,1,1,2
1320,0.79,1.1,866,199862,208653,2
1321,1.1,2.43,866,1,1,2
1322,2.43,2.54,866,199862,208653,2
1323,2.54,2.93,866,1,1,2
1324,0.0,0.32,215,1,1,2
1325,0.32,0.9,215,82694,86562,2
1326,0.9,1.332,215,1,1,2
1327,0.0,0.09,1229,1,1,2
1328,0.09,0.44,1229,199862,208653,2
1329,0.44,1.85,1229,1,1,2
1330,1.85,1.893,1229,175884,183644,2
1331,0.0,0.74,266,1,1,2
1332,0.74,0.84,266,96551,101108,2
1333,0.84,1.53,266,1,1,2
1334,0.0,0.37,887,1,1,2
1335,0.37,0.6,887,199862,208653,2
1336,0.6,0.82,887,1,1,2
1337,0.82,1.78,887,199862,208653,2
1338,1.78,2.23,887,1,1,2
1339,2.23,2.35,887,142742,149017,2
1340,2.35,2.4669375,887,199862,208653,2
1341,0.0,0.5,282,1,1,2
1342,0.5,0.5329375,282,163805,171111,2
1343,0.0,0.27,1296,1,1,2
1344,0.27,0.72,1296,194286,202774,2
1345,0.72,0.7789375,1296,1,1,2
1346,0.0,0.73,891,1,1,2
1347,0.73,0.78,891,199862,208653,2
1348,0.78,1.174,891,1,1,2
1349,0.0,0.28,170,1,1,2
1350,0.28,0.701,170,199862,208653,2
1351,0.0,0.71,337,1,1,2
1352,0.71,0.78,337,199862,208653,2
1353,0.78,1.3889375,337,1,1,2
1354,0.0,0.21,893,1,1,2
1355,0.21,0.3249375,893,199862,208653,2
1356,0.0,0.35,425,1,1,2
1357,0.35,0.45,425,199862,208653,2
1358,0.45,0.5559375,425,1,1,2
1359,0.0,0.13,247,1,1,2
1360,0.13,0.442,247,199862,208653,2
1361,0.0,0.2,896,1,1,2
1362,0.2,0.29,896,79620,83392,2
1363,0.29,0.363,896,1,1,2
1364,0.0,0.33,443,1,1,2
1365,0.33,0.37,443,101994,106721,2
1366,0.37,0.9399375,443,1,1,2
1367,0.0,0.62,912,1,1,2
1368,0.62,0.83,912,199862,208653,2
1369,0.83,1.287,912,1,1,2
1370,0.0,0.42,264,1,1,2
1371,0.42,0.54,264,113358,118390,2
1372,0.54,0.6229375,264,1,1,2
1373,0.0,0.6,456,1,1,2
1374,0.6,0.6419375,456,101994,106721,2
1375,0.0,0.24,929,1,1,2
1376,0.24,0.43,929,131772,137486,2
1377,0.43,0.8979375,929,1,1,2
1378,0.0,0.54,505,1,1,2
1379,0.54,0.71,505,175735,183489,2
1380,0.0,0.16,319,1,1,2
1381,0.16,0.54,319,199862,208653,2
1382,0.54,0.6229375,319,1,1,2
1383,0.0,1.12,947,1,1,2
1384,1.12,1.1599375,947,101994,106721,2
1385,0.0,0.79,507,1,1,2
1386,0.79,0.8879375,507,199862,208653,2
1387,0.0,0.22,32,1,1,2
1388,0.22,0.52,32,199862,208653,2
1389,0.52,0.638,32,1,1,2
1390,0.0,0.41,99,1,1,2
1391,0.41,0.45,99,101994,106721,2
1392,0.0,0.65,474,1,1,2
1393,0.65,0.78,474,110016,114942,2
1394,0.78,0.84,474,199862,208653,2
1395,0.84,1.0829375,474,1,1,2
1396,0.0,0.28,552,1,1,2
1397,0.28,0.69,552,82813,86682,2
1398,0.69,1.45,552,1,1,2
1399,1.45,1.69,552,199862,208653,2
1400,1.69,1.864,552,1,1,2
1401,0.0,0.63,1106,108603,113491,2
1402,0.63,0.88,1106,199862,208653,2
1403,0.88,1.298,1106,1,1,2
1404,0.0,0.21,484,1,1,2
1405,0.21,0.467,484,199862,208653,2
1406,0.0,0.73,1195,1,1,2
1407,0.73,0.96,1195,125032,130479,2
1408,0.96,1.0129375,1195,1,1,2
1409,0.0,0.55,557,1,1,2
1410,0.55,0.69,557,199862,208653,2
1411,0.69,0.7809375,557,1,1,2
