id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id,workflow_id
1477,0.28,0.4239375,-83.82173156738281,2,1122,782,2
1478,0.0,0.49,-78.06674194335938,2,1123,379,2
1479,0.49,0.57,-101.31888580322266,3,1124,379,2
1480,0.57,1.0339375,-73.04761505126953,2,1125,379,2
1481,0.0,0.12,-107.15465545654297,2,1126,560,2
1482,0.12,0.23,-91.65974426269531,3,1127,560,2
1483,0.23,0.532,-86.86805725097656,2,1128,560,2
1484,0.0,0.25,-103.30970001220703,2,1129,81,2
1485,0.25,0.2759375,-89.00946044921875,3,1130,81,2
1486,0.0,0.48,-82.3860855102539,2,1131,918,2
1487,0.48,0.49,-80.39261627197266,25,1132,918,2
1488,0.49,0.51,-85.12124633789062,27,1132,918,2
1489,0.51,0.519,-82.72503662109375,48,1132,918,2
1490,0.0,0.35,-81.73893737792969,2,1133,388,2
1491,0.35,0.36,-92.31156158447266,69,1134,388,2
1492,0.36,0.37,-85.62007904052734,30,1134,388,2
1493,0.37,0.38,-81.63916778564453,45,1134,388,2
1494,0.38,0.7939375,-97.93135833740234,2,1135,388,2
1495,0.0,0.67,-94.37644958496094,2,1136,839,2
1496,0.67,0.68,-87.79544067382812,70,1137,839,2
1497,0.68,0.7,-90.61396789550781,27,1137,839,2
1498,0.7,0.71,-96.11767578125,58,1137,839,2
1499,0.71,0.961,-86.3425064086914,2,1138,839,2
1500,0.0,0.58,-95.3447494506836,2,1139,1008,2
1501,0.58,0.59,-102.35873413085938,48,1140,1008,2
1502,0.59,0.61,-97.8363265991211,20,1140,1008,2
1503,0.61,0.62,-100.49855041503906,58,1140,1008,2
1504,0.62,0.63,-100.0947265625,29,1140,1008,2
1505,0.63,0.89,-97.04764556884766,3,1141,1008,2
1506,0.89,0.9729375,-87.35525512695312,2,1142,1008,2
1507,0.0,0.36,-95.86634063720703,2,1143,397,2
1508,0.36,0.37,-86.34235382080078,52,1144,397,2
1509,0.37,0.38,-93.13155364990234,45,1144,397,2
1510,0.38,0.4549375,-89.43846130371094,33,1144,397,2
1511,0.0,0.19,-92.06830596923828,2,1145,854,2
1512,0.19,0.32,-75.08324432373047,58,1146,854,2
1513,0.32,0.34,-97.70674896240234,51,1146,854,2
1514,0.34,0.6749375,-93.52970123291016,2,1147,854,2
1515,0.0,0.59,-91.29854583740234,2,1148,1040,2
1516,0.59,0.72,-89.25503540039062,3,1149,1040,2
1517,0.72,1.26,-84.05506134033203,2,1150,1040,2
1518,1.26,1.3119375,-103.94366455078125,3,1151,1040,2
1519,0.0,0.46,-86.79821014404297,2,1152,400,2
1520,0.46,0.69,-92.77959442138672,3,1153,400,2
1521,0.69,0.8799375,-76.42958068847656,2,1154,400,2
1522,0.0,0.23,-96.95491027832031,2,1155,911,2
1523,0.23,0.79,-65.14234161376953,58,1156,911,2
1524,0.79,0.805,-94.79322052001953,51,1156,911,2
1525,0.0,0.35,-74.04729461669922,2,1157,430,2
1526,0.35,0.38,-84.06259155273438,3,1158,430,2
1527,0.38,1.0339375,-84.9966049194336,2,1159,430,2
1528,0.0,0.38,-83.16693878173828,2,1160,1045,2
1529,0.38,0.83,-81.15216827392578,25,1161,1045,2
1530,0.83,0.85,-84.17970275878906,27,1161,1045,2
1531,0.85,0.8559375,-79.07501983642578,48,1161,1045,2
1532,0.0,0.01,-81.72856140136719,70,1162,934,2
1533,0.01,0.03,-80.70878601074219,8,1162,934,2
1534,0.03,0.33,-85.9837646484375,3,1163,934,2
1535,0.33,0.4679375,-77.01354217529297,2,1164,934,2
1536,0.0,0.36,-87.72930145263672,2,1165,441,2
1537,0.36,0.67,-91.39422607421875,3,1166,441,2
1538,0.67,1.022,-87.59346008300781,2,1167,441,2
1539,0.0,1.11,-73.70978546142578,2,1168,961,2
1540,1.11,1.1679375,-94.8115005493164,3,1169,961,2
1541,0.0,0.3,-92.89391326904297,2,1170,1058,2
1542,0.3,0.37,-100.74210357666016,25,1171,1058,2
1543,0.37,0.7289375,-96.34378051757812,10,1171,1058,2
1544,0.0,0.35,-78.45496368408203,2,1172,470,2
1545,0.35,0.42,-80.02315521240234,3,1173,470,2
1546,0.42,0.9499375,-81.8576431274414,2,1174,470,2
1547,0.0,0.01,-91.67784118652344,58,1175,1103,2
1548,0.01,0.02,-103.01736450195312,9,1175,1103,2
1549,0.02,0.6,-94.2544174194336,60,1175,1103,2
1550,0.6,0.64,-114.39990234375,10,1175,1103,2
1551,0.64,0.65,-101.88148498535156,58,1175,1103,2
1552,0.65,0.66,-90.69529724121094,35,1175,1103,2
1553,0.66,0.68,-93.05027770996094,8,1175,1103,2
1554,0.68,0.69,-97.48133850097656,45,1175,1103,2
1555,0.69,0.7,-97.82418060302734,59,1175,1103,2
1556,0.7,0.78,-95.40009307861328,10,1175,1103,2
1557,0.78,0.98,-91.216552734375,48,1175,1103,2
1558,0.98,1.28,-76.44820404052734,2,1176,1103,2
1559,0.0,0.11,-100.687744140625,2,1177,991,2
1560,0.11,0.12,-91.96098327636719,70,1178,991,2
1561,0.12,0.14,-87.86956787109375,8,1178,991,2
1562,0.14,0.3,-87.85856628417969,3,1179,991,2
1563,0.3,0.39,-78.17837524414062,2,1180,991,2
1564,0.0,0.48,-78.69879150390625,2,1181,526,2
1565,0.48,0.74,-86.23464965820312,3,1182,526,2
1566,0.0,1.43,-70.35276794433594,3,1183,1017,2
1567,1.43,4.4,-76.5389175415039,3,1184,1017,2
1568,4.4,18.03,-83.48829650878906,2,1185,1017,2
1569,0.0,0.03,-81.89690399169922,3,1186,1122,2
1570,0.03,0.6479375,-91.1700668334961,2,1187,1122,2
1571,0.0,0.85,-80.8869857788086,2,1188,541,2
1572,0.85,0.89,-91.34510040283203,3,1189,541,2
1573,0.89,1.89,-95.27649688720703,2,1190,541,2
1574,1.89,1.92,-94.13088989257812,3,1191,541,2
1575,1.92,2.5809375,-80.20046997070312,2,1192,541,2
1576,0.0,3.91,-78.20818328857422,2,1193,1095,2
1577,3.91,12.04,-78.68093872070312,3,1194,1095,2
1578,12.04,17.9499375,-71.88066101074219,2,1195,1095,2
1579,0.0,0.3919375,-83.41763305664062,3,1196,563,2
1580,0.0,0.22,-93.72003936767578,2,1197,1158,2
1581,0.22,0.29,-95.016845703125,46,1198,1158,2
1582,0.29,0.31,-93.66410064697266,20,1198,1158,2
1583,0.31,0.32,-81.836181640625,45,1198,1158,2
1584,0.32,0.7999375,-80.63976287841797,2,1199,1158,2
1585,0.0,0.51,-87.78688049316406,2,1200,1201,2
1586,0.51,0.6,-90.81656646728516,3,1201,1201,2
1587,0.6,0.7429375,-83.37413024902344,2,1202,1201,2
1588,0.0,1.59,-71.67308044433594,2,1203,1326,2
1589,1.59,3.21,-78.86348724365234,3,1204,1326,2
1590,3.21,5.3,-82.9151382446289,2,1205,1326,2
1591,5.3,5.37,-89.6689453125,3,1206,1326,2
1592,5.37,7.57,-78.38220977783203,2,1207,1326,2
1593,0.0,0.39,-100.00765228271484,2,1208,617,2
1594,0.39,0.53,-85.20698547363281,3,1209,617,2
1595,0.53,0.624,-82.89571380615234,2,1210,617,2
1596,0.0,0.34,-87.92430877685547,2,1211,1273,2
1597,0.34,0.83,-79.73336791992188,3,1212,1273,2
1598,0.83,0.921,-70.0093002319336,2,1213,1273,2
1599,0.0,3.16,-79.54188537597656,2,1214,28,2
1600,3.16,4.94,-70.33186340332031,3,1215,28,2
1601,4.94,14.9849375,-74.54933166503906,2,1216,28,2
1602,0.0,0.44,-89.20897674560547,2,1217,63,2
1603,0.44,0.63,-94.19352722167969,3,1218,63,2
1604,0.63,0.64,-93.43246459960938,69,1219,63,2
1605,0.64,0.66,-87.80491638183594,11,1219,63,2
1606,0.66,0.67,-95.32425689697266,48,1219,63,2
1607,0.67,2.2,-84.68771362304688,2,1220,63,2
1608,0.0,0.65,-94.19165802001953,2,1221,1274,2
1609,0.65,0.66,-84.55596160888672,58,1222,1274,2
1610,0.66,0.67,-95.39268493652344,56,1222,1274,2
1611,0.67,0.68,-93.15886688232422,42,1222,1274,2
1612,0.68,0.69,-90.34121704101562,24,1222,1274,2
1613,0.69,0.73,-88.43856811523438,2,1223,1274,2
1614,0.0,0.84,-85.28876495361328,2,1224,348,2
1615,0.84,0.94,-102.24143981933594,5,1225,348,2
1616,0.94,1.09,-68.35171508789062,57,1225,348,2
1617,1.09,1.1,-101.6273422241211,47,1225,348,2
1618,1.1,1.84,-57.0983772277832,41,1225,348,2
1619,1.84,2.78,-83.483154296875,2,1226,348,2
1620,0.0,0.42,-90.6893310546875,2,1227,671,2
1621,0.42,0.86,-84.06483459472656,3,1228,671,2
1622,0.86,1.004,-79.50609588623047,2,1229,671,2
1623,0.0,0.54,-96.13896179199219,2,1230,128,2
1624,0.54,0.55,-77.51826477050781,70,1231,128,2
1625,0.55,0.5599375,-78.5182876586914,66,1231,128,2
1626,0.0,3.09,-77.21934509277344,2,1232,384,2
1627,3.09,4.87,-70.57679748535156,3,1233,384,2
1628,4.87,7.94,-71.49586486816406,2,1234,384,2
1629,0.0,0.64,-76.56312561035156,2,1235,682,2
1630,0.64,0.85,-87.14852142333984,3,1236,682,2
1631,0.85,1.43,-76.07730102539062,2,1237,682,2
1632,0.0,0.71,-89.00450897216797,2,1238,1301,2
1633,0.71,0.72,-78.21540832519531,70,1239,1301,2
1634,0.72,0.743,-74.49673461914062,8,1239,1301,2
1635,0.0,0.03,-73.92396545410156,3,1240,685,2
1636,0.03,0.6699375,-85.36453247070312,2,1241,685,2
1637,0.0,0.35,-84.87496185302734,2,1242,398,2
1638,0.35,1.44,-73.71092224121094,3,1243,398,2
1639,1.44,18.19,-79.71996307373047,2,1244,398,2
1640,0.0,0.53,-80.70358276367188,2,1245,1302,2
1641,0.53,0.7,-88.64517974853516,25,1246,1302,2
1642,0.7,0.72,-81.12544250488281,27,1246,1302,2
1643,0.72,0.73,-75.37891387939453,48,1246,1302,2
1644,0.73,1.0699375,-72.3515853881836,2,1247,1302,2
1645,0.0,0.6,-86.3177719116211,2,1248,710,2
1646,0.6,0.82,-80.16397094726562,3,1249,710,2
1647,0.82,1.125,-80.70380401611328,2,1250,710,2
1648,0.0,0.51,-83.2413101196289,2,1251,606,2
1649,0.51,2.59,-70.89253234863281,3,1252,606,2
1650,2.59,10.4,-75.54072570800781,2,1253,606,2
1651,0.0,0.4,-87.2798080444336,2,1254,808,2
1652,0.4,0.53,-80.96240997314453,3,1255,808,2
1653,0.53,0.729,-74.26686096191406,2,1256,808,2
1654,0.0,1.31,-78.72479248046875,2,1257,715,2
1655,1.31,1.38,-87.7295913696289,3,1258,715,2
1656,1.38,9.64,-83.74246215820312,2,1259,715,2
1657,0.0,0.71,-85.03018188476562,2,1260,1340,2
1658,0.71,0.96,-84.27954864501953,3,1261,1340,2
1659,0.96,1.0979375,-75.97026062011719,2,1262,1340,2
1660,0.0,0.63,-84.01325225830078,2,1263,821,2
1661,0.63,0.6899375,-107.47559356689453,3,1264,821,2
1662,0.0,0.6,-88.53987121582031,2,1265,1348,2
1663,0.6,0.61,-78.8199234008789,70,1266,1348,2
1664,0.61,0.63,-77.14923095703125,8,1266,1348,2
1665,0.0,2.24,-71.78064727783203,3,1267,724,2
1666,2.24,5.19,-80.80423736572266,2,1268,724,2
1667,0.0,0.27,-78.09288787841797,2,1269,828,2
1668,0.27,0.3,-82.80782318115234,3,1270,828,2
1669,0.3,0.73,-98.22216033935547,2,1271,828,2
1670,0.0,0.45,-87.26762390136719,2,1272,143,2
1671,0.45,0.662,-98.49846649169922,3,1273,143,2
1672,0.0,0.79,-74.6847915649414,2,1274,754,2
1673,0.79,2.71,-74.22405242919922,3,1275,754,2
1674,2.71,12.919,-72.8763427734375,2,1276,754,2
1675,0.0,0.88,-75.28472137451172,2,1277,829,2
1676,0.88,0.9149375,-86.5122299194336,3,1278,829,2
1677,0.0,0.33,-82.7740249633789,2,1279,188,2
1678,0.33,0.51,-98.42843627929688,46,1280,188,2
1679,0.51,0.53,-88.13920593261719,20,1280,188,2
1680,0.53,0.54,-79.90767669677734,45,1280,188,2
1681,0.54,0.614,-76.65882873535156,2,1281,188,2
1682,0.0,0.22,-83.48606872558594,2,1282,1113,2
1683,0.22,0.68,-75.80532836914062,3,1283,1113,2
1684,0.68,0.831,-78.9345474243164,2,1284,1113,2
1685,0.0,0.54,-75.5883560180664,2,1285,1138,2
1686,0.54,0.63,-86.29240417480469,3,1286,1138,2
1687,0.63,0.79,-82.86724090576172,2,1287,1138,2
1688,0.79,0.84,-88.82996368408203,3,1288,1138,2
1689,0.84,1.3,-105.42700958251953,2,1289,1138,2
1690,1.3,1.35,-96.44440460205078,3,1290,1138,2
1691,1.35,1.5419375,-78.31659698486328,2,1291,1138,2
1692,0.0,0.39,-81.50282287597656,2,1292,204,2
1693,0.39,0.54,-87.8445816040039,3,1293,204,2
1694,0.54,0.663,-73.64849853515625,2,1294,204,2
1695,0.0,0.65,-84.6022720336914,2,1295,841,2
1696,0.65,0.676,-88.27307891845703,3,1296,841,2
1697,0.0,0.44,-95.16632843017578,2,1297,207,2
1698,0.44,0.75,-82.88270568847656,58,1298,207,2
1699,0.75,0.77,-85.97239685058594,51,1298,207,2
1700,0.77,0.8239375,-80.3695297241211,2,1299,207,2
1701,0.0,0.25,-82.52776336669922,2,1300,1183,2
1702,0.25,0.26,-93.4327621459961,47,1301,1183,2
1703,0.26,0.28,-88.40022277832031,8,1301,1183,2
1704,0.28,0.29,-87.27863311767578,48,1301,1183,2
1705,0.29,0.3,-92.82022094726562,38,1301,1183,2
1706,0.3,0.31,-87.96971130371094,44,1301,1183,2
1707,0.31,0.32,-90.38947296142578,47,1301,1183,2
1708,0.32,0.55,-98.42205810546875,10,1301,1183,2
1709,0.55,0.62,-94.84418487548828,48,1301,1183,2
1710,0.62,0.66,-93.43964385986328,60,1301,1183,2
1711,0.66,0.876,-85.45381927490234,2,1302,1183,2
1712,0.0,0.44,-93.25525665283203,2,1303,210,2
1713,0.44,0.86,-90.32100677490234,3,1304,210,2
1714,0.86,1.099,-92.83524322509766,2,1305,210,2
1715,0.0,0.92,-84.1388931274414,2,1306,1188,2
1716,0.92,1.03,-102.90518188476562,25,1307,1188,2
1717,1.03,1.05,-100.62380981445312,27,1307,1188,2
1718,1.05,1.064,-96.12899780273438,48,1307,1188,2
1719,0.0,0.41,-96.17878723144531,2,1308,844,2
1720,0.41,0.65,-84.0293960571289,58,1309,844,2
1721,0.65,0.67,-98.4219970703125,51,1309,844,2
1722,0.67,0.68,-96.12745666503906,46,1309,844,2
1723,0.68,0.8,-92.44668579101562,3,1310,844,2
1724,0.8,1.411,-87.84644317626953,2,1311,844,2
1725,0.0,0.39,-91.66875457763672,2,1312,1227,2
1726,0.39,0.4,-99.15408325195312,24,1313,1227,2
1727,0.4,0.41,-100.75916290283203,38,1313,1227,2
1728,0.41,0.42,-98.0153579711914,56,1313,1227,2
1729,0.42,0.44,-98.82807922363281,27,1313,1227,2
1730,0.44,0.45,-95.12671661376953,48,1313,1227,2
1731,0.45,0.46,-95.14586639404297,24,1313,1227,2
1732,0.46,0.56,-87.30311584472656,71,1313,1227,2
1733,0.56,0.59,-117.63699340820312,3,1314,1227,2
1734,0.59,0.8759375,-101.29837036132812,2,1315,1227,2
1735,0.0,0.54,-89.08838653564453,2,1316,212,2
1736,0.54,0.74,-90.53472137451172,58,1317,212,2
1737,0.74,0.76,-92.44341278076172,51,1317,212,2
1738,0.76,1.1999375,-86.05579376220703,2,1318,212,2
1739,0.0,0.79,-78.5793685913086,2,1319,866,2
1740,0.79,1.1,-83.33968353271484,3,1320,866,2
1741,1.1,2.43,-84.13472747802734,2,1321,866,2
1742,2.43,2.54,-88.5497055053711,3,1322,866,2
1743,2.54,2.93,-85.24485778808594,2,1323,866,2
1744,0.0,0.32,-91.30498504638672,2,1324,215,2
1745,0.32,0.33,-98.6073989868164,37,1325,215,2
1746,0.33,0.35,-96.64599609375,51,1325,215,2
1747,0.35,0.36,-90.46826171875,56,1325,215,2
1748,0.36,0.37,-94.6888427734375,35,1325,215,2
1749,0.37,0.55,-104.96492767333984,10,1325,215,2
1750,0.55,0.56,-102.93399047851562,46,1325,215,2
1751,0.56,0.9,-78.69635772705078,41,1325,215,2
1752,0.9,1.332,-88.8881607055664,2,1326,215,2
1753,0.0,0.09,-94.43325805664062,2,1327,1229,2
1754,0.09,0.44,-73.91613006591797,3,1328,1229,2
1755,0.44,1.85,-73.24530792236328,2,1329,1229,2
1756,1.85,1.86,-80.25043487548828,25,1330,1229,2
1757,1.86,1.88,-85.0860366821289,27,1330,1229,2
1758,1.88,1.893,-77.15522003173828,48,1330,1229,2
1759,0.0,0.74,-91.85153198242188,2,1331,266,2
1760,0.74,0.75,-101.42086791992188,45,1332,266,2
1761,0.75,0.76,-102.60836791992188,57,1332,266,2
1762,0.76,0.77,-104.65144348144531,42,1332,266,2
1763,0.77,0.84,-97.38387298583984,10,1332,266,2
1764,0.84,1.53,-74.83316040039062,2,1333,266,2
1765,0.0,0.37,-92.33616638183594,2,1334,887,2
1766,0.37,0.6,-90.07909393310547,3,1335,887,2
1767,0.6,0.82,-93.57925415039062,2,1336,887,2
1768,0.82,1.78,-78.48526763916016,3,1337,887,2
1769,1.78,2.23,-94.34171295166016,2,1338,887,2
1770,2.23,2.24,-96.77985382080078,45,1339,887,2
1771,2.24,2.25,-104.57987976074219,69,1339,887,2
1772,2.25,2.27,-102.89228820800781,20,1339,887,2
1773,2.27,2.32,-99.04530334472656,10,1339,887,2
1774,2.32,2.35,-102.68115234375,60,1339,887,2
1775,2.35,2.4669375,-99.38385009765625,3,1340,887,2
1776,0.0,0.5,-98.96858215332031,2,1341,282,2
1777,0.5,0.51,-86.72953796386719,58,1342,282,2
1778,0.51,0.5329375,-89.3333740234375,51,1342,282,2
1779,0.0,0.27,-84.75373077392578,2,1343,1296,2
1780,0.27,0.28,-100.19998168945312,37,1344,1296,2
1781,0.28,0.29,-99.38727569580078,69,1344,1296,2
1782,0.29,0.32,-106.00330352783203,39,1344,1296,2
1783,0.32,0.72,-84.17578887939453,23,1344,1296,2
1784,0.72,0.7789375,-83.18600463867188,2,1345,1296,2
1785,0.0,0.73,-76.63330078125,2,1346,891,2
1786,0.73,0.78,-100.77658081054688,3,1347,891,2
1787,0.78,1.174,-79.07052612304688,2,1348,891,2
1788,0.0,0.28,-85.23344421386719,2,1349,170,2
1789,0.28,0.701,-84.10579681396484,3,1350,170,2
1790,0.0,0.71,-80.64667510986328,2,1351,337,2
1791,0.71,0.78,-94.41114807128906,3,1352,337,2
1792,0.78,1.3889375,-86.32923889160156,2,1353,337,2
1793,0.0,0.21,-91.53848266601562,2,1354,893,2
1794,0.21,0.3249375,-93.60291290283203,3,1355,893,2
1795,0.0,0.35,-83.99417877197266,2,1356,425,2
1796,0.35,0.45,-95.20166015625,3,1357,425,2
1797,0.45,0.5559375,-80.70984649658203,2,1358,425,2
1798,0.0,0.13,-95.19075012207031,2,1359,247,2
1799,0.13,0.442,-81.20284271240234,3,1360,247,2
1800,0.0,0.2,-94.21630096435547,2,1361,896,2
1801,0.2,0.21,-86.90980529785156,37,1362,896,2
1802,0.21,0.26,-104.59774017333984,26,1362,896,2
1803,0.26,0.27,-98.16039276123047,46,1362,896,2
1804,0.27,0.29,-94.25275421142578,51,1362,896,2
1805,0.29,0.363,-89.68695068359375,2,1363,896,2
1806,0.0,0.33,-86.05825805664062,2,1364,443,2
1807,0.33,0.34,-97.4128646850586,46,1365,443,2
1808,0.34,0.36,-90.67170715332031,20,1365,443,2
1809,0.36,0.37,-79.2291030883789,45,1365,443,2
1810,0.37,0.9399375,-89.66950225830078,2,1366,443,2
1811,0.0,0.62,-88.90624237060547,2,1367,912,2
1812,0.62,0.83,-91.28571319580078,3,1368,912,2
1813,0.83,1.287,-88.96124267578125,2,1369,912,2
1814,0.0,0.42,-97.77880859375,2,1370,264,2
1815,0.42,0.43,-87.99314880371094,47,1371,264,2
1816,0.43,0.46,-104.43035888671875,39,1371,264,2
1817,0.46,0.47,-108.45638275146484,24,1371,264,2
1818,0.47,0.5,-95.336181640625,10,1371,264,2
1819,0.5,0.51,-96.47761535644531,46,1371,264,2
1820,0.51,0.52,-92.03929138183594,47,1371,264,2
1821,0.52,0.53,-96.84848022460938,9,1371,264,2
1822,0.53,0.54,-82.97122192382812,48,1371,264,2
1823,0.54,0.6229375,-73.20993041992188,2,1372,264,2
1824,0.0,0.6,-95.67513275146484,2,1373,456,2
1825,0.6,0.61,-97.92045593261719,46,1374,456,2
1826,0.61,0.63,-89.39192199707031,20,1374,456,2
1827,0.63,0.6419375,-85.23429870605469,45,1374,456,2
1828,0.0,0.24,-76.93380737304688,2,1375,929,2
1829,0.24,0.25,-97.82220458984375,56,1376,929,2
1830,0.25,0.27,-105.27351379394531,27,1376,929,2
1831,0.27,0.28,-112.50367736816406,48,1376,929,2
1832,0.28,0.42,-93.59686279296875,7,1376,929,2
1833,0.42,0.43,-101.2325439453125,49,1376,929,2
1834,0.43,0.8979375,-81.6405258178711,2,1377,929,2
1835,0.0,0.54,-94.06059265136719,2,1378,505,2
1836,0.54,0.57,-95.0896224975586,25,1379,505,2
1837,0.57,0.71,-97.10826873779297,10,1379,505,2
1838,0.0,0.16,-97.52679443359375,2,1380,319,2
1839,0.16,0.54,-77.61429595947266,3,1381,319,2
1840,0.54,0.6229375,-83.57365417480469,2,1382,319,2
1841,0.0,1.12,-90.06818389892578,2,1383,947,2
1842,1.12,1.13,-88.93107604980469,46,1384,947,2
1843,1.13,1.15,-92.59318542480469,20,1384,947,2
1844,1.15,1.1599375,-97.3392333984375,45,1384,947,2
1845,0.0,0.79,-78.96620178222656,2,1385,507,2
1846,0.79,0.8879375,-90.7526626586914,3,1386,507,2
1847,0.0,0.22,-88.18138885498047,2,1387,32,2
1848,0.22,0.52,-81.892578125,3,1388,32,2
1849,0.52,0.638,-97.41875457763672,2,1389,32,2
1850,0.0,0.41,-96.77810668945312,2,1390,99,2
1851,0.41,0.42,-90.91722106933594,46,1391,99,2
1852,0.42,0.44,-88.05120849609375,20,1391,99,2
1853,0.44,0.45,-91.88729858398438,45,1391,99,2
1854,0.0,0.65,-88.15492248535156,2,1392,474,2
1855,0.65,0.66,-87.22276306152344,47,1393,474,2
1856,0.66,0.68,-95.36272430419922,8,1393,474,2
1857,0.68,0.69,-111.81136322021484,58,1393,474,2
1858,0.69,0.77,-109.90283203125,60,1393,474,2
1859,0.77,0.78,-105.33378601074219,29,1393,474,2
1860,0.78,0.84,-104.03022003173828,3,1394,474,2
1861,0.84,1.0829375,-74.55396270751953,2,1395,474,2
1862,0.0,0.28,-103.0193099975586,2,1396,552,2
1863,0.28,0.29,-91.20166778564453,37,1397,552,2
1864,0.29,0.3,-99.08976745605469,29,1397,552,2
1865,0.3,0.32,-98.57208251953125,20,1397,552,2
1866,0.32,0.44,-88.44012451171875,71,1397,552,2
1867,0.44,0.55,-94.00566864013672,10,1397,552,2
1868,0.55,0.69,-88.93115234375,48,1397,552,2
1869,0.69,1.45,-97.91963958740234,2,1398,552,2
1870,1.45,1.69,-105.3115463256836,3,1399,552,2
1871,1.69,1.864,-91.44268798828125,2,1400,552,2
1872,0.0,0.01,-92.29930114746094,47,1401,1106,2
1873,0.01,0.03,-98.84980010986328,27,1401,1106,2
1874,0.03,0.04,-101.46468353271484,57,1401,1106,2
1875,0.04,0.3,-102.77836608886719,10,1401,1106,2
1876,0.3,0.49,-85.97309875488281,61,1401,1106,2
1877,0.49,0.62,-83.37865447998047,6,1401,1106,2
1878,0.62,0.63,-99.2446060180664,48,1401,1106,2
1879,0.63,0.88,-85.76354217529297,3,1402,1106,2
1880,0.88,1.298,-86.63317108154297,2,1403,1106,2
1881,0.0,0.21,-85.01644134521484,2,1404,484,2
1882,0.21,0.467,-73.35211181640625,3,1405,484,2
1883,0.0,0.73,-89.73749542236328,2,1406,1195,2
1884,0.73,0.74,-87.48509216308594,52,1407,1195,2
1885,0.74,0.75,-89.43281555175781,45,1407,1195,2
1886,0.75,0.96,-94.44759368896484,33,1407,1195,2
1887,0.96,1.0129375,-93.3417739868164,2,1408,1195,2
1888,0.0,0.55,-86.56395721435547,2,1409,557,2
1889,0.55,0.69,-85.4339599609375,3,1410,557,2
1890,0.69,0.7809375,-67.62737274169922,2,1411,557,2
1891,0.0,0.19,-101.68853759765625,2,1412,616,2
1892,0.19,0.2,-96.555419921875,48,1413,616,2
1893,0.2,0.22,-93.63075256347656,17,1413,616,2
1894,0.22,0.5459375,-79.12889862060547,3,1414,616,2
1895,0.0,0.3,-80.51847076416016,2,1415,124,2
1896,0.3,0.91,-79.03992462158203,3,1416,124,2
1897,0.91,1.43,-86.90550994873047,2,1417,124,2
1898,1.43,1.44,-110.77481079101562,23,1418,124,2
1899,1.44,1.46,-104.10472106933594,20,1418,124,2
1900,1.46,1.47,-108.24635314941406,48,1418,124,2
1901,1.47,1.65,-111.3427734375,10,1418,124,2
1902,1.65,2.54,-88.34423065185547,2,1419,124,2
1903,2.54,3.091,-95.20883178710938,3,1420,124,2
1904,0.0,0.52,-81.352783203125,2,1421,60,2
1905,0.52,0.62,-100.97799682617188,3,1422,60,2
1906,0.62,0.68,-97.1737289428711,3,1423,60,2
1907,0.68,1.13,-94.07334899902344,2,1424,60,2
1908,1.13,1.21,-98.87428283691406,46,1425,60,2
1909,1.21,1.23,-100.099853515625,20,1425,60,2
1910,1.23,1.2409375,-89.9393081665039,45,1425,60,2
1911,0.0,0.33,-82.97434997558594,2,1426,772,2
1912,0.33,0.38,-91.38568115234375,3,1427,772,2
1913,0.38,0.39,-93.33502960205078,59,1428,772,2
1914,0.39,0.46,-98.32063293457031,33,1428,772,2
1915,0.46,0.47,-86.69952392578125,45,1428,772,2
1916,0.47,0.841,-94.29100799560547,2,1429,772,2
1917,0.0,1.04,-84.11420440673828,2,1430,618,2
1918,1.04,1.05,-88.779052734375,70,1431,618,2
1919,1.05,1.0659375,-81.20193481445312,8,1431,618,2
1920,0.0,0.5,-90.34979248046875,2,1432,1242,2
1921,0.5,0.51,-98.5155029296875,48,1433,1242,2
1922,0.51,0.53,-101.56842041015625,51,1433,1242,2
1923,0.53,1.2429375,-86.24034118652344,3,1434,1242,2
1924,0.0,0.41,-89.29106140136719,2,1435,85,2
1925,0.41,0.42,-84.26811981201172,70,1436,85,2
1926,0.42,0.44,-78.73257446289062,8,1436,85,2
1927,0.44,0.5709375,-80.38617706298828,2,1437,85,2
1928,0.0,0.38,-83.07243347167969,2,1438,850,2
1929,0.38,0.39,-80.06031036376953,70,1439,850,2
1930,0.39,0.494,-83.29698181152344,5,1439,850,2
1931,0.0,0.52,-91.68659973144531,2,1440,628,2
1932,0.52,0.6779375,-86.28208923339844,3,1441,628,2
1933,0.0,0.54,-85.69320678710938,2,1442,1243,2
1934,0.54,0.55,-85.24112701416016,70,1443,1243,2
1935,0.55,0.569,-83.140625,8,1443,1243,2
1936,0.0,0.21,-86.57775115966797,2,1444,860,2
1937,0.21,0.43,-79.54269409179688,3,1445,860,2
1938,0.43,1.28,-68.30418395996094,3,1446,860,2
1939,1.28,1.5489375,-86.49181365966797,2,1447,860,2
1940,0.0,0.45,-93.59027862548828,2,1448,639,2
1941,0.45,0.46,-109.61639404296875,70,1449,639,2
1942,0.46,0.48,-99.14169311523438,27,1449,639,2
1943,0.48,0.49,-91.27848815917969,58,1449,639,2
1944,0.49,0.59,-72.42538452148438,2,1450,639,2
1945,0.0,0.14,-95.35398864746094,2,1451,1276,2
1946,0.14,0.15,-84.19371795654297,70,1452,1276,2
1947,0.15,0.17,-78.82212829589844,8,1452,1276,2
1948,0.17,0.883,-82.9561538696289,3,1453,1276,2
1949,0.0,0.57,-93.14098358154297,2,1454,976,2
