utt_id,interaction_id,speaker,speaker_age_mode,prev_speaker,interlocutor_age_bucket,age_match,gender,age_bucket,condition
train_1179_5,train_1179,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_1179_6,train_1179,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1180_0,train_1180,MAYA,Older,,,different,female,Older,code_switched
train_1180_1,train_1180,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1181_4,train_1181,MAYA,Older,,,different,female,Older,code_switched
train_1181_5,train_1181,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_1181_6,train_1181,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1183_0,train_1183,MONISHA,Younger,,,different,female,Younger,code_switched
train_1183_1,train_1183,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_1184_0,train_1184,MAYA,Older,,,different,female,Older,code_switched
train_1184_1,train_1184,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1184_3,train_1184,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_1186_0,train_1186,MAYA,Older,,,different,female,Older,code_switched
train_1186_1,train_1186,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_1186_2,train_1186,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1188_0,train_1188,MONISHA,Younger,,,different,female,Younger,code_switched
train_1188_1,train_1188,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_1188_2,train_1188,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_EN
train_1189_0,train_1189,MONISHA,Younger,,,different,female,Younger,monolingual_HI
train_1189_1,train_1189,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1191_0,train_1191,MAYA,Older,,,different,female,Older,code_switched
train_1191_1,train_1191,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_1191_2,train_1191,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1191_4,train_1191,MAYA,Older,MAYA,Older,same,female,Older,monolingual_EN
train_1191_8,train_1191,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_1192_2,train_1192,MAYA,Older,,,different,female,Older,code_switched
train_1192_3,train_1192,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_1194_0,train_1194,MONISHA,Younger,,,different,female,Younger,code_switched
train_1194_1,train_1194,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1199_3,train_1199,MONISHA,Younger,,,different,female,Younger,code_switched
train_1199_5,train_1199,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_12_0,train_12,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_12_1,train_12,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_12_2,train_12,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_12_3,train_12,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1200_0,train_1200,MONISHA,Younger,,,different,female,Younger,monolingual_HI
train_1200_1,train_1200,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1201_0,train_1201,ROSESH,Younger,,,different,male,Younger,code_switched
train_1201_1,train_1201,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_1204_0,train_1204,RITA,Younger,,,different,female,Younger,code_switched
train_1204_1,train_1204,MAYA,Older,RITA,Younger,different,female,Older,monolingual_HI
train_1204_2,train_1204,RITA,Younger,MAYA,Older,different,female,Younger,code_switched
train_1204_3,train_1204,MAYA,Older,RITA,Younger,different,female,Older,monolingual_HI
train_1206_0,train_1206,NAISHA,Older,,,different,female,Older,code_switched
train_1206_1,train_1206,JUGALKISHORE,Older,NAISHA,Older,same,male,Older,code_switched
train_1208_0,train_1208,MAYA,Older,,,different,female,Older,monolingual_EN
train_1208_1,train_1208,MAYA,Older,MAYA,Older,same,female,Older,monolingual_EN
train_1208_2,train_1208,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_1208_3,train_1208,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1208_4,train_1208,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1211_0,train_1211,SAHIL,Younger,,,different,male,Younger,code_switched
train_1211_1,train_1211,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1211_3,train_1211,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_1212_5,train_1212,MAYA,Older,,,different,female,Older,monolingual_HI
train_1212_6,train_1212,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_1212_7,train_1212,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_HI
train_1212_8,train_1212,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_1213_0,train_1213,RADHABAI,Older,,,different,female,Older,monolingual_HI
train_1213_1,train_1213,SAHIL,Younger,RADHABAI,Older,different,male,Younger,code_switched
train_1213_2,train_1213,RADHABAI,Older,SAHIL,Younger,different,female,Older,code_switched
train_1213_3,train_1213,SAHIL,Younger,RADHABAI,Older,different,male,Younger,code_switched
train_1216_1,train_1216,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1216_2,train_1216,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1217_2,train_1217,MONISHA,Younger,,,different,female,Younger,code_switched
train_1217_3,train_1217,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1220_0,train_1220,MONISHA,Younger,,,different,female,Younger,code_switched
train_1220_1,train_1220,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_1225_0,train_1225,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_1225_1,train_1225,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1225_2,train_1225,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1227_2,train_1227,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1227_3,train_1227,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_1229_0,train_1229,SAHIL,Younger,,,different,male,Younger,code_switched
train_1229_1,train_1229,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1229_2,train_1229,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_123_0,train_123,MAYA,Older,,,different,female,Older,monolingual_EN
train_123_1,train_123,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_123_2,train_123,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_123_3,train_123,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_HI
train_123_4,train_123,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_1231_2,train_1231,ROSESH,Younger,,,different,male,Younger,monolingual_HI
train_1231_3,train_1231,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,monolingual_HI
train_1233_0,train_1233,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1233_1,train_1233,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_1237_1,train_1237,MAYA,Older,,,different,female,Older,monolingual_HI
train_1237_2,train_1237,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1238_0,train_1238,MONISHA,Younger,,,different,female,Younger,code_switched
train_1238_1,train_1238,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_124_0,train_124,MAYA,Older,,,different,female,Older,code_switched
train_124_1,train_124,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1240_0,train_1240,MONISHA,Younger,,,different,female,Younger,code_switched
train_1240_1,train_1240,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1241_0,train_1241,MAYA,Older,,,different,female,Older,code_switched
train_1241_2,train_1241,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_1241_5,train_1241,BAA,Older,MAYA,Older,same,female,Older,monolingual_HI
train_1241_6,train_1241,BAA,Older,BAA,Older,same,female,Older,code_switched
train_1241_7,train_1241,BAA,Older,BAA,Older,same,female,Older,code_switched
train_1245_0,train_1245,MAYA,Older,,,different,female,Older,code_switched
train_1245_1,train_1245,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1246_0,train_1246,SAHIL,Younger,,,different,male,Younger,code_switched
train_1246_1,train_1246,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1247_0,train_1247,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_1247_1,train_1247,AMAR TWANSHU,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_1247_2,train_1247,INDRAVARDHAN,Older,AMAR TWANSHU,Younger,different,male,Older,code_switched
train_125_0,train_125,SAHIL,Younger,,,different,male,Younger,code_switched
train_125_1,train_125,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1250_1,train_1250,MONISHA,Younger,,,different,female,Younger,monolingual_EN
train_1250_2,train_1250,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_1251_0,train_1251,DUSHYANT,Younger,,,different,male,Younger,code_switched
train_1251_1,train_1251,MAYA,Older,DUSHYANT,Younger,different,female,Older,monolingual_HI
train_1251_2,train_1251,DUSHYANT,Younger,MAYA,Older,different,male,Younger,code_switched
train_1251_3,train_1251,DUSHYANT,Younger,DUSHYANT,Younger,same,male,Younger,code_switched
train_1251_4,train_1251,MAYA,Older,DUSHYANT,Younger,different,female,Older,code_switched
train_1252_0,train_1252,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1252_1,train_1252,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1252_2,train_1252,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1252_4,train_1252,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_1253_0,train_1253,ROSESH,Younger,,,different,male,Younger,monolingual_HI
train_1253_1,train_1253,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_1254_5,train_1254,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1254_6,train_1254,VITTHAL,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_1256_1,train_1256,SAHIL,Younger,,,different,male,Younger,code_switched
train_1256_2,train_1256,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_1256_3,train_1256,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1257_4,train_1257,MONISHA,Younger,,,different,female,Younger,monolingual_HI
train_1257_5,train_1257,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1257_6,train_1257,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_1257_7,train_1257,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1258_0,train_1258,SAHIL,Younger,,,different,male,Younger,code_switched
train_1258_1,train_1258,SAHIL,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_1258_2,train_1258,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_1258_3,train_1258,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_1258_4,train_1258,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_126_0,train_126,MAYA,Older,,,different,female,Older,code_switched
train_126_1,train_126,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1260_3,train_1260,SAHIL,Younger,,,different,male,Younger,code_switched
train_1260_4,train_1260,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1261_0,train_1261,SAHIL,Younger,,,different,male,Younger,code_switched
train_1261_1,train_1261,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1261_2,train_1261,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1263_0,train_1263,MAYA,Older,,,different,female,Older,code_switched
train_1263_1,train_1263,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1263_2,train_1263,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1263_3,train_1263,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1263_4,train_1263,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_1264_5,train_1264,MONISHA,Younger,,,different,female,Younger,code_switched
train_1264_6,train_1264,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1265_0,train_1265,MAYA,Older,,,different,female,Older,code_switched
train_1265_1,train_1265,MONISHA,Younger,MAYA,Older,different,female,Younger,monolingual_HI
train_1265_2,train_1265,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_1265_3,train_1265,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_1265_4,train_1265,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_1266_0,train_1266,MAYA,Older,,,different,female,Older,code_switched
train_1266_1,train_1266,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1266_2,train_1266,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1267_0,train_1267,PRABHAVATI,Older,,,different,female,Older,code_switched
train_1267_2,train_1267,PRABHAVATI,Older,PRABHAVATI,Older,same,female,Older,code_switched
train_1267_3,train_1267,SAHIL,Younger,PRABHAVATI,Older,different,male,Younger,code_switched
train_1269_0,train_1269,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1269_1,train_1269,ROSESH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_1269_2,train_1269,ROSESH,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_1269_3,train_1269,INDRAVARDHAN,Older,ROSESH,Younger,different,male,Older,code_switched
train_1269_4,train_1269,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_HI
train_127_0,train_127,MAYA,Older,,,different,female,Older,code_switched
train_127_1,train_127,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_127_2,train_127,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_HI
train_127_3,train_127,MAYA,Older,MAYA,Older,same,female,Older,monolingual_HI
train_1275_0,train_1275,SAHIL,Younger,,,different,male,Younger,monolingual_EN
train_1275_1,train_1275,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1276_0,train_1276,MAYA,Older,,,different,female,Older,code_switched
train_1276_1,train_1276,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1277_0,train_1277,KOKI,Younger,,,different,female,Younger,code_switched
train_1277_1,train_1277,INDRAVARDHAN,Older,KOKI,Younger,different,male,Older,monolingual_EN
train_1277_2,train_1277,KOKI,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_1277_3,train_1277,INDRAVARDHAN,Older,KOKI,Younger,different,male,Older,code_switched
train_1277_4,train_1277,KOKI,Younger,INDRAVARDHAN,Older,different,female,Younger,monolingual_EN
train_1277_5,train_1277,INDRAVARDHAN,Older,KOKI,Younger,different,male,Older,monolingual_EN
train_1278_1,train_1278,ROSESH,Younger,,,different,male,Younger,code_switched
train_1278_2,train_1278,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_1279_0,train_1279,SAHIL,Younger,,,different,male,Younger,code_switched
train_1279_1,train_1279,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_128_0,train_128,SAHIL,Younger,,,different,male,Younger,code_switched
train_128_1,train_128,NAGESH,Older,SAHIL,Younger,different,male,Older,code_switched
train_1280_0,train_1280,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_1280_1,train_1280,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1280_2,train_1280,MAYA,Older,MAYA,Older,same,female,Older,code_switched
train_1280_3,train_1280,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1281_0,train_1281,MAYA,Older,,,different,female,Older,code_switched
train_1281_1,train_1281,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_1282_1,train_1282,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1282_4,train_1282,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_1282_5,train_1282,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_1282_6,train_1282,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1283_0,train_1283,GURPREET,unknown,,,unknown,unknown,unknown,code_switched
train_1283_1,train_1283,MONISHA,Younger,GURPREET,unknown,unknown,female,Younger,code_switched
train_1284_0,train_1284,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1284_1,train_1284,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_EN
train_1284_2,train_1284,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,monolingual_HI
train_1284_3,train_1284,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1286_0,train_1286,MONISHA,Younger,,,different,female,Younger,monolingual_EN
train_1286_1,train_1286,ROSESH,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_1286_2,train_1286,MONISHA,Younger,ROSESH,Younger,same,female,Younger,code_switched
train_1287_0,train_1287,DUSHYANT,Younger,,,different,male,Younger,code_switched
train_1287_1,train_1287,MONISHA,Younger,DUSHYANT,Younger,same,female,Younger,code_switched
train_129_0,train_129,SAHIL,Younger,,,different,male,Younger,code_switched
train_129_1,train_129,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_EN
train_1290_0,train_1290,MONISHA,Younger,,,different,female,Younger,code_switched
train_1290_1,train_1290,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_1290_2,train_1290,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_1293_2,train_1293,ROSESH,Younger,,,different,male,Younger,code_switched
train_1293_3,train_1293,MAYA,Older,ROSESH,Younger,different,female,Older,monolingual_HI
train_1293_4,train_1293,ROSESH,Younger,MAYA,Older,different,male,Younger,monolingual_EN
train_1293_5,train_1293,MAYA,Older,ROSESH,Younger,different,female,Older,code_switched
train_1295_0,train_1295,MAYA,Older,,,different,female,Older,monolingual_HI
train_1295_1,train_1295,NAISHA,Older,MAYA,Older,same,female,Older,code_switched
train_1297_0,train_1297,SAHIL,Younger,,,different,male,Younger,monolingual_EN
train_1297_1,train_1297,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_1297_2,train_1297,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1299_0,train_1299,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1299_1,train_1299,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,monolingual_EN
train_1299_2,train_1299,MONISHA,Younger,INDRAVARDHAN,Older,different,female,Younger,code_switched
train_1299_3,train_1299,INDRAVARDHAN,Older,MONISHA,Younger,different,male,Older,code_switched
train_13_0,train_13,MONISHA,Younger,,,different,female,Younger,code_switched
train_13_1,train_13,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_13_2,train_13,MONISHA,Younger,MONISHA,Younger,same,female,Younger,code_switched
train_13_3,train_13,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_130_0,train_130,SAHIL,Younger,,,different,male,Younger,code_switched
train_130_1,train_130,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_130_2,train_130,INDRAVARDHAN,Older,INDRAVARDHAN,Older,same,male,Older,code_switched
train_1305_0,train_1305,SAHIL,Younger,,,different,male,Younger,code_switched
train_1305_1,train_1305,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_131_0,train_131,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_131_1,train_131,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_131_2,train_131,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1310_0,train_1310,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1310_1,train_1310,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1310_3,train_1310,SAHIL,Younger,SAHIL,Younger,same,male,Younger,monolingual_HI
train_1313_1,train_1313,MONISHA,Younger,,,different,female,Younger,code_switched
train_1313_2,train_1313,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_1316_0,train_1316,MONISHA,Younger,,,different,female,Younger,monolingual_HI
train_1316_1,train_1316,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_1316_3,train_1316,SAHIL,Younger,SAHIL,Younger,same,male,Younger,code_switched
train_1317_0,train_1317,SAHIL,Younger,,,different,male,Younger,code_switched
train_1317_1,train_1317,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_1317_2,train_1317,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_EN
train_1319_0,train_1319,SAHIL,Younger,,,different,male,Younger,code_switched
train_1319_1,train_1319,NAGESH,Older,SAHIL,Younger,different,male,Older,code_switched
train_132_0,train_132,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_132_1,train_132,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_EN
train_1320_0,train_1320,MONISHA,Younger,,,different,female,Younger,code_switched
train_1320_1,train_1320,SAHIL,Younger,MONISHA,Younger,same,male,Younger,monolingual_HI
train_1321_0,train_1321,SAHIL,Younger,,,different,male,Younger,code_switched
train_1321_1,train_1321,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1322_0,train_1322,SAHIL,Younger,,,different,male,Younger,code_switched
train_1322_1,train_1322,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1323_1,train_1323,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_1323_2,train_1323,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1328_0,train_1328,SARITA,Older,,,different,female,Older,code_switched
train_1328_1,train_1328,SARITA,Older,SARITA,Older,same,female,Older,code_switched
train_1328_2,train_1328,MAYA,Older,SARITA,Older,same,female,Older,code_switched
train_1328_3,train_1328,SARITA,Older,MAYA,Older,same,female,Older,monolingual_EN
train_1329_0,train_1329,SAHIL,Younger,,,different,male,Younger,code_switched
train_1329_1,train_1329,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,monolingual_HI
train_133_0,train_133,SAHIL,Younger,,,different,male,Younger,code_switched
train_133_1,train_133,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_133_2,train_133,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_133_3,train_133,MONISHA,Younger,SAHIL,Younger,same,female,Younger,monolingual_HI
train_133_4,train_133,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_133_5,train_133,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_1333_0,train_1333,SAHIL,Younger,,,different,male,Younger,code_switched
train_1333_1,train_1333,INDRAVARDHAN,Older,SAHIL,Younger,different,male,Older,code_switched
train_1333_2,train_1333,SAHIL,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1336_0,train_1336,MONISHA,Younger,,,different,female,Younger,code_switched
train_1336_1,train_1336,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_1336_2,train_1336,MONISHA,Younger,MAYA,Older,different,female,Younger,code_switched
train_1336_3,train_1336,MAYA,Older,MONISHA,Younger,different,female,Older,monolingual_EN
train_1337_0,train_1337,RADHABAI,Older,,,different,female,Older,monolingual_HI
train_1337_1,train_1337,MADHUSUDAN,Older,RADHABAI,Older,same,male,Older,monolingual_HI
train_1337_2,train_1337,RADHABAI,Older,MADHUSUDAN,Older,same,female,Older,code_switched
train_1338_0,train_1338,DUSHYANT,Younger,,,different,male,Younger,code_switched
train_1338_1,train_1338,DUSHYANT,Younger,DUSHYANT,Younger,same,male,Younger,code_switched
train_1338_2,train_1338,MAYA,Older,DUSHYANT,Younger,different,female,Older,code_switched
train_134_0,train_134,MONISHA,Younger,,,different,female,Younger,code_switched
train_134_1,train_134,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_134_2,train_134,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_134_3,train_134,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_134_4,train_134,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_1341_0,train_1341,STRANGER,unknown,,,unknown,unknown,unknown,code_switched
train_1341_1,train_1341,MAYA,Older,STRANGER,unknown,unknown,female,Older,code_switched
train_1342_0,train_1342,MAYA,Older,,,different,female,Older,code_switched
train_1342_1,train_1342,DUSHYANT,Younger,MAYA,Older,different,male,Younger,code_switched
train_1342_2,train_1342,MAYA,Older,DUSHYANT,Younger,different,female,Older,code_switched
train_1343_0,train_1343,SAHIL,Younger,,,different,male,Younger,monolingual_EN
train_1343_1,train_1343,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1343_2,train_1343,SAHIL,Younger,MAYA,Older,different,male,Younger,code_switched
train_1343_3,train_1343,MAYA,Older,SAHIL,Younger,different,female,Older,monolingual_HI
train_1343_4,train_1343,SAHIL,Younger,MAYA,Older,different,male,Younger,monolingual_HI
train_1343_5,train_1343,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1345_0,train_1345,ROSESH,Younger,,,different,male,Younger,code_switched
train_1345_1,train_1345,DUSHYANT,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_1345_2,train_1345,ROSESH,Younger,DUSHYANT,Younger,same,male,Younger,monolingual_EN
train_1345_3,train_1345,DUSHYANT,Younger,ROSESH,Younger,same,male,Younger,code_switched
train_1348_8,train_1348,SAHIL,Younger,,,different,male,Younger,code_switched
train_1348_9,train_1348,MAYA,Older,SAHIL,Younger,different,female,Older,code_switched
train_1352_2,train_1352,INDRAVARDHAN,Older,,,different,male,Older,monolingual_HI
train_1352_3,train_1352,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,code_switched
train_1353_0,train_1353,MAYA,Older,,,different,female,Older,code_switched
train_1353_1,train_1353,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1356_0,train_1356,SAHIL,Younger,,,different,male,Younger,code_switched
train_1356_1,train_1356,MONISHA,Younger,SAHIL,Younger,same,female,Younger,code_switched
train_1356_2,train_1356,SAHIL,Younger,MONISHA,Younger,same,male,Younger,code_switched
train_1357_0,train_1357,INDRAVARDHAN,Older,,,different,male,Older,code_switched
train_1357_1,train_1357,SIDDHARTH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1357_2,train_1357,INDRAVARDHAN,Older,SIDDHARTH,Younger,different,male,Older,code_switched
train_1357_3,train_1357,SIDDHARTH,Younger,INDRAVARDHAN,Older,different,male,Younger,code_switched
train_1357_4,train_1357,INDRAVARDHAN,Older,SIDDHARTH,Younger,different,male,Older,monolingual_HI
train_1357_5,train_1357,SIDDHARTH,Younger,INDRAVARDHAN,Older,different,male,Younger,monolingual_HI
train_1358_1,train_1358,MONISHA,Younger,,,different,female,Younger,code_switched
train_1358_2,train_1358,MAYA,Older,MONISHA,Younger,different,female,Older,code_switched
train_136_0,train_136,RITA,Younger,,,different,female,Younger,code_switched
train_136_1,train_136,MAYA,Older,RITA,Younger,different,female,Older,code_switched
train_1360_8,train_1360,MAYA,Older,,,different,female,Older,monolingual_HI
train_1360_9,train_1360,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
train_1360_10,train_1360,MAYA,Older,INDRAVARDHAN,Older,same,female,Older,monolingual_HI
train_1360_11,train_1360,INDRAVARDHAN,Older,MAYA,Older,same,male,Older,code_switched
