id,begin,end,phone_goodness,phone_id,word_interval_id,utterance_id,workflow_id
7484,0.0,0.15,-49.05175018310547,2,5393,349,3
7485,0.15,0.29,-46.875877380371094,8,5394,349,3
7486,0.29,0.32,-57.931640625,46,5394,349,3
7487,0.32,0.35,-59.95406723022461,10,5394,349,3
7488,0.35,0.38,-57.7047119140625,45,5394,349,3
7489,0.38,0.42,-60.028465270996094,58,5394,349,3
7490,0.42,0.64,-49.08255386352539,3,5395,349,3
7491,0.64,0.9609375,-59.086830139160156,2,5396,349,3
7492,0.0,1.64,-38.83393859863281,2,5397,1326,3
7493,1.64,2.59,-44.84410858154297,3,5398,1326,3
7494,2.59,3.43,-44.7873649597168,2,5399,1326,3
7495,3.43,6.56,-47.65956497192383,3,5400,1326,3
7496,6.56,7.57,-37.73543167114258,2,5401,1326,3
7497,0.0,0.73,-53.16041946411133,3,5402,710,3
7498,0.73,1.125,-50.11113739013672,2,5403,710,3
7499,0.0,0.13,-44.39159393310547,2,5404,808,3
7500,0.13,0.35,-60.67283630371094,3,5405,808,3
7501,0.35,0.729,-48.1578369140625,2,5406,808,3
7502,0.0,0.03,-63.07330322265625,2,5407,366,3
7503,0.03,0.06,-73.55414581298828,48,5408,366,3
7504,0.06,0.11,-49.109928131103516,14,5408,366,3
7505,0.11,0.18,-44.06698226928711,57,5408,366,3
7506,0.18,0.23,-48.128257751464844,47,5408,366,3
7507,0.23,0.28,-51.70195388793945,10,5408,366,3
7508,0.28,0.31,-50.839595794677734,46,5408,366,3
7509,0.31,0.44,-50.70735168457031,3,5409,366,3
7510,0.44,0.831,-54.08851623535156,2,5410,366,3
7511,0.0,0.59,-39.46175003051758,2,5411,28,3
7512,0.59,6.34,-45.0107421875,3,5412,28,3
7513,6.34,14.9849375,-41.63795852661133,2,5413,28,3
7514,0.0,0.88,-47.61252212524414,2,5414,348,3
7515,0.88,1.08,-34.8041877746582,5,5415,348,3
7516,1.08,1.11,-51.76848220825195,57,5415,348,3
7517,1.11,1.19,-60.57542037963867,47,5415,348,3
7518,1.19,2.22,-41.10272979736328,41,5415,348,3
7519,2.22,2.78,-42.411800384521484,2,5416,348,3
7520,0.0,0.46,-49.01124572753906,2,5417,821,3
7521,0.46,0.6899375,-58.558589935302734,3,5418,821,3
7522,0.0,0.05,-62.10136795043945,2,5419,55,3
7523,0.05,0.11,-81.95393371582031,51,5420,55,3
7524,0.11,0.23,-64.4843978881836,48,5420,55,3
7525,0.23,0.26,-60.19356155395508,46,5420,55,3
7526,0.26,0.467,-52.31891632080078,41,5420,55,3
7527,0.0,0.3,-45.36687469482422,2,5421,828,3
7528,0.3,0.73,-59.86960220336914,3,5422,828,3
7529,0.0,0.19,-56.872249603271484,3,5423,560,3
7530,0.19,0.532,-44.87925720214844,2,5424,560,3
7531,0.0,0.03,-56.61948776245117,25,5425,918,3
7532,0.03,0.28,-43.240238189697266,27,5425,918,3
7533,0.28,0.519,-34.097049713134766,48,5425,918,3
7534,0.0,0.64,-47.25261688232422,2,5426,829,3
7535,0.64,0.79,-48.84192657470703,3,5427,829,3
7536,0.79,0.9149375,-47.85481643676758,2,5428,829,3
7537,0.0,4.89,-40.815208435058594,2,5429,384,3
7538,4.89,6.16,-37.286380767822266,3,5430,384,3
7539,6.16,7.94,-39.40024185180664,2,5431,384,3
7540,0.0,0.16,-45.679012298583984,2,5432,1008,3
7541,0.16,0.22,-71.1087417602539,48,5433,1008,3
7542,0.22,0.34,-48.8425407409668,20,5433,1008,3
7543,0.34,0.48,-53.7354850769043,58,5433,1008,3
7544,0.48,0.51,-51.661712646484375,29,5433,1008,3
7545,0.51,0.79,-53.08138656616211,3,5434,1008,3
7546,0.79,0.9729375,-58.76123046875,2,5435,1008,3
7547,0.0,0.21,-48.437599182128906,2,5436,841,3
7548,0.21,0.48,-53.83779525756836,3,5437,841,3
7549,0.48,0.676,-49.547569274902344,2,5438,841,3
7550,0.0,0.16,-49.727237701416016,2,5439,1040,3
7551,0.16,0.3,-55.55167007446289,3,5440,1040,3
7552,0.3,0.4,-61.8654670715332,3,5441,1040,3
7553,0.4,1.3119375,-53.48196029663086,2,5442,1040,3
7554,0.0,0.3,-46.21019744873047,2,5443,398,3
7555,0.3,0.55,-46.42103958129883,3,5444,398,3
7556,0.55,18.19,-44.40564727783203,2,5445,398,3
7557,0.0,0.1,-36.613162994384766,2,5446,1045,3
7558,0.1,0.15,-61.72722625732422,25,5447,1045,3
7559,0.15,0.4,-27.627891540527344,27,5447,1045,3
7560,0.4,0.83,-44.09718704223633,48,5447,1045,3
7561,0.83,0.8559375,-50.20301818847656,2,5448,1045,3
7562,0.0,0.14,-58.919891357421875,2,5449,844,3
7563,0.14,0.36,-45.44747543334961,58,5450,844,3
7564,0.36,0.58,-31.865936279296875,51,5450,844,3
7565,0.58,0.62,-52.66120910644531,46,5450,844,3
7566,0.62,1.26,-56.46934127807617,3,5451,844,3
7567,1.26,1.411,-48.17994689941406,2,5452,844,3
7568,0.0,0.43,-45.10780334472656,2,5453,606,3
7569,0.43,0.69,-47.042762756347656,3,5454,606,3
7570,0.69,10.4,-40.54996871948242,2,5455,606,3
7571,0.0,0.56,-47.68220901489258,2,5456,866,3
7572,0.56,0.83,-45.29492950439453,3,5457,866,3
7573,0.83,1.93,-49.192806243896484,2,5458,866,3
7574,1.93,2.45,-61.122947692871094,3,5459,866,3
7575,2.45,2.93,-49.977325439453125,2,5460,866,3
7576,0.0,1.36,-45.17520523071289,2,5461,715,3
7577,1.36,1.7,-46.194732666015625,3,5462,715,3
7578,1.7,9.64,-47.16945266723633,2,5463,715,3
7579,0.0,0.16,-51.307762145996094,2,5464,1058,3
7580,0.16,0.2,-65.59371948242188,25,5465,1058,3
7581,0.2,0.49,-55.459312438964844,10,5465,1058,3
7582,0.49,0.7289375,-59.48337936401367,2,5466,1058,3
7583,0.0,0.56,-61.43709945678711,3,5467,887,3
7584,0.56,0.77,-56.450950622558594,2,5468,887,3
7585,0.77,1.26,-39.42876052856445,3,5469,887,3
7586,1.26,1.88,-53.980567932128906,2,5470,887,3
7587,1.88,2.0,-55.47710037231445,45,5471,887,3
7588,2.0,2.04,-48.48250961303711,69,5471,887,3
7589,2.04,2.1,-43.58588790893555,20,5471,887,3
7590,2.1,2.26,-36.780418395996094,10,5471,887,3
7591,2.26,2.29,-67.94792938232422,60,5471,887,3
7592,2.29,2.4669375,-61.13840103149414,3,5472,887,3
7593,0.0,0.24,-49.31500244140625,58,5473,1103,3
7594,0.24,0.3,-47.59357833862305,9,5473,1103,3
7595,0.3,0.33,-36.784542083740234,60,5473,1103,3
7596,0.33,0.4,-43.66593551635742,38,5473,1103,3
7597,0.4,0.48,-48.025394439697266,58,5473,1103,3
7598,0.48,0.52,-57.19148254394531,35,5473,1103,3
7599,0.52,0.57,-60.01165008544922,8,5473,1103,3
7600,0.57,0.62,-67.41539001464844,45,5473,1103,3
7601,0.62,0.73,-50.890926361083984,59,5473,1103,3
7602,0.73,0.8,-39.56572723388672,10,5473,1103,3
7603,0.8,0.99,-46.074615478515625,48,5473,1103,3
7604,0.99,1.28,-47.07478713989258,2,5474,1103,3
7605,0.0,2.26,-39.02616882324219,2,5475,724,3
7606,2.26,3.22,-54.30245590209961,3,5476,724,3
7607,3.22,5.19,-38.41193771362305,2,5477,724,3
7608,0.0,0.55,-46.07231521606445,2,5478,891,3
7609,0.55,0.75,-54.360862731933594,3,5479,891,3
7610,0.75,1.174,-48.827327728271484,2,5480,891,3
7611,0.0,0.29,-52.305564880371094,2,5481,1122,3
7612,0.29,0.48,-74.74652862548828,3,5482,1122,3
7613,0.48,0.6479375,-51.03007507324219,2,5483,1122,3
7614,0.0,0.78,-39.72876739501953,2,5484,754,3
7615,0.78,1.07,-47.787696838378906,3,5485,754,3
7616,1.07,12.919,-40.18982696533203,2,5486,754,3
7617,0.0,0.1,-50.03019332885742,2,5487,893,3
7618,0.1,0.3249375,-58.448909759521484,3,5488,893,3
7619,0.0,0.07,-45.70608139038086,2,5489,1158,3
7620,0.07,0.15,-64.11930084228516,46,5490,1158,3
7621,0.15,0.24,-58.0770263671875,20,5490,1158,3
7622,0.24,0.32,-63.068145751953125,45,5490,1158,3
7623,0.32,0.7999375,-47.057159423828125,2,5491,1158,3
7624,0.0,0.06,-50.74355697631836,37,5492,896,3
7625,0.06,0.12,-46.945438385009766,10,5492,896,3
7626,0.12,0.16,-52.95972442626953,46,5492,896,3
7627,0.16,0.3,-45.37556076049805,51,5492,896,3
7628,0.3,0.363,-54.891422271728516,2,5493,896,3
7629,0.0,0.16,-50.96405029296875,2,5494,1113,3
7630,0.16,0.65,-44.053043365478516,3,5495,1113,3
7631,0.65,0.831,-49.65272903442383,2,5496,1113,3
7632,0.0,0.16,-42.30353927612305,2,5497,1201,3
7633,0.16,0.58,-47.64044952392578,3,5498,1201,3
7634,0.58,0.7429375,-52.50428771972656,2,5499,1201,3
7635,0.0,0.45,-56.28089904785156,2,5500,912,3
7636,0.45,0.77,-54.72785186767578,3,5501,912,3
7637,0.77,1.287,-57.10875701904297,2,5502,912,3
7638,0.0,0.61,-52.281105041503906,3,5503,1138,3
7639,0.61,0.73,-51.925968170166016,2,5504,1138,3
7640,0.73,0.97,-62.64023971557617,3,5505,1138,3
7641,0.97,1.28,-63.431724548339844,3,5506,1138,3
7642,1.28,1.5419375,-58.205745697021484,2,5507,1138,3
7643,0.0,0.17,-46.27757263183594,2,5508,1183,3
7644,0.17,0.23,-52.66313171386719,47,5509,1183,3
7645,0.23,0.27,-39.57251739501953,8,5509,1183,3
7646,0.27,0.3,-46.06770706176758,48,5509,1183,3
7647,0.3,0.34,-44.10894775390625,38,5509,1183,3
7648,0.34,0.46,-58.32127380371094,44,5509,1183,3
7649,0.46,0.49,-53.70358657836914,47,5509,1183,3
7650,0.49,0.56,-43.18270492553711,10,5509,1183,3
7651,0.56,0.61,-58.09318161010742,48,5509,1183,3
7652,0.61,0.64,-64.55892944335938,60,5509,1183,3
7653,0.64,0.876,-55.51613998413086,2,5510,1183,3
7654,0.0,0.18,-40.03860092163086,2,5511,1273,3
7655,0.18,0.81,-52.70469284057617,3,5512,1273,3
7656,0.81,0.921,-38.49633026123047,2,5513,1273,3
7657,0.0,0.2,-40.055843353271484,2,5514,929,3
7658,0.2,0.23,-54.8302116394043,56,5515,929,3
7659,0.23,0.36,-62.24782180786133,27,5515,929,3
7660,0.36,0.41,-57.613983154296875,48,5515,929,3
7661,0.41,0.54,-38.21206283569336,7,5515,929,3
7662,0.54,0.87,-35.09674835205078,49,5515,929,3
7663,0.87,0.8979375,-45.32691955566406,2,5516,929,3
7664,0.0,0.06,-62.95051193237305,2,5517,1188,3
7665,0.06,0.12,-66.93815612792969,25,5518,1188,3
7666,0.12,0.3,-38.41795349121094,27,5518,1188,3
7667,0.3,1.064,-44.178184509277344,48,5518,1188,3
7668,0.0,0.16,-43.75086212158203,2,5519,1274,3
7669,0.16,0.35,-49.65045928955078,58,5520,1274,3
7670,0.35,0.48,-55.72418212890625,56,5520,1274,3
7671,0.48,0.59,-57.41228103637695,42,5520,1274,3
7672,0.59,0.73,-53.6108283996582,2,5521,1274,3
7673,0.0,0.4,-54.85289764404297,2,5522,947,3
7674,0.4,0.44,-59.523521423339844,46,5523,947,3
7675,0.44,0.53,-50.616390228271484,20,5523,947,3
7676,0.53,0.7,-59.67177963256836,45,5523,947,3
7677,0.7,1.1599375,-57.02873992919922,2,5524,947,3
7678,0.0,0.16,-48.58024978637695,2,5525,1227,3
7679,0.16,0.22,-61.2343864440918,24,5526,1227,3
7680,0.22,0.26,-58.355445861816406,38,5526,1227,3
7681,0.26,0.38,-58.55845260620117,56,5526,1227,3
7682,0.38,0.53,-49.22012710571289,27,5526,1227,3
7683,0.53,0.56,-58.47442626953125,48,5526,1227,3
7684,0.56,0.6,-57.51069259643555,24,5526,1227,3
7685,0.6,0.65,-58.93745803833008,71,5526,1227,3
7686,0.65,0.77,-70.8132553100586,3,5527,1227,3
7687,0.77,0.8759375,-62.30374526977539,2,5528,1227,3
7688,0.0,0.09,-43.952125549316406,2,5529,128,3
7689,0.09,0.23,-54.42978286743164,70,5530,128,3
7690,0.23,0.46,-43.520748138427734,66,5530,128,3
7691,0.46,0.5599375,-35.572120666503906,2,5531,128,3
7692,0.0,0.14,-51.097984313964844,2,5532,99,3
7693,0.14,0.17,-59.32858657836914,46,5533,99,3
7694,0.17,0.27,-42.52798843383789,20,5533,99,3
7695,0.27,0.35,-61.99369812011719,45,5533,99,3
7696,0.35,0.45,-50.572669982910156,2,5534,99,3
7697,0.0,0.43,-50.85693359375,3,5535,1229,3
7698,0.43,1.07,-48.09267044067383,2,5536,1229,3
7699,1.07,1.18,-46.814697265625,25,5537,1229,3
7700,1.18,1.35,-27.645864486694336,27,5537,1229,3
7701,1.35,1.893,-22.06433868408203,48,5537,1229,3
7702,0.0,0.18,-47.382232666015625,2,5538,1301,3
7703,0.18,0.24,-67.85230255126953,70,5539,1301,3
7704,0.24,0.55,-43.788639068603516,8,5539,1301,3
7705,0.55,0.743,-47.761627197265625,2,5540,1301,3
7706,0.0,0.03,-58.17985916137695,47,5541,1106,3
7707,0.03,0.06,-46.594146728515625,27,5541,1106,3
7708,0.06,0.1,-39.33111572265625,57,5541,1106,3
7709,0.1,0.16,-47.39174270629883,10,5541,1106,3
7710,0.16,0.26,-63.983154296875,61,5541,1106,3
7711,0.26,0.47,-50.97368621826172,6,5541,1106,3
7712,0.47,0.65,-58.13750457763672,48,5541,1106,3
7713,0.65,0.79,-55.52344512939453,2,5542,1106,3
7714,0.79,1.298,-56.021915435791016,3,5543,1106,3
7715,0.0,0.14,-47.656253814697266,2,5544,1296,3
7716,0.14,0.18,-50.97593688964844,37,5545,1296,3
7717,0.18,0.24,-54.0640869140625,69,5545,1296,3
7718,0.24,0.32,-46.52089309692383,39,5545,1296,3
7719,0.32,0.69,-48.0268440246582,23,5545,1296,3
7720,0.69,0.7789375,-60.03861999511719,2,5546,1296,3
7721,0.0,0.38,-40.50233840942383,2,5547,1302,3
7722,0.38,0.43,-41.85679626464844,25,5548,1302,3
7723,0.43,0.55,-28.96343421936035,27,5548,1302,3
7724,0.55,0.71,-46.820579528808594,48,5548,1302,3
7725,0.71,1.0699375,-36.40452575683594,2,5549,1302,3
7726,0.0,0.22,-53.937808990478516,2,5550,170,3
7727,0.22,0.701,-61.60164260864258,3,5551,170,3
7728,0.0,0.11,-57.37442398071289,2,5552,1195,3
7729,0.11,0.18,-51.67531967163086,52,5553,1195,3
7730,0.18,0.25,-59.220550537109375,45,5553,1195,3
7731,0.25,0.49,-37.73025131225586,33,5553,1195,3
7732,0.49,1.0129375,-58.331687927246094,2,5554,1195,3
7733,0.0,0.19,-63.16794204711914,2,5555,1340,3
7734,0.19,0.92,-43.36470413208008,3,5556,1340,3
7735,0.92,1.0979375,-41.02873229980469,2,5557,1340,3
7736,0.0,0.06,-49.36067199707031,2,5558,247,3
7737,0.06,0.442,-46.8234977722168,3,5559,247,3
7738,0.0,0.11,-49.94235610961914,2,5560,124,3
7739,0.11,0.78,-54.116004943847656,3,5561,124,3
7740,0.78,1.21,-49.72592544555664,2,5562,124,3
7741,1.21,1.31,-65.94886016845703,23,5563,124,3
7742,1.31,1.34,-75.05933380126953,20,5563,124,3
7743,1.34,1.4,-62.5140266418457,48,5563,124,3
7744,1.4,1.43,-67.49785614013672,10,5563,124,3
7745,1.43,3.091,-57.02970886230469,3,5564,124,3
7746,0.0,0.03,-63.77946090698242,2,5565,1242,3
7747,0.03,0.11,-60.41717529296875,48,5566,1242,3
7748,0.11,0.25,-43.03780746459961,51,5566,1242,3
7749,0.25,1.2429375,-51.93496322631836,3,5567,1242,3
7750,0.0,0.18,-38.17729187011719,2,5568,1348,3
7751,0.18,0.23,-77.66510772705078,70,5569,1348,3
7752,0.23,0.5,-48.94289779663086,8,5569,1348,3
7753,0.5,0.63,-50.1064453125,2,5570,1348,3
7754,0.0,0.11,-45.88676452636719,2,5571,264,3
7755,0.11,0.17,-52.94760513305664,47,5572,264,3
7756,0.17,0.21,-67.07904052734375,39,5572,264,3
7757,0.21,0.24,-67.6457748413086,24,5572,264,3
7758,0.24,0.29,-47.32906723022461,10,5572,264,3
7759,0.29,0.32,-41.718326568603516,46,5572,264,3
7760,0.32,0.38,-43.436126708984375,47,5572,264,3
7761,0.38,0.44,-48.1149787902832,9,5572,264,3
7762,0.44,0.52,-49.00238037109375,48,5572,264,3
7763,0.52,0.6229375,-49.638389587402344,2,5573,264,3
7764,0.0,0.13,-44.927677154541016,2,5574,143,3
7765,0.13,0.57,-50.596378326416016,3,5575,143,3
7766,0.57,0.662,-62.24053192138672,2,5576,143,3
7767,0.0,0.04,-72.26136779785156,2,5577,1243,3
7768,0.04,0.12,-55.8145751953125,70,5578,1243,3
7769,0.12,0.48,-34.21095275878906,8,5578,1243,3
7770,0.48,0.569,-45.38011169433594,2,5579,1243,3
7771,0.0,0.11,-69.89197540283203,2,5580,319,3
7772,0.11,0.52,-47.01316452026367,3,5581,319,3
7773,0.52,0.6229375,-49.95858383178711,2,5582,319,3
7774,0.0,0.18,-37.916847229003906,2,5583,188,3
7775,0.18,0.27,-63.92436218261719,46,5584,188,3
7776,0.27,0.36,-48.22615051269531,20,5584,188,3
7777,0.36,0.53,-64.60096740722656,45,5584,188,3
7778,0.53,0.614,-42.60621643066406,2,5585,188,3
7779,0.0,0.04,-67.3801498413086,2,5586,1276,3
7780,0.04,0.07,-67.93315887451172,70,5587,1276,3
7781,0.07,0.38,-39.89253234863281,8,5587,1276,3
7782,0.38,0.48,-55.22968292236328,2,5588,1276,3
7783,0.48,0.883,-53.5953483581543,3,5589,1276,3
7784,0.0,0.17,-60.99107360839844,2,5590,32,3
7785,0.17,0.48,-46.46271896362305,3,5591,32,3
7786,0.48,0.638,-69.75730895996094,2,5592,32,3
7787,0.0,0.11,-50.62629318237305,2,5593,1292,3
7788,0.11,0.2,-48.02722930908203,70,5594,1292,3
7789,0.2,0.38,-30.971099853515625,27,5594,1292,3
7790,0.38,0.59,-51.887474060058594,58,5594,1292,3
7791,0.59,1.01,-61.041446685791016,3,5595,1292,3
7792,1.01,1.143,-60.592708587646484,2,5596,1292,3
7793,0.0,0.31,-46.33974075317383,2,5597,474,3
7794,0.31,0.38,-56.87064743041992,47,5598,474,3
7795,0.38,0.43,-51.32752227783203,8,5598,474,3
7796,0.43,0.5,-58.90805435180664,58,5598,474,3
7797,0.5,0.53,-76.8339614868164,60,5598,474,3
7798,0.53,0.56,-82.44739532470703,29,5598,474,3
7799,0.56,0.68,-57.64870071411133,3,5599,474,3
7800,0.68,1.0829375,-65.75971221923828,2,5600,474,3
7801,0.0,0.22,-42.783355712890625,2,5601,204,3
7802,0.22,0.44,-54.07518005371094,3,5602,204,3
7803,0.44,0.663,-49.4608154296875,2,5603,204,3
7804,0.0,0.09,-58.38072967529297,57,5604,1299,3
7805,0.09,0.19,-36.51714324951172,42,5604,1299,3
7806,0.19,0.22,-46.29862976074219,46,5604,1299,3
7807,0.22,0.66,-50.22824478149414,41,5604,1299,3
7808,0.66,0.7789375,-53.24989318847656,2,5605,1299,3
7809,0.0,0.14,-51.286739349365234,2,5606,484,3
7810,0.14,0.467,-46.85699462890625,3,5607,484,3
7811,0.0,0.26,-49.08135986328125,2,5608,207,3
7812,0.26,0.4,-52.04202651977539,58,5609,207,3
7813,0.4,0.75,-45.723426818847656,51,5609,207,3
7814,0.75,0.8239375,-46.900596618652344,2,5610,207,3
7815,0.0,0.08,-63.258819580078125,2,5611,616,3
7816,0.08,0.17,-63.75444793701172,48,5612,616,3
7817,0.17,0.48,-51.51144790649414,17,5612,616,3
7818,0.48,0.51,-62.59616470336914,2,5613,616,3
7819,0.51,0.5459375,-58.8828125,3,5614,616,3
7820,0.0,0.15,-39.41950607299805,2,5615,210,3
7821,0.15,0.85,-51.73657989501953,3,5616,210,3
7822,0.85,1.099,-58.717838287353516,2,5617,210,3
7823,0.0,0.13,-60.54501724243164,2,5618,1314,3
7824,0.13,3.52,-58.442447662353516,3,5619,1314,3
7825,3.52,3.6489375,-58.16577911376953,2,5620,1314,3
7826,0.0,0.2,-50.232059478759766,2,5621,772,3
7827,0.2,0.42,-61.33539962768555,3,5622,772,3
7828,0.42,0.55,-50.18719482421875,59,5623,772,3
7829,0.55,0.64,-52.315399169921875,33,5623,772,3
7830,0.64,0.7,-69.43231964111328,45,5623,772,3
7831,0.7,0.841,-55.93415451049805,2,5624,772,3
7832,0.0,0.31,-41.626590728759766,2,5625,212,3
7833,0.31,0.44,-51.10734176635742,58,5626,212,3
7834,0.44,0.76,-46.541236877441406,51,5626,212,3
7835,0.76,1.1999375,-50.34609603881836,2,5627,212,3
7836,0.0,0.08,-60.601654052734375,2,5628,1323,3
7837,0.08,0.675,-59.807899475097656,3,5629,1323,3
7838,0.0,0.19,-49.61154556274414,2,5630,85,3
7839,0.19,0.25,-54.78767776489258,70,5631,85,3
7840,0.25,0.36,-44.975162506103516,8,5631,85,3
7841,0.36,0.5709375,-56.9734992980957,2,5632,85,3
7842,0.0,0.1,-37.23666763305664,2,5633,215,3
7843,0.1,0.17,-56.501060485839844,37,5634,215,3
7844,0.17,0.22,-64.07718658447266,51,5634,215,3
7845,0.22,0.26,-66.31302642822266,56,5634,215,3
7846,0.26,0.39,-49.250244140625,35,5634,215,3
7847,0.39,0.42,-54.77350997924805,10,5634,215,3
7848,0.42,0.54,-57.66193771362305,46,5634,215,3
7849,0.54,0.91,-37.65888977050781,41,5634,215,3
7850,0.91,1.332,-55.640106201171875,2,5635,215,3
7851,0.0,0.06,-49.23270797729492,2,5636,850,3
7852,0.06,0.1,-66.9376220703125,70,5637,850,3
7853,0.1,0.41,-37.371826171875,5,5637,850,3
7854,0.41,0.494,-56.53771209716797,2,5638,850,3
7855,0.0,0.29,-49.25925064086914,2,5639,266,3
7856,0.29,0.37,-57.860225677490234,45,5640,266,3
7857,0.37,0.44,-46.13336944580078,13,5640,266,3
7858,0.44,0.51,-40.12989044189453,57,5640,266,3
7859,0.51,0.62,-44.74021911621094,42,5640,266,3
7860,0.62,0.83,-50.82341766357422,10,5640,266,3
7861,0.83,1.53,-42.517696380615234,2,5641,266,3
7862,0.0,0.21,-60.577171325683594,2,5642,1325,3
7863,0.21,1.24,-50.905113220214844,3,5643,1325,3
7864,1.24,1.6929375,-50.349945068359375,2,5644,1325,3
7865,0.0,0.16,-54.525508880615234,2,5645,860,3
7866,0.16,0.52,-62.791259765625,3,5646,860,3
7867,0.52,1.28,-38.15964889526367,3,5647,860,3
7868,1.28,1.5489375,-59.40375900268555,2,5648,860,3
7869,0.0,0.11,-44.29888916015625,2,5649,282,3
7870,0.11,0.26,-63.402687072753906,58,5650,282,3
7871,0.26,0.43,-73.55265045166016,51,5650,282,3
7872,0.43,0.5329375,-58.78125762939453,2,5651,282,3
7873,0.0,0.11,-43.83735275268555,2,5652,1351,3
7874,0.11,0.17,-52.66830825805664,57,5653,1351,3
7875,0.17,0.2,-45.17435836791992,39,5653,1351,3
7876,0.2,0.23,-42.420536041259766,46,5653,1351,3
7877,0.23,1.02,-47.35819625854492,41,5653,1351,3
7878,1.02,1.0649375,-62.28366470336914,2,5654,1351,3
7879,0.0,0.05,-71.69942474365234,2,5655,167,3
7880,0.05,0.11,-56.97797775268555,70,5656,167,3
7881,0.11,0.47,-41.79650115966797,8,5656,167,3
7882,0.47,0.675,-51.99186706542969,2,5657,167,3
7883,0.0,0.27,-44.806148529052734,35,5658,976,3
7884,0.27,0.31,-52.14144515991211,5,5658,976,3
7885,0.31,0.34,-41.25868606567383,57,5658,976,3
7886,0.34,0.38,-56.369117736816406,47,5658,976,3
7887,0.38,0.44,-49.38302993774414,10,5658,976,3
7888,0.44,0.52,-43.960670471191406,58,5658,976,3
7889,0.52,0.67,-51.15650177001953,41,5658,976,3
7890,0.67,0.911,-52.14995193481445,2,5659,976,3
7891,0.0,0.34,-46.1128044128418,2,5660,337,3
7892,0.34,0.77,-47.56462097167969,3,5661,337,3
7893,0.77,1.3889375,-58.35013198852539,2,5662,337,3
7894,0.0,0.18,-43.36968994140625,2,5663,425,3
7895,0.18,0.43,-52.64404296875,3,5664,425,3
7896,0.43,0.5559375,-46.03877639770508,2,5665,425,3
7897,0.0,0.08,-52.410125732421875,2,5666,175,3
7898,0.08,0.16,-51.9384765625,52,5667,175,3
7899,0.16,0.27,-60.228702545166016,45,5667,175,3
7900,0.27,0.51,-47.31693649291992,33,5667,175,3
7901,0.51,0.5919375,-62.55582046508789,2,5668,175,3
7902,0.0,1.84,-45.534934997558594,2,5669,1193,3
7903,1.84,2.68,-45.176761627197266,3,5670,1193,3
7904,2.68,4.7,-46.97940444946289,2,5671,1193,3
7905,0.0,0.5,-50.177757263183594,2,5672,443,3
7906,0.5,0.55,-53.38828659057617,46,5673,443,3
7907,0.55,0.71,-55.989112854003906,20,5673,443,3
7908,0.71,0.82,-70.63717651367188,45,5673,443,3
7909,0.82,0.9399375,-42.038780212402344,2,5674,443,3
7910,0.0,0.12,-78.45472717285156,2,5675,182,3
7911,0.12,0.15,-66.16399383544922,45,5676,182,3
7912,0.15,0.2,-51.26975631713867,5,5676,182,3
7913,0.2,0.37,-63.33452224731445,71,5676,182,3
7914,0.37,0.6269375,-59.26937484741211,2,5677,182,3
7915,0.0,0.41,-37.91936111450195,2,5678,1244,3
7916,0.41,0.7,-54.12978744506836,3,5679,1244,3
7917,0.7,0.73,-57.06380081176758,70,5680,1244,3
7918,0.73,0.76,-58.50360107421875,27,5680,1244,3
7919,0.76,0.85,-47.426631927490234,58,5680,1244,3
7920,0.85,0.88,-53.44475173950195,60,5680,1244,3
7921,0.88,0.95,-49.896644592285156,29,5680,1244,3
7922,0.95,0.99,-59.40460205078125,24,5680,1244,3
7923,0.99,1.17,-38.14336013793945,34,5680,1244,3
7924,1.17,1.26,-60.32329559326172,3,5681,1244,3
7925,1.26,1.74,-50.97416305541992,2,5682,1244,3
7926,0.0,0.3,-52.578086853027344,2,5683,456,3
7927,0.3,0.33,-62.7310676574707,46,5684,456,3
7928,0.33,0.47,-52.77769088745117,20,5684,456,3
7929,0.47,0.57,-65.29420471191406,45,5684,456,3
7930,0.57,0.6419375,-59.77696990966797,2,5685,456,3
7931,0.0,0.18,-53.129940032958984,2,5686,192,3
7932,0.18,0.22,-58.46174621582031,22,5687,192,3
7933,0.22,0.28,-44.03276062011719,8,5687,192,3
7934,0.28,0.31,-61.1911735534668,24,5687,192,3
7935,0.31,0.34,-57.347259521484375,47,5687,192,3
7936,0.34,0.39,-53.465431213378906,40,5687,192,3
7937,0.39,0.43,-57.600345611572266,48,5687,192,3
7938,0.43,0.48,-62.4698600769043,60,5687,192,3
7939,0.48,0.57,-48.38272476196289,10,5687,192,3
7940,0.57,0.6,-53.83145523071289,48,5687,192,3
7941,0.6,0.83,-48.655426025390625,3,5688,192,3
7942,0.83,1.42,-60.47089385986328,2,5689,192,3
7943,1.42,2.31,-52.65983963012695,3,5690,192,3
7944,2.31,2.39,-62.063812255859375,2,5691,192,3
7945,0.0,0.78,-41.62962341308594,2,5692,33,3
7946,0.78,0.82,-51.57988739013672,25,5693,33,3
7947,0.82,0.86,-48.46761703491211,27,5693,33,3
7948,0.86,1.18,-49.75037384033203,48,5693,33,3
7949,1.18,2.5699375,-48.995567321777344,2,5694,33,3
7950,0.0,0.14,-42.72075653076172,2,5695,505,3
7951,0.14,0.21,-65.76644134521484,25,5696,505,3
7952,0.21,0.51,-47.081214904785156,10,5696,505,3
7953,0.51,0.71,-59.46345901489258,2,5697,505,3
7954,0.0,1.35,-40.29628372192383,2,5698,361,3
7955,1.35,1.74,-40.03963851928711,3,5699,361,3
