id,begin,end,utterance_id,word_id,pronunciation_id,workflow_id
4947,0.0,0.13,955,1,1,3
4948,0.13,0.3889375,955,199862,208653,3
4949,0.0,0.04,434,1,1,3
4950,0.04,0.9649375,434,199862,208653,3
4951,0.0,0.21,109,1,1,3
4952,0.21,0.62,109,198058,206808,3
4953,0.0,0.43,97,199862,208653,3
4954,0.43,0.571,97,1,1,3
4955,0.0,0.31,1090,1,1,3
4956,0.31,0.7199375,1090,199862,208653,3
4957,0.0,0.39,436,194782,203432,3
4958,0.39,0.5709375,436,1,1,3
4959,0.0,0.43,1110,1,1,3
4960,0.43,0.89,1110,125032,130479,3
4961,0.89,1.22,1110,1,1,3
4962,0.0,1.06,101,1,1,3
4963,1.06,1.7,101,199862,208653,3
4964,1.7,2.64,101,1,1,3
4965,2.64,2.95,101,197750,206494,3
4966,2.95,3.3669375,101,1,1,3
4967,0.0,0.44,492,1,1,3
4968,0.44,0.73,492,197750,206494,3
4969,0.73,1.047,492,1,1,3
4970,0.0,0.6519375,1117,199862,208653,3
4971,0.0,0.49,1189,1,1,3
4972,0.49,1.42,1189,199862,208653,3
4973,1.42,2.0199375,1189,1,1,3
4974,0.0,0.15,58,1,1,3
4975,0.15,0.43,58,92802,97309,3
4976,0.43,0.6559375,58,1,1,3
4977,0.0,0.2,1130,1,1,3
4978,0.2,0.5,1130,199862,208653,3
4979,0.5,0.66,1130,1,1,3
4980,0.0,1.14,1213,1,1,3
4981,1.14,2.31,1213,199862,208653,3
4982,2.31,3.12,1213,1,1,3
4983,0.0,0.52,64,199862,208653,3
4984,0.52,0.8629375,64,197750,206494,3
4985,0.0,0.64,1135,1,1,3
4986,0.64,0.94,1135,199862,208653,3
4987,0.94,1.2029375,1135,1,1,3
4988,0.0,0.93,176,1,1,3
4989,0.93,2.24,176,199862,208653,3
4990,2.24,2.49,176,1,1,3
4991,0.0,0.6869375,652,199862,208653,3
4992,0.0,1.3,21,199862,208653,3
4993,1.3,6.09,21,1,1,3
4994,0.0,0.07,677,1,1,3
4995,0.07,0.44,677,195731,204407,3
4996,0.44,1.245,677,199862,208653,3
4997,0.0,0.37,218,199862,208653,3
4998,0.37,3.8519375,218,199862,208653,3
4999,0.0,0.34,714,199862,208653,3
5000,0.34,0.37,714,1,1,3
5001,0.37,0.5319375,714,84689,88644,3
5002,0.0,0.15,1159,1,1,3
5003,0.15,0.4859375,1159,199862,208653,3
5004,0.0,0.08,1162,1,1,3
5005,0.08,0.32,1162,199862,208653,3
5006,0.32,0.4939375,1162,1,1,3
5007,0.0,0.31,276,1,1,3
5008,0.31,0.75,276,199862,208653,3
5009,0.75,3.09,276,1,1,3
5010,0.0,0.37,740,197750,206494,3
5011,0.37,0.594,740,1,1,3
5012,0.0,0.21,1178,1,1,3
5013,0.21,0.9,1178,199862,208653,3
5014,0.9,1.0739375,1178,1,1,3
5015,0.0,0.18,758,1,1,3
5016,0.18,0.7119375,758,149794,156688,3
5017,0.0,0.56,330,1,1,3
5018,0.56,1.314,330,199862,208653,3
5019,0.0,0.22,1192,1,1,3
5020,0.22,0.69,1192,199862,208653,3
5021,0.69,0.7849375,1192,1,1,3
5022,0.0,0.44,121,1,1,3
5023,0.44,0.75,121,199862,208653,3
5024,0.75,0.8679375,121,1,1,3
5025,0.0,0.27,76,199862,208653,3
5026,0.27,0.52,76,199862,208653,3
5027,0.52,1.2719375,76,1,1,3
5028,0.0,0.36,486,1,1,3
5029,0.36,0.98,486,199862,208653,3
5030,0.98,5.5199375,486,1,1,3
5031,0.0,0.648,1255,199862,208653,3
5032,0.0,0.1,784,1,1,3
5033,0.1,0.55,784,197750,206494,3
5034,0.55,0.766,784,1,1,3
5035,0.0,0.36,543,1,1,3
5036,0.36,0.69,543,199862,208653,3
5037,0.69,4.1799375,543,1,1,3
5038,0.0,1.05,1261,1,1,3
5039,1.05,1.55,1261,199862,208653,3
5040,1.55,3.0,1261,1,1,3
5041,3.0,3.39,1261,199862,208653,3
5042,3.39,4.61,1261,1,1,3
5043,4.61,4.9,1261,199862,208653,3
5044,4.9,5.17,1261,1,1,3
5045,5.17,5.37,1261,175884,183644,3
5046,5.37,5.8999375,1261,1,1,3
5047,0.0,0.39,795,199862,208653,3
5048,0.39,1.02,795,1,1,3
5049,1.02,1.47,795,199862,208653,3
5050,1.47,1.6639375,795,1,1,3
5051,0.0,0.59,865,1,1,3
5052,0.59,0.87,865,199862,208653,3
5053,0.87,2.71,865,1,1,3
5054,0.0,0.64,1262,1,1,3
5055,0.64,0.91,1262,199862,208653,3
5056,0.91,2.87,1262,1,1,3
5057,2.87,3.2,1262,199862,208653,3
5058,3.2,5.14,1262,1,1,3
5059,5.14,5.9189375,1262,199862,208653,3
5060,0.0,0.55,817,199862,208653,3
5061,0.55,0.6349375,817,1,1,3
5062,0.0,0.13,1282,1,1,3
5063,0.13,0.71,1282,199862,208653,3
5064,0.71,0.814,1282,1,1,3
5065,0.0,0.22,913,1,1,3
5066,0.22,1.34,913,199862,208653,3
5067,1.34,1.7799375,913,1,1,3
5068,0.0,0.11,875,1,1,3
5069,0.11,0.822,875,199893,208681,3
5070,0.0,0.21,1308,1,1,3
5071,0.21,0.715,1308,199883,208671,3
5072,0.0,0.16,960,1,1,3
5073,0.16,1.48,960,199862,208653,3
5074,1.48,2.8899375,960,1,1,3
5075,0.0,0.12,877,1,1,3
5076,0.12,0.67,877,193007,201382,3
5077,0.67,0.699,877,1,1,3
5078,0.0,0.15,1310,1,1,3
5079,0.15,0.62,1310,199862,208653,3
5080,0.0,0.04,878,1,1,3
5081,0.04,0.64,878,126361,131866,3
5082,0.64,0.855,878,1,1,3
5083,0.0,0.16,1327,1,1,3
5084,0.16,0.79,1327,199862,208653,3
5085,0.79,0.82,1327,1,1,3
5086,0.82,1.49,1327,144953,151315,3
5087,1.49,1.596,1327,1,1,3
5088,0.0,0.34,100,1,1,3
5089,0.34,0.99,100,171103,178689,3
5090,0.99,1.3999375,100,1,1,3
5091,0.0,0.715,90,199862,208653,3
5092,0.0,0.24,1051,1,1,3
5093,0.24,0.63,1051,199862,208653,3
5094,0.63,1.1009375,1051,1,1,3
5095,0.0,0.29,973,1,1,3
5096,0.29,0.48,973,175684,183436,3
5097,0.48,1.324,973,199862,208653,3
5098,0.0,0.24,1335,1,1,3
5099,0.24,0.47,1335,113331,118363,3
5100,0.47,0.5609375,1335,1,1,3
5101,0.0,0.39,1198,1,1,3
5102,0.39,0.63,1198,164878,172228,3
5103,0.63,1.53,1198,1,1,3
5104,0.0,0.36,1367,1,1,3
5105,0.36,0.58,1367,35018,36473,3
5106,0.58,0.9199375,1367,1,1,3
5107,0.0,0.14,1101,1,1,3
5108,0.14,0.39,1101,199862,208653,3
5109,0.39,0.5,1101,1,1,3
5110,0.5,0.7269375,1101,199862,208653,3
5111,0.0,0.47,1231,1,1,3
5112,0.47,0.62,1231,153276,160256,3
5113,0.62,1.533,1231,1,1,3
5114,0.0,0.12,137,1,1,3
5115,0.12,0.41,137,199862,208653,3
5116,0.41,0.57,137,1,1,3
5117,0.57,0.98,137,199862,208653,3
5118,0.98,1.1349375,137,1,1,3
5119,0.0,0.04,1155,1,1,3
5120,0.04,0.883,1155,175884,183644,3
5121,0.0,0.11,147,1,1,3
5122,0.11,0.55,147,199862,208653,3
5123,0.55,0.8869375,147,1,1,3
5124,0.0,0.36,1233,1,1,3
5125,0.36,0.53,1233,199862,208653,3
5126,0.53,0.946,1233,1,1,3
5127,0.0,0.39,1210,199862,208653,3
5128,0.0,0.19,163,1,1,3
5129,0.19,0.84,163,141503,147730,3
5130,0.84,0.9759375,163,1,1,3
5131,0.0,0.85,197,1,1,3
5132,0.85,1.44,197,199862,208653,3
5133,1.44,2.426,197,1,1,3
5134,0.0,0.21,1251,1,1,3
5135,0.21,0.66,1251,197750,206494,3
5136,0.66,0.9089375,1251,1,1,3
5137,0.0,0.7,1236,1,1,3
5138,0.7,1.19,1236,199862,208653,3
5139,1.19,1.45,1236,14210,15018,3
5140,1.45,1.62,1236,1,1,3
5141,0.0,0.81,130,199862,208653,3
5142,0.81,0.883,130,1,1,3
5143,0.0,0.21,22,1,1,3
5144,0.21,0.45,22,199862,208653,3
5145,0.45,0.6809375,22,1,1,3
5146,0.0,0.32,1278,1,1,3
5147,0.32,0.81,1278,199862,208653,3
5148,0.81,1.153,1278,1,1,3
5149,0.0,0.5,222,1,1,3
5150,0.5,0.76,222,199862,208653,3
5151,0.76,1.96,222,1,1,3
5152,1.96,2.17,222,199862,208653,3
5153,2.17,2.64,222,1,1,3
5154,0.0,0.33,1312,1,1,3
5155,0.33,0.43,1312,199862,208653,3
5156,0.43,0.842,1312,1,1,3
5157,0.0,0.25,1303,1,1,3
5158,0.25,0.54,1303,65028,68313,3
5159,0.54,0.571,1303,1,1,3
5160,0.0,0.38,233,199862,208653,3
5161,0.38,0.4429375,233,1,1,3
5162,0.0,0.18,1316,1,1,3
5163,0.18,0.69,1316,199862,208653,3
5164,0.69,0.877,1316,1,1,3
5165,0.0,0.1,1318,1,1,3
5166,0.1,0.16,1318,198058,206808,3
5167,0.16,0.38,1318,199862,208653,3
5168,0.38,0.546,1318,1,1,3
5169,0.0,0.17,253,1,1,3
5170,0.17,0.35,253,199862,208653,3
5171,0.35,0.5999375,253,1,1,3
5172,0.0,0.43,1334,1,1,3
5173,0.43,0.88,1334,199862,208653,3
5174,0.88,1.204,1334,1,1,3
5175,0.0,0.17,1365,199862,208653,3
5176,0.17,0.29,1365,199862,208653,3
5177,0.29,0.4929375,1365,1,1,3
5178,0.0,0.4,26,1,1,3
5179,0.4,0.63,26,199862,208653,3
5180,0.63,2.74,26,1,1,3
5181,2.74,2.93,26,199862,208653,3
5182,2.93,3.36,26,199862,208653,3
5183,3.36,5.12,26,1,1,3
5184,5.12,5.52,26,199862,208653,3
5185,5.52,5.92,26,199862,208653,3
5186,5.92,6.2269375,26,1,1,3
5187,0.0,0.36,1353,1,1,3
5188,0.36,1.02,1353,199862,208653,3
5189,1.02,1.393,1353,1,1,3
5190,0.0,0.11,203,1,1,3
5191,0.11,0.61,203,199862,208653,3
5192,0.61,1.92,203,1,1,3
5193,1.92,2.23,203,125032,130479,3
5194,2.23,2.285,203,1,1,3
5195,0.0,0.28,260,1,1,3
5196,0.28,0.72,260,199862,208653,3
5197,0.72,0.8839375,260,1,1,3
5198,0.0,0.46,209,199885,208673,3
5199,0.46,0.6239375,209,199862,208653,3
5200,0.0,0.39,179,1,1,3
5201,0.39,0.75,179,199862,208653,3
5202,0.75,1.1349375,179,1,1,3
5203,0.0,0.31,286,1,1,3
5204,0.31,0.8459375,286,199862,208653,3
5205,0.0,0.16,221,1,1,3
5206,0.16,0.74,221,199862,208653,3
5207,0.74,0.883,221,199862,208653,3
5208,0.0,0.12,227,1,1,3
5209,0.12,0.69,227,163805,171111,3
5210,0.69,0.727,227,1,1,3
5211,0.0,0.46,287,1,1,3
5212,0.46,0.74,287,199862,208653,3
5213,0.74,0.83,287,1,1,3
5214,0.0,0.24,278,1,1,3
5215,0.24,1.03,278,121995,127327,3
5216,1.03,2.21,278,1,1,3
5217,2.21,2.73,278,199862,208653,3
5218,2.73,2.96,278,1,1,3
5219,0.0,0.16,24,1,1,3
5220,0.16,0.5969375,24,175884,183644,3
5221,0.0,0.06,293,1,1,3
5222,0.06,0.4159375,293,2022,2188,3
5223,0.0,0.81,354,1,1,3
5224,0.81,1.16,354,199862,208653,3
5225,1.16,1.5309375,354,1,1,3
5226,0.0,0.11,420,1,1,3
5227,0.11,0.34,420,199862,208653,3
5228,0.34,0.4679375,420,1,1,3
5229,0.0,0.24,341,1,1,3
5230,0.24,0.7539375,341,199862,208653,3
5231,0.0,0.14,432,1,1,3
5232,0.14,0.4939375,432,198058,206808,3
5233,0.0,0.33,365,1,1,3
5234,0.33,0.78,365,199862,208653,3
5235,0.78,1.01,365,199862,208653,3
5236,1.01,3.09,365,1,1,3
5237,3.09,3.5,365,199862,208653,3
5238,3.5,3.7259375,365,1,1,3
5239,0.0,0.44,347,1,1,3
5240,0.44,0.874,347,199862,208653,3
5241,0.0,0.36,45,1,1,3
5242,0.36,1.11,45,199862,208653,3
5243,1.11,1.4619375,45,1,1,3
5244,0.0,0.03,461,1,1,3
5245,0.03,0.5,461,163805,171111,3
5246,0.5,0.65,461,1,1,3
5247,0.0,0.15,509,199862,208653,3
5248,0.15,0.7789375,509,199862,208653,3
5249,0.0,0.51,350,1,1,3
5250,0.51,0.74,350,125032,130479,3
5251,0.74,1.36,350,1,1,3
5252,0.0,0.24,538,1,1,3
5253,0.24,0.73,538,199862,208653,3
5254,0.73,0.98,538,1,1,3
5255,0.0,0.16,54,199862,208653,3
5256,0.16,0.4,54,199862,208653,3
5257,0.4,0.519,54,1,1,3
5258,0.0,0.29,566,1,1,3
5259,0.29,0.46,566,199862,208653,3
5260,0.46,0.781,566,1,1,3
5261,0.0,0.1,362,1,1,3
5262,0.1,0.25,362,683,728,3
5263,0.25,0.4149375,362,1,1,3
5264,0.0,0.7,584,1,1,3
5265,0.7,0.75,584,199862,208653,3
5266,0.75,0.9459375,584,1,1,3
5267,0.0,0.13,683,1,1,3
5268,0.13,0.68,683,163805,171111,3
5269,0.68,0.7789375,683,1,1,3
5270,0.0,0.21,379,1,1,3
5271,0.21,0.53,379,199862,208653,3
5272,0.53,1.0339375,379,1,1,3
5273,0.0,0.17,612,1,1,3
5274,0.17,0.92,612,199862,208653,3
5275,0.92,1.12,612,199862,208653,3
5276,1.12,1.507,612,199862,208653,3
5277,0.0,0.06,706,1,1,3
5278,0.06,0.441,706,175884,183644,3
5279,0.0,0.39,388,1,1,3
5280,0.39,0.64,388,196728,205444,3
5281,0.64,0.7939375,388,1,1,3
5282,0.0,0.27,659,1,1,3
5283,0.27,0.34,659,198058,206808,3
5284,0.34,0.91,659,199862,208653,3
5285,0.91,1.1009375,659,1,1,3
5286,0.0,0.03,782,1,1,3
5287,0.03,0.28,782,24372,25457,3
5288,0.28,0.4239375,782,1,1,3
5289,0.0,0.08,397,1,1,3
5290,0.08,0.42,397,125032,130479,3
5291,0.42,0.4549375,397,1,1,3
5292,0.0,0.14,66,1,1,3
5293,0.14,0.59,66,199862,208653,3
5294,0.59,2.115,66,1,1,3
5295,0.0,0.3,732,1,1,3
5296,0.3,1.12,732,199862,208653,3
5297,1.12,1.3589375,732,1,1,3
5298,0.0,0.12,81,199862,208653,3
5299,0.12,0.2759375,81,1,1,3
5300,0.0,0.4,400,1,1,3
5301,0.4,0.66,400,199862,208653,3
5302,0.66,0.8799375,400,1,1,3
5303,0.0,1.23,750,1,1,3
5304,1.23,1.49,750,199862,208653,3
5305,1.49,1.66,750,199862,208653,3
5306,1.66,1.9,750,199862,208653,3
5307,1.9,2.94,750,1,1,3
5308,2.94,3.3,750,199862,208653,3
5309,3.3,3.58,750,199862,208653,3
5310,3.58,3.958,750,1,1,3
5311,0.0,0.51,430,1,1,3
5312,0.51,1.0339375,430,199862,208653,3
5313,0.0,0.18,839,1,1,3
5314,0.18,0.87,839,198246,207001,3
5315,0.87,0.961,839,1,1,3
5316,0.0,0.28,803,1,1,3
5317,0.28,0.7,803,199862,208653,3
5318,0.7,1.0839375,803,1,1,3
5319,0.0,0.04,854,1,1,3
5320,0.04,0.4,854,163805,171111,3
5321,0.4,0.6749375,854,1,1,3
5322,0.0,0.23,441,1,1,3
5323,0.23,0.94,441,199862,208653,3
5324,0.94,1.022,441,1,1,3
5325,0.0,0.22,823,1,1,3
5326,0.22,0.92,823,199862,208653,3
5327,0.92,1.239,823,1,1,3
5328,0.0,0.49,470,1,1,3
5329,0.49,0.72,470,199862,208653,3
5330,0.72,0.9499375,470,1,1,3
5331,0.0,0.27,867,1,1,3
5332,0.27,0.79,867,199862,208653,3
5333,0.79,0.903,867,1,1,3
5334,0.0,0.03,911,1,1,3
5335,0.03,0.78,911,163805,171111,3
5336,0.78,0.805,911,1,1,3
5337,0.0,0.41,526,1,1,3
5338,0.41,0.65,526,199862,208653,3
5339,0.65,0.74,526,1,1,3
5340,0.0,0.3,871,1,1,3
5341,0.3,1.2,871,199862,208653,3
5342,1.2,1.36,871,89916,94324,3
5343,1.36,1.53,871,24669,25759,3
5344,1.53,1.79,871,199862,208653,3
5345,1.79,2.13,871,1,1,3
5346,0.0,0.61,541,1,1,3
5347,0.61,0.86,541,199862,208653,3
5348,0.86,0.94,541,1,1,3
5349,0.94,1.57,541,199862,208653,3
5350,1.57,2.5809375,541,1,1,3
5351,0.0,0.06,934,198058,206808,3
5352,0.06,0.32,934,199862,208653,3
5353,0.32,0.4679375,934,1,1,3
5354,0.0,0.12,1077,1,1,3
5355,0.12,0.19,1077,197715,206459,3
5356,0.19,0.675,1077,199862,208653,3
5357,0.0,0.3919375,563,199862,208653,3
5358,0.0,1.1679375,961,199862,208653,3
5359,0.0,0.05,1119,1,1,3
5360,0.05,0.21,1119,83695,87603,3
5361,0.21,0.2599375,1119,1,1,3
5362,0.0,0.06,991,198058,206808,3
5363,0.06,0.27,991,199862,208653,3
5364,0.27,0.39,991,1,1,3
5365,0.0,0.624,617,199862,208653,3
5366,0.0,0.7789375,1128,156819,163916,3
5367,0.0,0.12,63,1,1,3
5368,0.12,0.51,63,199862,208653,3
5369,0.51,1.27,63,1,1,3
5370,1.27,1.75,63,125511,130970,3
5371,1.75,2.2,63,1,1,3
5372,0.0,2.83,1017,1,1,3
5373,2.83,3.11,1017,199862,208653,3
5374,3.11,4.46,1017,1,1,3
5375,4.46,16.5,1017,199862,208653,3
5376,16.5,18.03,1017,1,1,3
5377,0.0,0.75,1214,82694,86562,3
5378,0.75,0.8049375,1214,1,1,3
5379,0.0,0.14,671,1,1,3
5380,0.14,0.83,671,199862,208653,3
5381,0.83,1.004,671,1,1,3
5382,0.0,0.49,682,1,1,3
5383,0.49,0.67,682,199862,208653,3
5384,0.67,1.43,682,1,1,3
5385,0.0,1.73,1095,1,1,3
5386,1.73,4.12,1095,199862,208653,3
5387,4.12,17.9499375,1095,1,1,3
5388,0.0,0.08,161,1,1,3
5389,0.08,0.494,161,175884,183644,3
5390,0.0,0.17,685,1,1,3
5391,0.17,0.58,685,199862,208653,3
5392,0.58,0.6699375,685,1,1,3
5393,0.0,0.15,349,1,1,3
5394,0.15,0.42,349,3461,3700,3
5395,0.42,0.64,349,199862,208653,3
5396,0.64,0.9609375,349,1,1,3
5397,0.0,1.64,1326,1,1,3
5398,1.64,2.59,1326,199862,208653,3
5399,2.59,3.43,1326,1,1,3
5400,3.43,6.56,1326,199862,208653,3
5401,6.56,7.57,1326,1,1,3
5402,0.0,0.73,710,199862,208653,3
5403,0.73,1.125,710,1,1,3
5404,0.0,0.13,808,1,1,3
5405,0.13,0.35,808,199862,208653,3
5406,0.35,0.729,808,1,1,3
5407,0.0,0.03,366,1,1,3
5408,0.03,0.31,366,122722,128072,3
5409,0.31,0.44,366,199862,208653,3
5410,0.44,0.831,366,1,1,3
5411,0.0,0.59,28,1,1,3
5412,0.59,6.34,28,199862,208653,3
5413,6.34,14.9849375,28,1,1,3
5414,0.0,0.88,348,1,1,3
5415,0.88,2.22,348,8070,8549,3
5416,2.22,2.78,348,1,1,3
5417,0.0,0.46,821,1,1,3
5418,0.46,0.6899375,821,199862,208653,3
5419,0.0,0.05,55,1,1,3
5420,0.05,0.467,55,125583,131048,3
5421,0.0,0.3,828,1,1,3
5422,0.3,0.73,828,199862,208653,3
5423,0.0,0.19,560,199862,208653,3
5424,0.19,0.532,560,1,1,3
5425,0.0,0.519,918,175884,183644,3
5426,0.0,0.64,829,1,1,3
5427,0.64,0.79,829,199862,208653,3
5428,0.79,0.9149375,829,1,1,3
5429,0.0,4.89,384,1,1,3
5430,4.89,6.16,384,199862,208653,3
5431,6.16,7.94,384,1,1,3
5432,0.0,0.16,1008,1,1,3
5433,0.16,0.51,1008,121566,126891,3
5434,0.51,0.79,1008,199862,208653,3
5435,0.79,0.9729375,1008,1,1,3
5436,0.0,0.21,841,1,1,3
5437,0.21,0.48,841,199862,208653,3
5438,0.48,0.676,841,1,1,3
5439,0.0,0.16,1040,1,1,3
5440,0.16,0.3,1040,199862,208653,3
5441,0.3,0.4,1040,199862,208653,3
5442,0.4,1.3119375,1040,1,1,3
5443,0.0,0.3,398,1,1,3
5444,0.3,0.55,398,199862,208653,3
5445,0.55,18.19,398,1,1,3
5446,0.0,0.1,1045,1,1,3
5447,0.1,0.83,1045,175884,183644,3
5448,0.83,0.8559375,1045,1,1,3
5449,0.0,0.14,844,1,1,3
5450,0.14,0.62,844,157850,164995,3
5451,0.62,1.26,844,199862,208653,3
5452,1.26,1.411,844,1,1,3
5453,0.0,0.43,606,1,1,3
5454,0.43,0.69,606,199862,208653,3
5455,0.69,10.4,606,1,1,3
5456,0.0,0.56,866,1,1,3
5457,0.56,0.83,866,199862,208653,3
5458,0.83,1.93,866,1,1,3
5459,1.93,2.45,866,199862,208653,3
5460,2.45,2.93,866,1,1,3
5461,0.0,1.36,715,1,1,3
5462,1.36,1.7,715,199862,208653,3
5463,1.7,9.64,715,1,1,3
5464,0.0,0.16,1058,1,1,3
5465,0.16,0.49,1058,175735,183489,3
5466,0.49,0.7289375,1058,1,1,3
5467,0.0,0.56,887,199862,208653,3
5468,0.56,0.77,887,1,1,3
5469,0.77,1.26,887,199862,208653,3
5470,1.26,1.88,887,1,1,3
5471,1.88,2.29,887,142742,149017,3
5472,2.29,2.4669375,887,199862,208653,3
5473,0.0,0.99,1103,154447,161464,3
5474,0.99,1.28,1103,1,1,3
5475,0.0,2.26,724,1,1,3
5476,2.26,3.22,724,199890,208678,3
5477,3.22,5.19,724,1,1,3
5478,0.0,0.55,891,1,1,3
5479,0.55,0.75,891,199862,208653,3
5480,0.75,1.174,891,1,1,3
5481,0.0,0.29,1122,1,1,3
5482,0.29,0.48,1122,199862,208653,3
5483,0.48,0.6479375,1122,1,1,3
5484,0.0,0.78,754,1,1,3
5485,0.78,1.07,754,199862,208653,3
5486,1.07,12.919,754,1,1,3
5487,0.0,0.1,893,1,1,3
5488,0.1,0.3249375,893,199862,208653,3
5489,0.0,0.07,1158,1,1,3
5490,0.07,0.32,1158,101994,106721,3
5491,0.32,0.7999375,1158,1,1,3
5492,0.0,0.3,896,79620,83391,3
5493,0.3,0.363,896,1,1,3
5494,0.0,0.16,1113,1,1,3
5495,0.16,0.65,1113,199862,208653,3
5496,0.65,0.831,1113,1,1,3
5497,0.0,0.16,1201,1,1,3
5498,0.16,0.58,1201,199862,208653,3
5499,0.58,0.7429375,1201,1,1,3
5500,0.0,0.45,912,1,1,3
5501,0.45,0.77,912,199862,208653,3
5502,0.77,1.287,912,1,1,3
5503,0.0,0.61,1138,199862,208653,3
5504,0.61,0.73,1138,1,1,3
5505,0.73,0.97,1138,199897,208685,3
5506,0.97,1.28,1138,199862,208653,3
5507,1.28,1.5419375,1138,1,1,3
5508,0.0,0.17,1183,1,1,3
5509,0.17,0.64,1183,107792,112664,3
5510,0.64,0.876,1183,1,1,3
5511,0.0,0.18,1273,1,1,3
5512,0.18,0.81,1273,199862,208653,3
5513,0.81,0.921,1273,1,1,3
5514,0.0,0.2,929,1,1,3
5515,0.2,0.87,929,131772,137486,3
5516,0.87,0.8979375,929,1,1,3
5517,0.0,0.06,1188,1,1,3
5518,0.06,1.064,1188,175884,183644,3
5519,0.0,0.16,1274,1,1,3
5520,0.16,0.59,1274,165676,173064,3
5521,0.59,0.73,1274,1,1,3
5522,0.0,0.4,947,1,1,3
5523,0.4,0.7,947,101994,106721,3
5524,0.7,1.1599375,947,1,1,3
5525,0.0,0.16,1227,1,1,3
5526,0.16,0.65,1227,45613,47590,3
5527,0.65,0.77,1227,199862,208653,3
5528,0.77,0.8759375,1227,1,1,3
5529,0.0,0.09,128,1,1,3
5530,0.09,0.46,128,198569,207335,3
5531,0.46,0.5599375,128,1,1,3
5532,0.0,0.14,99,1,1,3
5533,0.14,0.35,99,101994,106721,3
5534,0.35,0.45,99,1,1,3
5535,0.0,0.43,1229,199862,208653,3
5536,0.43,1.07,1229,1,1,3
5537,1.07,1.893,1229,175884,183644,3
5538,0.0,0.18,1301,1,1,3
5539,0.18,0.55,1301,198058,206808,3
5540,0.55,0.743,1301,1,1,3
5541,0.0,0.65,1106,108603,113491,3
5542,0.65,0.79,1106,1,1,3
5543,0.79,1.298,1106,199862,208653,3
5544,0.0,0.14,1296,1,1,3
5545,0.14,0.69,1296,194286,202774,3
5546,0.69,0.7789375,1296,1,1,3
5547,0.0,0.38,1302,1,1,3
5548,0.38,0.71,1302,175884,183644,3
5549,0.71,1.0699375,1302,1,1,3
5550,0.0,0.22,170,1,1,3
5551,0.22,0.701,170,199862,208653,3
5552,0.0,0.11,1195,1,1,3
5553,0.11,0.49,1195,125032,130479,3
5554,0.49,1.0129375,1195,1,1,3
5555,0.0,0.19,1340,1,1,3
5556,0.19,0.92,1340,199862,208653,3
5557,0.92,1.0979375,1340,1,1,3
5558,0.0,0.06,247,1,1,3
5559,0.06,0.442,247,199862,208653,3
5560,0.0,0.11,124,1,1,3
5561,0.11,0.78,124,199862,208653,3
5562,0.78,1.21,124,1,1,3
5563,1.21,1.43,124,31169,32509,3
5564,1.43,3.091,124,199862,208653,3
5565,0.0,0.03,1242,1,1,3
5566,0.03,0.25,1242,122227,127568,3
5567,0.25,1.2429375,1242,199862,208653,3
5568,0.0,0.18,1348,1,1,3
5569,0.18,0.5,1348,198058,206808,3
5570,0.5,0.63,1348,1,1,3
5571,0.0,0.11,264,1,1,3
5572,0.11,0.52,264,113358,118390,3
5573,0.52,0.6229375,264,1,1,3
5574,0.0,0.13,143,1,1,3
5575,0.13,0.57,143,199862,208653,3
5576,0.57,0.662,143,1,1,3
5577,0.0,0.04,1243,1,1,3
5578,0.04,0.48,1243,198058,206808,3
5579,0.48,0.569,1243,1,1,3
5580,0.0,0.11,319,1,1,3
5581,0.11,0.52,319,199862,208653,3
5582,0.52,0.6229375,319,1,1,3
5583,0.0,0.18,188,1,1,3
5584,0.18,0.53,188,101994,106721,3
5585,0.53,0.614,188,1,1,3
5586,0.0,0.04,1276,1,1,3
5587,0.04,0.38,1276,198058,206808,3
5588,0.38,0.48,1276,1,1,3
5589,0.48,0.883,1276,199862,208653,3
5590,0.0,0.17,32,1,1,3
5591,0.17,0.48,32,199862,208653,3
5592,0.48,0.638,32,1,1,3
5593,0.0,0.11,1292,1,1,3
5594,0.11,0.59,1292,198246,207001,3
5595,0.59,1.01,1292,199862,208653,3
5596,1.01,1.143,1292,1,1,3
5597,0.0,0.31,474,1,1,3
5598,0.31,0.56,474,110016,114942,3
5599,0.56,0.68,474,199862,208653,3
5600,0.68,1.0829375,474,1,1,3
5601,0.0,0.22,204,1,1,3
5602,0.22,0.44,204,199862,208653,3
5603,0.44,0.663,204,1,1,3
5604,0.0,0.66,1299,144953,151315,3
5605,0.66,0.7789375,1299,1,1,3
5606,0.0,0.14,484,1,1,3
5607,0.14,0.467,484,199862,208653,3
5608,0.0,0.26,207,1,1,3
5609,0.26,0.75,207,163805,171111,3
5610,0.75,0.8239375,207,1,1,3
5611,0.0,0.08,616,1,1,3
5612,0.08,0.48,616,123186,128550,3
5613,0.48,0.51,616,1,1,3
5614,0.51,0.5459375,616,199862,208653,3
5615,0.0,0.15,210,1,1,3
5616,0.15,0.85,210,199899,208687,3
5617,0.85,1.099,210,1,1,3
5618,0.0,0.13,1314,1,1,3
5619,0.13,3.52,1314,199862,208653,3
5620,3.52,3.6489375,1314,1,1,3
5621,0.0,0.2,772,1,1,3
5622,0.2,0.42,772,199862,208653,3
5623,0.42,0.7,772,158741,165924,3
5624,0.7,0.841,772,1,1,3
5625,0.0,0.31,212,1,1,3
5626,0.31,0.76,212,163805,171111,3
