utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,lang,condition
train_1206_0,train_1206_0,NAISHA,female,,,unknown,CS,code_switched
train_1206_1,train_1206_1,JUGALKISHORE,male,NAISHA,female,different,CS,code_switched
train_1208_0,train_1208_0,MAYA,female,,,unknown,EN,monolingual_EN
train_1208_1,train_1208_1,MAYA,female,MAYA,female,same,EN,monolingual_EN
train_1208_2,train_1208_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1208_3,train_1208_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1208_4,train_1208_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1211_0,train_1211_0,SAHIL,male,,,unknown,CS,code_switched
train_1211_1,train_1211_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1211_3,train_1211_3,MAYA,female,MAYA,female,same,CS,code_switched
train_1212_5,train_1212_5,MAYA,female,,,unknown,HI,monolingual_HI
train_1212_6,train_1212_6,SAHIL,male,MAYA,female,different,CS,code_switched
train_1212_7,train_1212_7,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_1212_8,train_1212_8,SAHIL,male,MAYA,female,different,CS,code_switched
train_1213_0,train_1213_0,RADHABAI,female,,,unknown,HI,monolingual_HI
train_1213_1,train_1213_1,SAHIL,male,RADHABAI,female,different,CS,code_switched
train_1213_2,train_1213_2,RADHABAI,female,SAHIL,male,different,CS,code_switched
train_1213_3,train_1213_3,SAHIL,male,RADHABAI,female,different,CS,code_switched
train_1216_1,train_1216_1,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1216_2,train_1216_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1217_2,train_1217_2,MONISHA,female,,,unknown,CS,code_switched
train_1217_3,train_1217_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1220_0,train_1220_0,MONISHA,female,,,unknown,CS,code_switched
train_1220_1,train_1220_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1225_0,train_1225_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1225_1,train_1225_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1225_2,train_1225_2,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1227_2,train_1227_2,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1227_3,train_1227_3,ROSESH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1229_0,train_1229_0,SAHIL,male,,,unknown,CS,code_switched
train_1229_1,train_1229_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1229_2,train_1229_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_123_0,train_123_0,MAYA,female,,,unknown,EN,monolingual_EN
train_123_1,train_123_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_123_2,train_123_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_123_3,train_123_3,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_123_4,train_123_4,MAYA,female,MONISHA,female,same,CS,code_switched
train_1231_2,train_1231_2,ROSESH,male,,,unknown,HI,monolingual_HI
train_1231_3,train_1231_3,INDRAVARDHAN,male,ROSESH,male,same,HI,monolingual_HI
train_1233_0,train_1233_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1233_1,train_1233_1,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1237_1,train_1237_1,MAYA,female,,,unknown,HI,monolingual_HI
train_1237_2,train_1237_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1238_0,train_1238_0,MONISHA,female,,,unknown,CS,code_switched
train_1238_1,train_1238_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_124_0,train_124_0,MAYA,female,,,unknown,CS,code_switched
train_124_1,train_124_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1240_0,train_1240_0,MONISHA,female,,,unknown,CS,code_switched
train_1240_1,train_1240_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1241_0,train_1241_0,MAYA,female,,,unknown,CS,code_switched
train_1241_2,train_1241_2,MAYA,female,MAYA,female,same,CS,code_switched
train_1241_5,train_1241_5,BAA,female,MAYA,female,same,HI,monolingual_HI
train_1241_6,train_1241_6,BAA,female,BAA,female,same,CS,code_switched
train_1241_7,train_1241_7,BAA,female,BAA,female,same,CS,code_switched
train_1245_0,train_1245_0,MAYA,female,,,unknown,CS,code_switched
train_1245_1,train_1245_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1246_0,train_1246_0,SAHIL,male,,,unknown,CS,code_switched
train_1246_1,train_1246_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1247_0,train_1247_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1247_1,train_1247_1,AMAR TWANSHU,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1247_2,train_1247_2,INDRAVARDHAN,male,AMAR TWANSHU,male,same,CS,code_switched
train_125_0,train_125_0,SAHIL,male,,,unknown,CS,code_switched
train_125_1,train_125_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1250_1,train_1250_1,MONISHA,female,,,unknown,EN,monolingual_EN
train_1250_2,train_1250_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1251_0,train_1251_0,DUSHYANT,male,,,unknown,CS,code_switched
train_1251_1,train_1251_1,MAYA,female,DUSHYANT,male,different,HI,monolingual_HI
train_1251_2,train_1251_2,DUSHYANT,male,MAYA,female,different,CS,code_switched
train_1251_3,train_1251_3,DUSHYANT,male,DUSHYANT,male,same,CS,code_switched
train_1251_4,train_1251_4,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1252_0,train_1252_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1252_1,train_1252_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1252_2,train_1252_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1252_4,train_1252_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1253_0,train_1253_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_1253_1,train_1253_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1254_5,train_1254_5,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1254_6,train_1254_6,VITTHAL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1256_1,train_1256_1,SAHIL,male,,,unknown,CS,code_switched
train_1256_2,train_1256_2,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1256_3,train_1256_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1257_4,train_1257_4,MONISHA,female,,,unknown,HI,monolingual_HI
train_1257_5,train_1257_5,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1257_6,train_1257_6,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1257_7,train_1257_7,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1258_0,train_1258_0,SAHIL,male,,,unknown,CS,code_switched
train_1258_1,train_1258_1,SAHIL,male,SAHIL,male,same,CS,code_switched
train_1258_2,train_1258_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1258_3,train_1258_3,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1258_4,train_1258_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_126_0,train_126_0,MAYA,female,,,unknown,CS,code_switched
train_126_1,train_126_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1260_3,train_1260_3,SAHIL,male,,,unknown,CS,code_switched
train_1260_4,train_1260_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_1261_0,train_1261_0,SAHIL,male,,,unknown,CS,code_switched
train_1261_1,train_1261_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1261_2,train_1261_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1263_0,train_1263_0,MAYA,female,,,unknown,CS,code_switched
train_1263_1,train_1263_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1263_2,train_1263_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1263_3,train_1263_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1263_4,train_1263_4,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_1264_5,train_1264_5,MONISHA,female,,,unknown,CS,code_switched
train_1264_6,train_1264_6,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1265_0,train_1265_0,MAYA,female,,,unknown,CS,code_switched
train_1265_1,train_1265_1,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_1265_2,train_1265_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1265_3,train_1265_3,MONISHA,female,MAYA,female,same,CS,code_switched
train_1265_4,train_1265_4,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1266_0,train_1266_0,MAYA,female,,,unknown,CS,code_switched
train_1266_1,train_1266_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1266_2,train_1266_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1267_0,train_1267_0,PRABHAVATI,female,,,unknown,CS,code_switched
train_1267_2,train_1267_2,PRABHAVATI,female,PRABHAVATI,female,same,CS,code_switched
train_1267_3,train_1267_3,SAHIL,male,PRABHAVATI,female,different,CS,code_switched
train_1269_0,train_1269_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1269_1,train_1269_1,ROSESH,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1269_2,train_1269_2,ROSESH,male,ROSESH,male,same,CS,code_switched
train_1269_3,train_1269_3,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1269_4,train_1269_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_127_0,train_127_0,MAYA,female,,,unknown,CS,code_switched
train_127_1,train_127_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_127_2,train_127_2,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_127_3,train_127_3,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_1275_0,train_1275_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_1275_1,train_1275_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1276_0,train_1276_0,MAYA,female,,,unknown,CS,code_switched
train_1276_1,train_1276_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1277_0,train_1277_0,KOKI,female,,,unknown,CS,code_switched
train_1277_1,train_1277_1,INDRAVARDHAN,male,KOKI,female,different,EN,monolingual_EN
train_1277_2,train_1277_2,KOKI,female,INDRAVARDHAN,male,different,CS,code_switched
train_1277_3,train_1277_3,INDRAVARDHAN,male,KOKI,female,different,CS,code_switched
train_1277_4,train_1277_4,KOKI,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_1277_5,train_1277_5,INDRAVARDHAN,male,KOKI,female,different,EN,monolingual_EN
train_1278_1,train_1278_1,ROSESH,male,,,unknown,CS,code_switched
train_1278_2,train_1278_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1279_0,train_1279_0,SAHIL,male,,,unknown,CS,code_switched
train_1279_1,train_1279_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_128_0,train_128_0,SAHIL,male,,,unknown,CS,code_switched
train_128_1,train_128_1,NAGESH,male,SAHIL,male,same,CS,code_switched
train_1280_0,train_1280_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1280_1,train_1280_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1280_2,train_1280_2,MAYA,female,MAYA,female,same,CS,code_switched
train_1280_3,train_1280_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1281_0,train_1281_0,MAYA,female,,,unknown,CS,code_switched
train_1281_1,train_1281_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_1282_1,train_1282_1,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1282_4,train_1282_4,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1282_5,train_1282_5,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1282_6,train_1282_6,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1283_0,train_1283_0,GURPREET,unknown,,,unknown,CS,code_switched
train_1283_1,train_1283_1,MONISHA,female,GURPREET,unknown,unknown,CS,code_switched
train_1284_0,train_1284_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1284_1,train_1284_1,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_1284_2,train_1284_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1284_3,train_1284_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1286_0,train_1286_0,MONISHA,female,,,unknown,EN,monolingual_EN
train_1286_1,train_1286_1,ROSESH,male,MONISHA,female,different,HI,monolingual_HI
train_1286_2,train_1286_2,MONISHA,female,ROSESH,male,different,CS,code_switched
train_1287_0,train_1287_0,DUSHYANT,male,,,unknown,CS,code_switched
train_1287_1,train_1287_1,MONISHA,female,DUSHYANT,male,different,CS,code_switched
train_129_0,train_129_0,SAHIL,male,,,unknown,CS,code_switched
train_129_1,train_129_1,MAYA,female,SAHIL,male,different,EN,monolingual_EN
train_1290_0,train_1290_0,MONISHA,female,,,unknown,CS,code_switched
train_1290_1,train_1290_1,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_1290_2,train_1290_2,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1293_2,train_1293_2,ROSESH,male,,,unknown,CS,code_switched
train_1293_3,train_1293_3,MAYA,female,ROSESH,male,different,HI,monolingual_HI
train_1293_4,train_1293_4,ROSESH,male,MAYA,female,different,EN,monolingual_EN
train_1293_5,train_1293_5,MAYA,female,ROSESH,male,different,CS,code_switched
train_1295_0,train_1295_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1295_1,train_1295_1,NAISHA,female,MAYA,female,same,CS,code_switched
train_1297_0,train_1297_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_1297_1,train_1297_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1297_2,train_1297_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1299_0,train_1299_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1299_1,train_1299_1,INDRAVARDHAN,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1299_2,train_1299_2,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1299_3,train_1299_3,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_13_0,train_13_0,MONISHA,female,,,unknown,CS,code_switched
train_13_1,train_13_1,MONISHA,female,MONISHA,female,same,CS,code_switched
train_13_2,train_13_2,MONISHA,female,MONISHA,female,same,CS,code_switched
train_13_3,train_13_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_130_0,train_130_0,SAHIL,male,,,unknown,CS,code_switched
train_130_1,train_130_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_130_2,train_130_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1305_0,train_1305_0,SAHIL,male,,,unknown,CS,code_switched
train_1305_1,train_1305_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_131_0,train_131_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_131_1,train_131_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_131_2,train_131_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1310_0,train_1310_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1310_1,train_1310_1,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1310_3,train_1310_3,SAHIL,male,SAHIL,male,same,HI,monolingual_HI
train_1313_1,train_1313_1,MONISHA,female,,,unknown,CS,code_switched
train_1313_2,train_1313_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1316_0,train_1316_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1316_1,train_1316_1,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_1316_3,train_1316_3,SAHIL,male,SAHIL,male,same,CS,code_switched
train_1317_0,train_1317_0,SAHIL,male,,,unknown,CS,code_switched
train_1317_1,train_1317_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1317_2,train_1317_2,SAHIL,male,MONISHA,female,different,EN,monolingual_EN
train_1319_0,train_1319_0,SAHIL,male,,,unknown,CS,code_switched
train_1319_1,train_1319_1,NAGESH,male,SAHIL,male,same,CS,code_switched
train_132_0,train_132_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_132_1,train_132_1,SAHIL,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1320_0,train_1320_0,MONISHA,female,,,unknown,CS,code_switched
train_1320_1,train_1320_1,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_1321_0,train_1321_0,SAHIL,male,,,unknown,CS,code_switched
train_1321_1,train_1321_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1322_0,train_1322_0,SAHIL,male,,,unknown,CS,code_switched
train_1322_1,train_1322_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1323_1,train_1323_1,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1323_2,train_1323_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1328_0,train_1328_0,SARITA,female,,,unknown,CS,code_switched
train_1328_1,train_1328_1,SARITA,female,SARITA,female,same,CS,code_switched
train_1328_2,train_1328_2,MAYA,female,SARITA,female,same,CS,code_switched
train_1328_3,train_1328_3,SARITA,female,MAYA,female,same,EN,monolingual_EN
train_1329_0,train_1329_0,SAHIL,male,,,unknown,CS,code_switched
train_1329_1,train_1329_1,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_133_0,train_133_0,SAHIL,male,,,unknown,CS,code_switched
train_133_1,train_133_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_133_2,train_133_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_133_3,train_133_3,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_133_4,train_133_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_133_5,train_133_5,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1333_0,train_1333_0,SAHIL,male,,,unknown,CS,code_switched
train_1333_1,train_1333_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1333_2,train_1333_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1336_0,train_1336_0,MONISHA,female,,,unknown,CS,code_switched
train_1336_1,train_1336_1,MAYA,female,MONISHA,female,same,EN,monolingual_EN
train_1336_2,train_1336_2,MONISHA,female,MAYA,female,same,CS,code_switched
train_1336_3,train_1336_3,MAYA,female,MONISHA,female,same,EN,monolingual_EN
train_1337_0,train_1337_0,RADHABAI,female,,,unknown,HI,monolingual_HI
train_1337_1,train_1337_1,MADHUSUDAN,male,RADHABAI,female,different,HI,monolingual_HI
train_1337_2,train_1337_2,RADHABAI,female,MADHUSUDAN,male,different,CS,code_switched
train_1338_0,train_1338_0,DUSHYANT,male,,,unknown,CS,code_switched
train_1338_1,train_1338_1,DUSHYANT,male,DUSHYANT,male,same,CS,code_switched
train_1338_2,train_1338_2,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_134_0,train_134_0,MONISHA,female,,,unknown,CS,code_switched
train_134_1,train_134_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_134_2,train_134_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_134_3,train_134_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_134_4,train_134_4,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1341_0,train_1341_0,STRANGER,unknown,,,unknown,CS,code_switched
train_1341_1,train_1341_1,MAYA,female,STRANGER,unknown,unknown,CS,code_switched
train_1342_0,train_1342_0,MAYA,female,,,unknown,CS,code_switched
train_1342_1,train_1342_1,DUSHYANT,male,MAYA,female,different,CS,code_switched
train_1342_2,train_1342_2,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1343_0,train_1343_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_1343_1,train_1343_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1343_2,train_1343_2,SAHIL,male,MAYA,female,different,CS,code_switched
train_1343_3,train_1343_3,MAYA,female,SAHIL,male,different,HI,monolingual_HI
train_1343_4,train_1343_4,SAHIL,male,MAYA,female,different,HI,monolingual_HI
train_1343_5,train_1343_5,MAYA,female,SAHIL,male,different,CS,code_switched
train_1345_0,train_1345_0,ROSESH,male,,,unknown,CS,code_switched
train_1345_1,train_1345_1,DUSHYANT,male,ROSESH,male,same,CS,code_switched
train_1345_2,train_1345_2,ROSESH,male,DUSHYANT,male,same,EN,monolingual_EN
train_1345_3,train_1345_3,DUSHYANT,male,ROSESH,male,same,CS,code_switched
train_1348_8,train_1348_8,SAHIL,male,,,unknown,CS,code_switched
train_1348_9,train_1348_9,MAYA,female,SAHIL,male,different,CS,code_switched
train_1352_2,train_1352_2,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1352_3,train_1352_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1353_0,train_1353_0,MAYA,female,,,unknown,CS,code_switched
train_1353_1,train_1353_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1356_0,train_1356_0,SAHIL,male,,,unknown,CS,code_switched
train_1356_1,train_1356_1,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1356_2,train_1356_2,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1357_0,train_1357_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1357_1,train_1357_1,SIDDHARTH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1357_2,train_1357_2,INDRAVARDHAN,male,SIDDHARTH,male,same,CS,code_switched
train_1357_3,train_1357_3,SIDDHARTH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1357_4,train_1357_4,INDRAVARDHAN,male,SIDDHARTH,male,same,HI,monolingual_HI
train_1357_5,train_1357_5,SIDDHARTH,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1358_1,train_1358_1,MONISHA,female,,,unknown,CS,code_switched
train_1358_2,train_1358_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_136_0,train_136_0,RITA,female,,,unknown,CS,code_switched
train_136_1,train_136_1,MAYA,female,RITA,female,same,CS,code_switched
train_1360_8,train_1360_8,MAYA,female,,,unknown,HI,monolingual_HI
train_1360_9,train_1360_9,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1360_10,train_1360_10,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_1360_11,train_1360_11,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1363_0,train_1363_0,ROSESH,male,,,unknown,CS,code_switched
train_1363_1,train_1363_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_1363_2,train_1363_2,ROSESH,male,MAYA,female,different,HI,monolingual_HI
train_1363_3,train_1363_3,MAYA,female,ROSESH,male,different,CS,code_switched
train_1364_0,train_1364_0,ROSESH,male,,,unknown,CS,code_switched
train_1364_1,train_1364_1,MAYA,female,ROSESH,male,different,HI,monolingual_HI
train_1364_2,train_1364_2,ROSESH,male,MAYA,female,different,HI,monolingual_HI
train_1367_0,train_1367_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1367_1,train_1367_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1369_3,train_1369_3,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1369_4,train_1369_4,MADHUSUDAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1369_5,train_1369_5,MADHUSUDAN,male,MADHUSUDAN,male,same,CS,code_switched
train_1369_6,train_1369_6,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_137_0,train_137_0,SAHIL,male,,,unknown,CS,code_switched
train_137_1,train_137_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1370_0,train_1370_0,KOKI,female,,,unknown,CS,code_switched
train_1370_1,train_1370_1,INDRAVARDHAN,male,KOKI,female,different,CS,code_switched
train_1370_2,train_1370_2,KOKI,female,INDRAVARDHAN,male,different,CS,code_switched
train_1370_3,train_1370_3,INDRAVARDHAN,male,KOKI,female,different,EN,monolingual_EN
train_1370_4,train_1370_4,KOKI,female,INDRAVARDHAN,male,different,CS,code_switched
train_1370_5,train_1370_5,KOKI,female,KOKI,female,same,CS,code_switched
train_1373_0,train_1373_0,MAYA,female,,,unknown,CS,code_switched
train_1373_6,train_1373_6,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_1376_0,train_1376_0,KRISH,male,,,unknown,EN,monolingual_EN
train_1376_1,train_1376_1,SAHIL,male,KRISH,male,same,CS,code_switched
train_138_0,train_138_0,MAYA,female,,,unknown,CS,code_switched
train_138_1,train_138_1,MAYA,female,MAYA,female,same,CS,code_switched
train_138_2,train_138_2,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_1380_0,train_1380_0,ROSESH,male,,,unknown,CS,code_switched
train_1380_1,train_1380_1,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1386_0,train_1386_0,ROSESH,male,,,unknown,CS,code_switched
train_1386_1,train_1386_1,MAYA,female,ROSESH,male,different,EN,monolingual_EN
train_139_0,train_139_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_139_1,train_139_1,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_139_2,train_139_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_139_3,train_139_3,MAYA,female,INDRAVARDHAN,male,different,EN,monolingual_EN
train_139_4,train_139_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_139_5,train_139_5,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_1390_0,train_1390_0,MONISHA,female,,,unknown,CS,code_switched
train_1390_1,train_1390_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1391_0,train_1391_0,SAHIL,male,,,unknown,CS,code_switched
train_1391_1,train_1391_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1391_2,train_1391_2,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1391_3,train_1391_3,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_1391_4,train_1391_4,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1397_1,train_1397_1,ROSESH,male,,,unknown,HI,monolingual_HI
train_1397_2,train_1397_2,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1399_3,train_1399_3,ROSESH,male,,,unknown,EN,monolingual_EN
train_1399_4,train_1399_4,MAYA,female,ROSESH,male,different,EN,monolingual_EN
train_1399_5,train_1399_5,ROSESH,male,MAYA,female,different,CS,code_switched
train_1399_6,train_1399_6,MAYA,female,ROSESH,male,different,CS,code_switched
train_1399_7,train_1399_7,ROSESH,male,MAYA,female,different,CS,code_switched
train_1399_8,train_1399_8,MAYA,female,ROSESH,male,different,HI,monolingual_HI
train_14_0,train_14_0,MAYA,female,,,unknown,EN,monolingual_EN
train_14_1,train_14_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_14_2,train_14_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_140_0,train_140_0,MAYA,female,,,unknown,HI,monolingual_HI
train_140_1,train_140_1,ROSESH,male,MAYA,female,different,CS,code_switched
train_140_2,train_140_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1400_0,train_1400_0,SAHIL,male,,,unknown,CS,code_switched
