utt_id,interaction_id,speaker,speaker_age_mode,prev_speaker,interlocutor_age_bucket,age_match,gender,age_bucket,condition
UI24MAZ_0104_167.520_175.326,-1,24,25+,26,19-24,different,male,25+,code_switched
NI37MBP_0101_167.558_168.784,-1,37,19-24,24,25+,different,male,19-24,monolingual_EN
NI50FBQ_0101_167.560_172.357,-1,50,19-24,37,19-24,same,female,19-24,code_switched
NI59FBQ_0101_167.663_173.363,-1,59,19-24,50,19-24,same,female,19-24,monolingual_ZH
NI43FBP_0101_167.690_177.320,-1,43,19-24,59,19-24,same,female,19-24,code_switched
UI20MAZ_0104_167.701_169.409,-1,20,19-24,43,19-24,same,male,19-24,monolingual_ZH
UI18MAZ_0103_167.707_176.161,-1,18,19-24,20,19-24,same,male,25+,code_switched
NI16FBP_0101_167.731_173.481,-1,16,25+,18,19-24,different,female,19-24,code_switched
NI51MBP_0101_167.750_170.200,-1,51,19-24,16,25+,different,male,19-24,code_switched
UI24MAZ_0101_167.786_169.400,-1,24,25+,51,19-24,different,male,25+,code_switched
NI21MBQ_0101_167.790_176.331,-1,21,19-24,24,25+,different,male,19-24,monolingual_ZH
UI01FAZ_0107_167.807_173.193,-1,1,25+,21,19-24,different,female,25+,monolingual_ZH
NI65MBP_0101_167.814_171.084,-1,65,19-24,1,25+,different,male,19-24,code_switched
UI29FAZ_0101_167.933_171.955,-1,29,25+,65,19-24,different,female,25+,code_switched
NI60MBP_0101_167.954_169.205,-1,60,19-24,29,25+,different,male,19-24,monolingual_EN
NI35FBP_0101_168.030_170.263,-1,35,19-24,60,19-24,same,female,19-24,code_switched
NI57FBQ_0101_168.061_169.242,-1,57,19-24,35,19-24,same,female,19-24,monolingual_EN
UI21MAZ_0101_168.074_171.438,-1,21,19-24,57,19-24,same,male,19-24,code_switched
UI06MAZ_0101_168.088_171.233,-1,6,19-24,21,19-24,same,male,19-24,monolingual_EN
NI53FBP_0101_168.090_174.940,-1,53,19-24,6,19-24,same,female,19-24,code_switched
NI56MBX_0101_168.095_168.849,-1,56,19-24,53,19-24,same,male,19-24,monolingual_EN
UI23FAZ_0102_168.180_171.522,-1,23,19-24,56,19-24,same,female,19-24,code_switched
NI06FBP_0101_168.262_171.372,-1,6,19-24,23,19-24,same,female,19-24,code_switched
UI15FAZ_0101_168.262_173.309,-1,15,25+,6,19-24,different,female,25+,code_switched
UI17FAZ_0101_168.268_171.904,-1,17,25+,15,25+,same,female,25+,code_switched
NI19MBQ_0101_168.273_170.506,-1,19,19-24,17,25+,different,male,19-24,code_switched
UI14MAZ_0102_168.282_168.936,-1,14,19-24,19,19-24,same,male,25+,monolingual_EN
NI09FBP_0101_168.291_172.803,-1,9,<19,14,19-24,different,female,<19,code_switched
NI08FBP_0101_168.300_170.660,-1,8,19-24,9,<19,different,female,19-24,code_switched
UI17FAZ_0105_168.318_176.970,-1,17,25+,8,19-24,different,female,25+,code_switched
UI18MAZ_0101_168.372_178.752,-1,18,19-24,17,25+,different,male,25+,code_switched
NI24MBP_0101_168.385_169.448,-1,24,25+,18,19-24,different,male,19-24,monolingual_EN
UI17FAZ_0104_168.395_171.982,-1,17,25+,24,25+,same,female,25+,code_switched
NI10FBP_0101_168.419_168.536,-1,10,19-24,17,25+,different,female,19-24,monolingual_EN
UI07FAZ_0104_168.517_178.696,-1,7,19-24,10,19-24,same,female,25+,code_switched
NI54FBQ_0101_168.533_174.849,-1,54,19-24,7,19-24,same,female,19-24,monolingual_EN
NI48FBQ_0101_168.540_171.484,-1,48,19-24,54,19-24,same,female,19-24,monolingual_EN
NI52MBQ_0201_168.571_190.385,-1,52,19-24,48,19-24,same,male,19-24,code_switched
UI06MAZ_0103_168.578_171.053,-1,6,19-24,52,19-24,same,male,19-24,code_switched
NI01MAX_0101_168.613_173.618,-1,1,25+,6,19-24,different,male,25+,code_switched
NI20MBP_0101_168.745_176.780,-1,20,19-24,1,25+,different,male,19-24,monolingual_EN
NI22FBP_0101_168.779_171.834,-1,22,19-24,20,19-24,same,female,19-24,code_switched
UI18MAZ_0104_168.825_173.773,-1,18,19-24,22,19-24,same,male,25+,code_switched
UI02FAZ_0101_168.909_174.493,-1,2,19-24,18,19-24,same,female,19-24,monolingual_ZH
NI61FBP_0101_169.002_178.122,-1,61,19-24,2,19-24,same,female,19-24,code_switched
NI13MBQ_0101_169.050_173.483,-1,13,25+,61,19-24,different,male,19-24,code_switched
UI19MAZ_0101_169.123_170.104,-1,19,19-24,13,25+,different,male,19-24,monolingual_ZH
UI17FAZ_0103_169.176_176.722,-1,17,25+,19,19-24,different,female,25+,code_switched
NI10FBP_0101_169.188_170.274,-1,10,19-24,17,25+,different,female,19-24,monolingual_ZH
NI32FBQ_0101_169.200_184.770,-1,32,19-24,10,19-24,same,female,19-24,code_switched
NI46FBQ_0101_169.240_171.770,-1,46,19-24,32,19-24,same,female,19-24,monolingual_ZH
NI57FBQ_0101_169.242_170.424,-1,57,19-24,46,19-24,same,female,19-24,monolingual_ZH
UI13FAZ_0103_169.266_177.431,-1,13,25+,57,19-24,different,female,25+,code_switched
NI36MBQ_0101_169.271_177.480,-1,36,19-24,13,25+,different,male,19-24,code_switched
UI10FAZ_0102_169.294_177.951,-1,10,19-24,36,19-24,same,female,25+,code_switched
UI02FAZ_0105_169.347_170.633,-1,2,19-24,10,19-24,same,female,19-24,monolingual_ZH
UI20MAZ_0104_169.409_175.088,-1,20,19-24,2,19-24,same,male,19-24,code_switched
UI02FAZ_0103_169.426_172.699,-1,2,19-24,20,19-24,same,female,19-24,monolingual_ZH
NI39FBP_0101_169.488_180.110,-1,39,19-24,2,19-24,same,female,19-24,code_switched
NI63MBP_0101_169.489_173.129,-1,63,19-24,39,19-24,same,male,19-24,code_switched
UI15FAZ_0102_169.547_171.771,-1,15,25+,63,19-24,different,female,25+,code_switched
NI18MBP_0101_169.547_177.286,-1,18,19-24,15,25+,different,male,19-24,code_switched
NI29MBP_0101_169.563_170.431,-1,29,25+,18,19-24,different,male,19-24,monolingual_ZH
UI14MAZ_0102_169.571_172.937,-1,14,19-24,29,25+,different,male,25+,code_switched
NI52MBQ_0101_169.601_179.650,-1,52,19-24,14,19-24,same,male,19-24,code_switched
NI56MBX_0101_169.608_170.966,-1,56,19-24,52,19-24,same,male,19-24,monolingual_EN
NI60MBP_0101_169.615_174.105,-1,60,19-24,56,19-24,same,male,19-24,monolingual_ZH
NI30MBQ_0101_169.630_174.614,-1,30,19-24,60,19-24,same,male,19-24,code_switched
NI04FBX_0101_169.640_171.400,-1,4,19-24,30,19-24,same,female,19-24,code_switched
NI17FBQ_0101_169.667_171.615,-1,17,25+,4,19-24,different,female,19-24,code_switched
UI22MAZ_0104_169.670_170.290,-1,22,19-24,17,25+,different,male,19-24,monolingual_EN
NI34FBQ_0101_169.692_170.393,-1,34,19-24,22,19-24,same,female,19-24,monolingual_EN
UI22MAZ_0105_169.699_171.797,-1,22,19-24,34,19-24,same,male,19-24,code_switched
NI31FBP_0101_169.710_171.380,-1,31,19-24,22,19-24,same,female,19-24,monolingual_EN
NI08FBP_0201_169.730_172.920,-1,8,19-24,31,19-24,same,female,19-24,monolingual_ZH
NI67MBQ_0101_169.771_175.861,-1,67,19-24,8,19-24,same,male,19-24,code_switched
NI15FBQ_0101_169.803_173.602,-1,15,25+,67,19-24,different,female,19-24,code_switched
UI24MAZ_0101_169.872_174.372,-1,24,25+,15,25+,same,male,25+,code_switched
UI27FAZ_0101_169.905_176.869,-1,27,19-24,24,25+,different,female,25+,code_switched
UI14MAZ_0104_170.036_175.005,-1,14,19-24,27,19-24,same,male,25+,monolingual_EN
UI25FAZ_0104_170.126_171.523,-1,25,19-24,14,19-24,same,female,19-24,monolingual_EN
NI44MBQ_0101_170.130_172.490,-1,44,19-24,25,19-24,same,male,19-24,monolingual_EN
UI15FAZ_0103_170.153_173.092,-1,15,25+,44,19-24,different,female,25+,monolingual_ZH
UI08MAZ_0101_170.186_176.512,-1,8,19-24,15,25+,different,male,19-24,code_switched
NI25MBQ_0101_170.190_171.128,-1,25,19-24,8,19-24,same,male,19-24,monolingual_EN
NI27MBQ_0101_170.195_172.217,-1,27,19-24,25,19-24,same,male,19-24,code_switched
NI24MBP_0101_170.275_172.146,-1,24,25+,27,19-24,different,male,19-24,code_switched
NI49MBP_0101_170.280_175.740,-1,49,19-24,24,25+,different,male,19-24,code_switched
UI13FAZ_0101_170.339_181.266,-1,13,25+,49,19-24,different,female,25+,monolingual_EN
NI28MBP_0101_170.362_171.109,-1,28,19-24,13,25+,different,male,19-24,monolingual_EN
NI64FBQ_0101_170.369_172.577,-1,64,19-24,28,19-24,same,female,19-24,code_switched
NI51MBP_0101_170.390_176.490,-1,51,19-24,64,19-24,same,male,19-24,code_switched
UI22MAZ_0103_170.403_183.521,-1,22,19-24,51,19-24,same,male,19-24,code_switched
NI58FBP_0101_170.410_172.090,-1,58,19-24,22,19-24,same,female,19-24,code_switched
UI21MAZ_0102_170.425_171.254,-1,21,19-24,58,19-24,same,male,19-24,monolingual_EN
UI22MAZ_0102_170.488_178.739,-1,22,19-24,21,19-24,same,male,19-24,code_switched
UI14MAZ_0103_170.491_181.427,-1,14,19-24,22,19-24,same,male,25+,code_switched
NI66MBQ_0101_170.625_174.157,-1,66,19-24,14,19-24,same,male,19-24,code_switched
UI02FAZ_0105_170.633_176.133,-1,2,19-24,66,19-24,same,female,19-24,monolingual_ZH
UI19MAZ_0102_170.653_176.341,-1,19,19-24,2,19-24,same,male,19-24,code_switched
NI08FBP_0101_170.660_171.648,-1,8,19-24,19,19-24,same,female,19-24,monolingual_ZH
UI02FAZ_0102_170.678_174.736,-1,2,19-24,8,19-24,same,female,19-24,code_switched
NI42FBQ_0101_170.800_176.090,-1,42,19-24,2,19-24,same,female,19-24,code_switched
UI12FAZ_0101_170.859_177.166,-1,12,25+,42,19-24,different,female,25+,code_switched
UI21MAZ_0103_170.882_176.581,-1,21,19-24,12,25+,different,male,19-24,code_switched
NI62MBQ_0101_170.908_173.832,-1,62,19-24,21,19-24,same,male,19-24,code_switched
UI24MAZ_0103_170.937_172.865,-1,24,25+,62,19-24,different,male,25+,monolingual_EN
NI35FBP_0101_170.940_180.680,-1,35,19-24,24,25+,different,female,19-24,code_switched
UI25FAZ_0101_170.952_174.595,-1,25,19-24,35,19-24,same,female,19-24,code_switched
UI06MAZ_0105_170.957_175.688,-1,6,19-24,25,19-24,same,male,19-24,code_switched
NI19MBQ_0101_171.078_179.985,-1,19,19-24,6,19-24,same,male,19-24,code_switched
NI10FBP_0101_171.250_180.053,-1,10,19-24,19,19-24,same,female,19-24,code_switched
NI14MBP_0101_171.268_176.318,-1,14,19-24,10,19-24,same,male,19-24,code_switched
UI14MAZ_0101_171.277_186.809,-1,14,19-24,14,19-24,same,male,25+,code_switched
NI06FBP_0101_171.372_173.852,-1,6,19-24,14,19-24,same,female,19-24,code_switched
UI02FAZ_0104_171.372_174.323,-1,2,19-24,6,19-24,same,female,19-24,monolingual_ZH
NI31FBP_0101_171.380_173.210,-1,31,19-24,2,19-24,same,female,19-24,code_switched
UI21MAZ_0101_171.438_186.561,-1,21,19-24,31,19-24,same,male,19-24,code_switched
NI48FBQ_0101_171.484_178.350,-1,48,19-24,21,19-24,same,female,19-24,monolingual_ZH
UI06MAZ_0103_171.486_176.190,-1,6,19-24,48,19-24,same,male,19-24,code_switched
NI02FAX_0101_171.530_171.905,-1,2,19-24,6,19-24,same,female,19-24,monolingual_ZH
UI12FAZ_0103_171.536_173.239,-1,12,25+,2,19-24,different,female,25+,monolingual_ZH
UI24MAZ_0105_171.577_187.512,-1,24,25+,12,25+,same,male,25+,monolingual_EN
UI24MAZ_0102_171.610_176.948,-1,24,25+,24,25+,same,male,25+,code_switched
NI25MBQ_0101_171.627_172.580,-1,25,19-24,24,25+,different,male,19-24,monolingual_EN
UI08MAZ_0102_171.673_176.311,-1,8,19-24,25,19-24,same,male,19-24,monolingual_EN
UI16MAZ_0101_171.698_175.442,-1,16,25+,8,19-24,different,male,25+,code_switched
UI22MAZ_0104_171.729_173.111,-1,22,19-24,16,25+,different,male,19-24,monolingual_ZH
UI15FAZ_0102_171.771_175.143,-1,15,25+,22,19-24,different,female,25+,code_switched
NI37MBP_0101_171.811_177.863,-1,37,19-24,15,25+,different,male,19-24,monolingual_EN
NI65MBP_0101_171.825_175.362,-1,65,19-24,37,19-24,same,male,19-24,code_switched
UI27FAZ_0104_171.834_178.696,-1,27,19-24,65,19-24,same,female,25+,code_switched
UI25FAZ_0103_171.955_173.150,-1,25,19-24,27,19-24,same,female,19-24,monolingual_ZH
UI29FAZ_0101_171.955_174.673,-1,29,25+,25,19-24,different,female,25+,code_switched
NI34FBQ_0101_172.014_176.688,-1,34,19-24,29,25+,different,female,19-24,code_switched
NI22FBP_0101_172.029_174.174,-1,22,19-24,34,19-24,same,female,19-24,code_switched
UI06MAZ_0101_172.039_178.583,-1,6,19-24,22,19-24,same,male,19-24,code_switched
NI46FBQ_0101_172.070_177.160,-1,46,19-24,6,19-24,same,female,19-24,code_switched
UI16MAZ_0102_172.101_176.100,-1,16,25+,46,19-24,different,male,25+,code_switched
UI15FAZ_0105_172.112_178.645,-1,15,25+,16,25+,same,female,25+,monolingual_ZH
NI17FBQ_0101_172.160_176.159,-1,17,25+,15,25+,same,female,19-24,monolingual_EN
UI17FAZ_0101_172.196_174.982,-1,17,25+,17,25+,same,female,25+,code_switched
UI22MAZ_0105_172.209_181.039,-1,22,19-24,17,25+,different,male,19-24,code_switched
NI07FBQ_0101_172.291_192.457,-1,7,19-24,22,19-24,same,female,19-24,code_switched
UI05MAZ_0102_172.314_178.354,-1,5,19-24,7,19-24,same,male,19-24,code_switched
UI25FAZ_0104_172.334_173.653,-1,25,19-24,5,19-24,same,female,19-24,monolingual_ZH
UI26MAZ_0102_172.337_176.820,-1,26,19-24,25,19-24,same,male,25+,code_switched
UI17FAZ_0104_172.351_181.467,-1,17,25+,26,19-24,different,female,25+,code_switched
UI16MAZ_0105_172.356_179.119,-1,16,25+,17,25+,same,male,25+,code_switched
NI28MBP_0101_172.453_175.203,-1,28,19-24,16,25+,different,male,19-24,code_switched
UI02FAZ_0103_172.699_176.221,-1,2,19-24,28,19-24,same,female,19-24,monolingual_ZH
NI27MBQ_0101_172.733_173.391,-1,27,19-24,2,19-24,same,male,19-24,code_switched
NI56MBX_0101_172.746_174.269,-1,56,19-24,27,19-24,same,male,19-24,monolingual_EN
NI50FBQ_0101_172.800_177.654,-1,50,19-24,56,19-24,same,female,19-24,code_switched
UI21MAZ_0104_172.867_177.317,-1,21,19-24,50,19-24,same,male,19-24,code_switched
NI08FBP_0201_172.920_174.780,-1,8,19-24,21,19-24,same,female,19-24,monolingual_ZH
NI08FBP_0101_172.967_174.034,-1,8,19-24,8,19-24,same,female,19-24,monolingual_EN
NI46FBQ_0201_173.080_174.840,-1,46,19-24,8,19-24,same,female,19-24,code_switched
NI64FBQ_0101_173.090_177.433,-1,64,19-24,46,19-24,same,female,19-24,code_switched
UI25FAZ_0103_173.150_176.608,-1,25,19-24,64,19-24,same,female,19-24,monolingual_ZH
UI01FAZ_0107_173.193_178.937,-1,1,25+,25,19-24,different,female,25+,monolingual_ZH
UI12FAZ_0103_173.239_178.779,-1,12,25+,1,25+,same,female,25+,code_switched
UI23FAZ_0102_173.284_179.007,-1,23,19-24,12,25+,different,female,19-24,code_switched
NI03FBX_0101_173.296_179.124,-1,3,19-24,23,19-24,same,female,19-24,monolingual_ZH
NI25MBQ_0101_173.330_175.862,-1,25,19-24,3,19-24,same,male,19-24,monolingual_EN
NI59FBQ_0101_173.411_175.771,-1,59,19-24,25,19-24,same,female,19-24,monolingual_ZH
UI17FAZ_0102_173.424_179.785,-1,17,25+,59,19-24,different,female,25+,code_switched
UI15FAZ_0101_173.447_178.402,-1,15,25+,17,25+,same,female,25+,code_switched
NI24MBP_0101_173.542_181.572,-1,24,25+,15,25+,same,male,19-24,code_switched
NI55FBP_0101_173.581_177.701,-1,55,19-24,24,25+,different,female,19-24,code_switched
UI29FAZ_0103_173.598_178.070,-1,29,25+,55,19-24,different,female,25+,code_switched
NI15FBQ_0101_173.602_175.729,-1,15,25+,29,25+,same,female,19-24,monolingual_EN
UI25FAZ_0104_173.653_179.382,-1,25,19-24,15,25+,different,female,19-24,code_switched
NI16FBP_0101_173.730_181.721,-1,16,25+,25,19-24,different,female,19-24,code_switched
NI41MBP_0101_173.780_178.920,-1,41,19-24,16,25+,different,male,19-24,monolingual_EN
NI31FBP_0101_173.800_176.500,-1,31,19-24,41,19-24,same,female,19-24,code_switched
NI06FBP_0101_173.852_182.382,-1,6,19-24,31,19-24,same,female,19-24,code_switched
NI27MBQ_0101_173.917_177.816,-1,27,19-24,6,19-24,same,male,19-24,code_switched
UI22MAZ_0104_174.042_181.026,-1,22,19-24,27,19-24,same,male,19-24,code_switched
NI33MBP_0101_174.254_181.184,-1,33,19-24,22,19-24,same,male,19-24,code_switched
UI13FAZ_0104_174.308_176.418,-1,13,25+,33,19-24,different,female,25+,monolingual_ZH
NI13MBQ_0101_174.320_177.436,-1,13,25+,13,25+,same,male,19-24,monolingual_EN
UI02FAZ_0104_174.323_177.402,-1,2,19-24,13,25+,different,female,19-24,monolingual_ZH
NI63MBP_0101_174.330_178.030,-1,63,19-24,2,19-24,same,male,19-24,code_switched
UI24MAZ_0101_174.372_177.405,-1,24,25+,63,19-24,different,male,25+,code_switched
UI16MAZ_0104_174.424_178.366,-1,16,25+,24,25+,same,male,25+,code_switched
UI29FAZ_0104_174.433_177.133,-1,29,25+,16,25+,same,female,25+,code_switched
UI02FAZ_0101_174.493_178.181,-1,2,19-24,29,25+,different,female,19-24,monolingual_ZH
NI22FBP_0101_174.577_175.903,-1,22,19-24,2,19-24,same,female,19-24,code_switched
UI25FAZ_0101_174.595_177.985,-1,25,19-24,22,19-24,same,female,19-24,code_switched
UI18MAZ_0105_174.647_181.553,-1,18,19-24,25,19-24,same,male,25+,code_switched
UI29FAZ_0101_174.673_180.065,-1,29,25+,18,19-24,different,female,25+,code_switched
NI60MBP_0101_174.675_178.468,-1,60,19-24,29,25+,different,male,19-24,monolingual_ZH
UI02FAZ_0102_174.736_181.920,-1,2,19-24,60,19-24,same,female,19-24,code_switched
UI15FAZ_0103_174.773_177.780,-1,15,25+,2,19-24,different,female,25+,monolingual_ZH
NI08FBP_0201_174.780_182.750,-1,8,19-24,15,25+,different,female,19-24,code_switched
NI46FBQ_0201_174.840_179.422,-1,46,19-24,8,19-24,same,female,19-24,code_switched
NI54FBQ_0101_174.849_184.827,-1,54,19-24,46,19-24,same,female,19-24,monolingual_EN
NI45FBP_0101_174.870_182.900,-1,45,19-24,54,19-24,same,female,19-24,monolingual_EN
UI13FAZ_0105_174.924_189.033,-1,13,25+,45,19-24,different,female,25+,code_switched
NI53FBP_0101_174.940_182.700,-1,53,19-24,13,25+,different,female,19-24,code_switched
UI21MAZ_0102_174.968_185.370,-1,21,19-24,53,19-24,same,male,19-24,code_switched
UI14MAZ_0104_175.005_178.724,-1,14,19-24,21,19-24,same,male,25+,code_switched
NI26FBP_0101_175.041_177.822,-1,26,19-24,14,19-24,same,female,19-24,monolingual_EN
UI01FAZ_0105_175.043_181.819,-1,1,25+,26,19-24,different,female,25+,code_switched
UI12FAZ_0104_175.045_179.680,-1,12,25+,1,25+,same,female,25+,code_switched
NI44MBQ_0101_175.120_179.410,-1,44,19-24,12,25+,different,male,19-24,monolingual_ZH
UI15FAZ_0102_175.143_179.258,-1,15,25+,44,19-24,different,female,25+,code_switched
NI30MBQ_0101_175.184_182.104,-1,30,19-24,15,25+,different,male,19-24,code_switched
UI19MAZ_0101_175.322_176.906,-1,19,19-24,30,19-24,same,male,19-24,monolingual_ZH
UI17FAZ_0101_175.361_182.803,-1,17,25+,19,19-24,different,female,25+,code_switched
UI16MAZ_0101_175.442_178.105,-1,16,25+,17,25+,same,male,25+,code_switched
UI12FAZ_0102_175.462_185.611,-1,12,25+,16,25+,same,female,25+,code_switched
NI04FBX_0101_175.491_176.322,-1,4,19-24,12,25+,different,female,19-24,monolingual_ZH
NI65MBP_0101_175.672_179.276,-1,65,19-24,4,19-24,same,male,19-24,monolingual_EN
NI49MBP_0101_175.740_184.728,-1,49,19-24,65,19-24,same,male,19-24,code_switched
NI28MBP_0101_175.743_177.183,-1,28,19-24,49,19-24,same,male,19-24,monolingual_EN
NI02FAX_0101_175.801_180.390,-1,2,19-24,28,19-24,same,female,19-24,monolingual_ZH
UI06MAZ_0102_175.874_182.677,-1,6,19-24,2,19-24,same,male,19-24,code_switched
UI24MAZ_0104_175.894_185.744,-1,24,25+,6,19-24,different,male,25+,code_switched
UI20MAZ_0104_175.992_179.806,-1,20,19-24,24,25+,different,male,19-24,code_switched
UI23FAZ_0104_176.074_182.792,-1,23,19-24,20,19-24,same,female,19-24,code_switched
UI16MAZ_0102_176.100_179.417,-1,16,25+,23,19-24,different,male,25+,code_switched
UI02FAZ_0105_176.133_177.199,-1,2,19-24,16,25+,different,female,19-24,monolingual_ZH
UI18MAZ_0103_176.161_179.940,-1,18,19-24,2,19-24,same,male,25+,code_switched
UI02FAZ_0103_176.221_178.040,-1,2,19-24,18,19-24,same,female,19-24,code_switched
NI23FBQ_0101_176.272_178.976,-1,23,19-24,2,19-24,same,female,19-24,monolingual_EN
NI14MBP_0101_176.318_179.934,-1,14,19-24,23,19-24,same,male,19-24,monolingual_ZH
UI19MAZ_0102_176.341_179.308,-1,19,19-24,14,19-24,same,male,19-24,code_switched
UI27FAZ_0102_176.351_180.781,-1,27,19-24,19,19-24,same,female,25+,monolingual_ZH
NI29MBP_0101_176.391_180.541,-1,29,25+,27,19-24,different,male,19-24,code_switched
NI67MBQ_0101_176.418_185.088,-1,67,19-24,29,25+,different,male,19-24,code_switched
UI06MAZ_0105_176.532_182.578,-1,6,19-24,67,19-24,same,male,19-24,code_switched
UI21MAZ_0103_176.581_184.305,-1,21,19-24,6,19-24,same,male,19-24,code_switched
NI17FBQ_0101_176.627_178.600,-1,17,25+,21,19-24,different,female,19-24,monolingual_EN
UI13FAZ_0102_176.731_182.521,-1,13,25+,17,25+,same,female,25+,code_switched
NI20MBP_0101_176.780_180.250,-1,20,19-24,13,25+,different,male,19-24,code_switched
NI58FBP_0101_176.796_178.494,-1,58,19-24,20,19-24,same,female,19-24,monolingual_EN
UI26MAZ_0102_176.820_184.790,-1,26,19-24,58,19-24,same,male,25+,code_switched
UI14MAZ_0102_176.852_178.860,-1,14,19-24,26,19-24,same,male,25+,monolingual_EN
UI17FAZ_0103_176.928_183.419,-1,17,25+,14,19-24,different,female,25+,code_switched
UI06MAZ_0103_176.940_183.296,-1,6,19-24,17,25+,different,male,19-24,code_switched
NI01MAX_0101_176.943_182.972,-1,1,25+,6,19-24,different,male,25+,code_switched
UI24MAZ_0102_176.948_181.382,-1,24,25+,1,25+,same,male,25+,code_switched
NI31FBP_0101_176.970_179.470,-1,31,19-24,24,25+,different,female,19-24,code_switched
NI51MBP_0101_176.993_180.520,-1,51,19-24,31,19-24,same,male,19-24,code_switched
NI05MBQ_0101_176.998_182.928,-1,5,19-24,51,19-24,same,male,19-24,code_switched
NI15FBQ_0101_177.027_177.495,-1,15,25+,5,19-24,different,female,19-24,monolingual_EN
NI62MBQ_0101_177.054_183.084,-1,62,19-24,15,25+,different,male,19-24,code_switched
NI34FBQ_0101_177.104_185.959,-1,34,19-24,62,19-24,same,female,19-24,code_switched
NI25MBQ_0101_177.115_177.896,-1,25,19-24,34,19-24,same,male,19-24,monolingual_EN
UI17FAZ_0105_177.125_188.018,-1,17,25+,25,19-24,different,female,25+,code_switched
UI29FAZ_0104_177.133_180.132,-1,29,25+,17,25+,same,female,25+,code_switched
NI46FBQ_0101_177.160_180.200,-1,46,19-24,29,25+,different,female,19-24,monolingual_ZH
UI12FAZ_0101_177.166_178.862,-1,12,25+,46,19-24,different,female,25+,code_switched
UI02FAZ_0105_177.199_182.255,-1,2,19-24,12,25+,different,female,19-24,monolingual_ZH
NI18MBP_0101_177.286_181.986,-1,18,19-24,2,19-24,same,male,19-24,code_switched
NI43FBP_0101_177.320_182.270,-1,43,19-24,18,19-24,same,female,19-24,code_switched
UI08MAZ_0101_177.369_181.137,-1,8,19-24,43,19-24,same,male,19-24,monolingual_EN
NI42FBQ_0101_177.380_190.860,-1,42,19-24,8,19-24,same,female,19-24,code_switched
UI18MAZ_0104_177.382_184.661,-1,18,19-24,42,19-24,same,male,25+,code_switched
UI02FAZ_0104_177.402_178.952,-1,2,19-24,18,19-24,same,female,19-24,monolingual_ZH
UI13FAZ_0103_177.431_179.595,-1,13,25+,2,19-24,different,female,25+,monolingual_EN
NI13MBQ_0101_177.436_179.186,-1,13,25+,13,25+,same,male,19-24,code_switched
NI08FBP_0101_177.630_182.320,-1,8,19-24,13,25+,different,female,19-24,code_switched
NI22FBP_0101_177.632_178.451,-1,22,19-24,8,19-24,same,female,19-24,code_switched
NI55FBP_0101_177.701_184.424,-1,55,19-24,22,19-24,same,female,19-24,monolingual_EN
UI15FAZ_0103_177.780_190.617,-1,15,25+,55,19-24,different,female,25+,code_switched
NI28MBP_0101_177.783_179.410,-1,28,19-24,15,25+,different,male,19-24,monolingual_EN
NI27MBQ_0101_177.816_178.151,-1,27,19-24,28,19-24,same,male,19-24,monolingual_EN
NI59FBQ_0101_177.934_188.558,-1,59,19-24,27,19-24,same,female,19-24,code_switched
UI21MAZ_0104_177.943_180.823,-1,21,19-24,59,19-24,same,male,19-24,monolingual_ZH
UI10FAZ_0102_177.951_186.577,-1,10,19-24,21,19-24,same,female,25+,code_switched
UI25FAZ_0101_177.985_190.509,-1,25,19-24,10,19-24,same,female,19-24,code_switched
NI63MBP_0101_178.030_179.959,-1,63,19-24,25,19-24,same,male,19-24,monolingual_EN
UI02FAZ_0103_178.040_180.371,-1,2,19-24,63,19-24,same,female,19-24,code_switched
NI50FBQ_0101_178.045_186.630,-1,50,19-24,2,19-24,same,female,19-24,code_switched
UI29FAZ_0103_178.070_179.687,-1,29,25+,50,19-24,different,female,25+,monolingual_ZH
UI16MAZ_0101_178.105_180.322,-1,16,25+,29,25+,same,male,25+,code_switched
NI27MBQ_0101_178.151_178.544,-1,27,19-24,16,25+,different,male,19-24,monolingual_EN
UI02FAZ_0101_178.181_180.568,-1,2,19-24,27,19-24,same,female,19-24,monolingual_ZH
NI48FBQ_0101_178.350_180.330,-1,48,19-24,2,19-24,same,female,19-24,code_switched
UI16MAZ_0104_178.366_184.369,-1,16,25+,48,19-24,different,male,25+,monolingual_ZH
NI61FBP_0101_178.419_180.709,-1,61,19-24,16,25+,different,female,19-24,code_switched
NI66MBQ_0101_178.442_180.078,-1,66,19-24,61,19-24,same,male,19-24,code_switched
NI37MBP_0101_178.516_180.356,-1,37,19-24,66,19-24,same,male,19-24,monolingual_EN
NI27MBQ_0101_178.544_180.855,-1,27,19-24,37,19-24,same,male,19-24,code_switched
UI13FAZ_0104_178.588_181.158,-1,13,25+,27,19-24,different,female,25+,monolingual_ZH
NI17FBQ_0101_178.600_182.460,-1,17,25+,13,25+,same,female,19-24,code_switched
UI25FAZ_0103_178.600_188.367,-1,25,19-24,17,25+,different,female,19-24,code_switched
UI15FAZ_0105_178.645_187.782,-1,15,25+,25,19-24,different,female,25+,code_switched
UI07FAZ_0104_178.696_181.985,-1,7,19-24,15,25+,different,female,25+,code_switched
UI27FAZ_0104_178.696_182.340,-1,27,19-24,7,19-24,same,female,25+,monolingual_ZH
NI26FBP_0101_178.750_181.130,-1,26,19-24,27,19-24,same,female,19-24,code_switched
UI18MAZ_0101_178.752_189.188,-1,18,19-24,26,19-24,same,male,25+,code_switched
