utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,lang,condition
train_1112_4,train_1112_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1114_1,train_1114_1,ROSESH,male,,,unknown,CS,code_switched
train_1114_2,train_1114_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1114_3,train_1114_3,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_1114_4,train_1114_4,MAYA,female,SAHIL,male,different,CS,code_switched
train_1115_0,train_1115_0,MONISHA,female,,,unknown,CS,code_switched
train_1115_1,train_1115_1,MAYA,female,MONISHA,female,same,HI,monolingual_HI
train_1115_2,train_1115_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1115_3,train_1115_3,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1116_0,train_1116_0,MONISHA,female,,,unknown,CS,code_switched
train_1116_1,train_1116_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1116_2,train_1116_2,MAYA,female,MAYA,female,same,CS,code_switched
train_1117_0,train_1117_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1117_1,train_1117_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1117_2,train_1117_2,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_1118_1,train_1118_1,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1118_2,train_1118_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1118_3,train_1118_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1118_4,train_1118_4,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1118_5,train_1118_5,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_1118_6,train_1118_6,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1118_7,train_1118_7,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_1118_8,train_1118_8,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1119_0,train_1119_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1119_1,train_1119_1,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_1119_2,train_1119_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_1119_3,train_1119_3,MAYA,female,MAYA,female,same,CS,code_switched
train_1119_4,train_1119_4,MONISHA,female,MAYA,female,same,CS,code_switched
train_1119_5,train_1119_5,MAYA,female,MONISHA,female,same,CS,code_switched
train_1119_6,train_1119_6,MONISHA,female,MAYA,female,same,CS,code_switched
train_1119_7,train_1119_7,MAYA,female,MONISHA,female,same,CS,code_switched
train_1119_8,train_1119_8,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_112_0,train_112_0,SAHIL,male,,,unknown,CS,code_switched
train_112_1,train_112_1,BABU,male,SAHIL,male,same,EN,monolingual_EN
train_112_2,train_112_2,INDRAVARDHAN,male,BABU,male,same,CS,code_switched
train_112_3,train_112_3,BABU,male,INDRAVARDHAN,male,same,CS,code_switched
train_112_4,train_112_4,BABU,male,BABU,male,same,CS,code_switched
train_112_5,train_112_5,INDRAVARDHAN,male,BABU,male,same,HI,monolingual_HI
train_112_6,train_112_6,BABU,male,INDRAVARDHAN,male,same,CS,code_switched
train_1120_1,train_1120_1,ROSESH,male,,,unknown,CS,code_switched
train_1120_2,train_1120_2,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_1120_3,train_1120_3,ROSESH,male,SAHIL,male,same,EN,monolingual_EN
train_1120_4,train_1120_4,ROSESH,male,ROSESH,male,same,CS,code_switched
train_1120_5,train_1120_5,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_1121_0,train_1121_0,MAYA,female,,,unknown,CS,code_switched
train_1121_1,train_1121_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1122_0,train_1122_0,ROSESH,male,,,unknown,CS,code_switched
train_1122_1,train_1122_1,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1123_2,train_1123_2,MAYA,female,,,unknown,CS,code_switched
train_1123_3,train_1123_3,SUDHANSHU,male,MAYA,female,different,CS,code_switched
train_1123_4,train_1123_4,MAYA,female,SUDHANSHU,male,different,HI,monolingual_HI
train_1123_5,train_1123_5,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1123_6,train_1123_6,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1123_7,train_1123_7,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1123_8,train_1123_8,MAYA,female,MONISHA,female,same,CS,code_switched
train_1124_0,train_1124_0,MONISHA,female,,,unknown,CS,code_switched
train_1124_1,train_1124_1,INDRAVARDHAN,male,MONISHA,female,different,EN,monolingual_EN
train_1124_2,train_1124_2,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1124_3,train_1124_3,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_1124_4,train_1124_4,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1124_5,train_1124_5,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1125_0,train_1125_0,ROSESH,male,,,unknown,CS,code_switched
train_1125_1,train_1125_1,YAMRAJ,male,ROSESH,male,same,EN,monolingual_EN
train_1125_2,train_1125_2,MAYA,female,YAMRAJ,male,different,EN,monolingual_EN
train_1126_0,train_1126_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1126_1,train_1126_1,ROSESH,male,MAYA,female,different,CS,code_switched
train_1126_2,train_1126_2,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1127_5,train_1127_5,JAISHANKAR,male,,,unknown,EN,monolingual_EN
train_1127_6,train_1127_6,JAISHANKAR,male,JAISHANKAR,male,same,CS,code_switched
train_1128_0,train_1128_0,ROSESH,male,,,unknown,HI,monolingual_HI
train_1128_1,train_1128_1,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_1128_2,train_1128_2,ROSESH,male,SAHIL,male,same,CS,code_switched
train_1128_3,train_1128_3,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1129_0,train_1129_0,MAYA,female,,,unknown,CS,code_switched
train_1129_1,train_1129_1,RADHABAI,female,MAYA,female,same,CS,code_switched
train_1129_2,train_1129_2,INDRAVARDHAN,male,RADHABAI,female,different,CS,code_switched
train_1129_3,train_1129_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_113_0,train_113_0,JAISHANKAR,male,,,unknown,CS,code_switched
train_113_1,train_113_1,JAISHANKAR,male,JAISHANKAR,male,same,CS,code_switched
train_113_2,train_113_2,MAYA,female,JAISHANKAR,male,different,CS,code_switched
train_113_3,train_113_3,MAYA,female,MAYA,female,same,CS,code_switched
train_1130_0,train_1130_0,MAYA,female,,,unknown,EN,monolingual_EN
train_1130_3,train_1130_3,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_1130_4,train_1130_4,MAYA,female,MONISHA,female,same,EN,monolingual_EN
train_1131_0,train_1131_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1131_1,train_1131_1,ILA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1132_0,train_1132_0,SAHIL,male,,,unknown,CS,code_switched
train_1132_1,train_1132_1,INDRAVARDHAN,male,SAHIL,male,same,CS,code_switched
train_1132_2,train_1132_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1133_1,train_1133_1,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1133_2,train_1133_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1134_0,train_1134_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1134_1,train_1134_1,SUDHANSHU,male,MAYA,female,different,EN,monolingual_EN
train_1135_0,train_1135_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1135_1,train_1135_1,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1135_2,train_1135_2,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_1136_0,train_1136_0,ROSESH,male,,,unknown,CS,code_switched
train_1136_1,train_1136_1,MONISHA,female,ROSESH,male,different,HI,monolingual_HI
train_1136_2,train_1136_2,ROSESH,male,MONISHA,female,different,CS,code_switched
train_1136_3,train_1136_3,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1138_0,train_1138_0,MAYA,female,,,unknown,CS,code_switched
train_1138_1,train_1138_1,MONISHA,female,MAYA,female,same,CS,code_switched
train_1138_2,train_1138_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1139_0,train_1139_0,MAYA,female,,,unknown,CS,code_switched
train_114_0,train_114_0,SAHIL,male,,,unknown,CS,code_switched
train_114_1,train_114_1,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_114_2,train_114_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1141_0,train_1141_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1141_1,train_1141_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1141_2,train_1141_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1142_8,train_1142_8,SAHIL,male,,,unknown,CS,code_switched
train_1144_2,train_1144_2,MONISHA,female,,,unknown,EN,monolingual_EN
train_1144_3,train_1144_3,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1145_0,train_1145_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1145_1,train_1145_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1146_0,train_1146_0,ROSESH,male,,,unknown,CS,code_switched
train_1146_1,train_1146_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1148_5,train_1148_5,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1149_0,train_1149_0,MONISHA,female,,,unknown,CS,code_switched
train_1149_1,train_1149_1,SAHIL,male,MONISHA,female,different,EN,monolingual_EN
train_1149_2,train_1149_2,MONISHA,female,SAHIL,male,different,CS,code_switched
train_1150_0,train_1150_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1150_1,train_1150_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1150_2,train_1150_2,MAYA,female,MAYA,female,same,CS,code_switched
train_1150_3,train_1150_3,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1151_0,train_1151_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1151_1,train_1151_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1151_2,train_1151_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1151_3,train_1151_3,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1151_5,train_1151_5,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1152_0,train_1152_0,SAHIL,male,,,unknown,EN,monolingual_EN
train_1152_1,train_1152_1,ROSESH,male,SAHIL,male,same,EN,monolingual_EN
train_1152_2,train_1152_2,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1153_0,train_1153_0,ROSESH,male,,,unknown,CS,code_switched
train_1153_1,train_1153_1,SAHIL,male,ROSESH,male,same,CS,code_switched
train_1154_4,train_1154_4,SAHIL,male,,,unknown,CS,code_switched
train_1155_0,train_1155_0,MAYA,female,,,unknown,CS,code_switched
train_1155_1,train_1155_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1155_2,train_1155_2,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1155_3,train_1155_3,MAYA,female,SAHIL,male,different,EN,monolingual_EN
train_1155_4,train_1155_4,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_1155_5,train_1155_5,MAYA,female,SAHIL,male,different,CS,code_switched
train_1156_0,train_1156_0,MONISHA,female,,,unknown,CS,code_switched
train_1156_1,train_1156_1,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_1156_2,train_1156_2,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1156_3,train_1156_3,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_1156_4,train_1156_4,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1156_5,train_1156_5,INDRAVARDHAN,male,MONISHA,female,different,CS,code_switched
train_1156_6,train_1156_6,MONISHA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1156_8,train_1156_8,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1157_0,train_1157_0,DUSHYANT,male,,,unknown,CS,code_switched
train_1157_1,train_1157_1,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1157_2,train_1157_2,DUSHYANT,male,MAYA,female,different,CS,code_switched
train_1157_3,train_1157_3,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1158_0,train_1158_0,MAYA,female,,,unknown,CS,code_switched
train_1158_1,train_1158_1,DAKSESH,male,MAYA,female,different,CS,code_switched
train_1158_2,train_1158_2,INDRAVARDHAN,male,DAKSESH,male,same,HI,monolingual_HI
train_1159_0,train_1159_0,ROSESH,male,,,unknown,CS,code_switched
train_1159_1,train_1159_1,ROSESH,male,ROSESH,male,same,CS,code_switched
train_1159_2,train_1159_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_116_0,train_116_0,MAYA,female,,,unknown,CS,code_switched
train_116_1,train_116_1,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_116_2,train_116_2,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_116_3,train_116_3,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_116_4,train_116_4,MAYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_116_5,train_116_5,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1160_3,train_1160_3,ROSESH,male,,,unknown,CS,code_switched
train_1160_4,train_1160_4,SAHIL,male,ROSESH,male,same,HI,monolingual_HI
train_1161_0,train_1161_0,MAYA,female,,,unknown,CS,code_switched
train_1162_0,train_1162_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1162_1,train_1162_1,MONISHA,female,MONISHA,female,same,HI,monolingual_HI
train_1162_2,train_1162_2,SAHIL,male,MONISHA,female,different,HI,monolingual_HI
train_1162_4,train_1162_4,SAHIL,male,SAHIL,male,same,CS,code_switched
train_1163_0,train_1163_0,MADHUSUDAN,male,,,unknown,HI,monolingual_HI
train_1163_1,train_1163_1,INDRAVARDHAN,male,MADHUSUDAN,male,same,HI,monolingual_HI
train_1163_2,train_1163_2,MADHUSUDAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1163_3,train_1163_3,MADHUSUDAN,male,MADHUSUDAN,male,same,CS,code_switched
train_1163_4,train_1163_4,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_1164_0,train_1164_0,MADHUSUDAN,male,,,unknown,CS,code_switched
train_1164_1,train_1164_1,MAYA,female,MADHUSUDAN,male,different,CS,code_switched
train_1164_2,train_1164_2,MADHUSUDAN,male,MAYA,female,different,CS,code_switched
train_1164_3,train_1164_3,MAYA,female,MADHUSUDAN,male,different,HI,monolingual_HI
train_1165_0,train_1165_0,SAHIL,male,,,unknown,CS,code_switched
train_1165_1,train_1165_1,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_1165_2,train_1165_2,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1165_3,train_1165_3,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1165_4,train_1165_4,INDRAVARDHAN,male,SAHIL,male,same,EN,monolingual_EN
train_1165_5,train_1165_5,SAHIL,male,INDRAVARDHAN,male,same,EN,monolingual_EN
train_1165_6,train_1165_6,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_1165_7,train_1165_7,SAHIL,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_1165_8,train_1165_8,INDRAVARDHAN,male,SAHIL,male,same,HI,monolingual_HI
train_1166_0,train_1166_0,DUSHYANT,male,,,unknown,CS,code_switched
train_1166_1,train_1166_1,ROSESH,male,DUSHYANT,male,same,EN,monolingual_EN
train_1166_2,train_1166_2,DUSHYANT,male,ROSESH,male,same,CS,code_switched
train_1166_3,train_1166_3,DUSHYANT,male,DUSHYANT,male,same,CS,code_switched
train_1166_4,train_1166_4,MAYA,female,DUSHYANT,male,different,CS,code_switched
train_1167_0,train_1167_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1167_1,train_1167_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1168_3,train_1168_3,MAYA,female,,,unknown,CS,code_switched
train_1169_5,train_1169_5,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1169_6,train_1169_6,SAHIL,male,INDRAVARDHAN,male,same,CS,code_switched
train_1169_7,train_1169_7,MAYA,female,SAHIL,male,different,EN,monolingual_EN
train_117_0,train_117_0,MAYA,female,,,unknown,CS,code_switched
train_1171_0,train_1171_0,MAYA,female,,,unknown,CS,code_switched
train_1171_1,train_1171_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1172_0,train_1172_0,MONISHA,female,,,unknown,CS,code_switched
train_1172_1,train_1172_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1173_0,train_1173_0,KISMI,female,,,unknown,CS,code_switched
train_1173_1,train_1173_1,INDRAVARDHAN,male,KISMI,female,different,CS,code_switched
train_1173_2,train_1173_2,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1174_0,train_1174_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1175_0,train_1175_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_1175_1,train_1175_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1176_0,train_1176_0,MONISHA,female,,,unknown,CS,code_switched
train_1177_0,train_1177_0,ROSESH,male,,,unknown,CS,code_switched
train_1177_1,train_1177_1,INDRAVARDHAN,male,ROSESH,male,same,CS,code_switched
train_1178_0,train_1178_0,SAHIL,male,,,unknown,CS,code_switched
train_1178_1,train_1178_1,JUGALKISHORE,male,SAHIL,male,same,HI,monolingual_HI
train_1178_2,train_1178_2,SAHIL,male,JUGALKISHORE,male,same,HI,monolingual_HI
train_1179_3,train_1179_3,MONISHA,female,,,unknown,CS,code_switched
train_1179_4,train_1179_4,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1179_5,train_1179_5,MONISHA,female,SAHIL,male,different,HI,monolingual_HI
train_1179_6,train_1179_6,SAHIL,male,MONISHA,female,different,CS,code_switched
train_118_0,train_118_0,SAHIL,male,,,unknown,HI,monolingual_HI
train_118_1,train_118_1,SONIYA,female,SAHIL,male,different,CS,code_switched
train_118_2,train_118_2,INDRAVARDHAN,male,SONIYA,female,different,CS,code_switched
train_1180_0,train_1180_0,MAYA,female,,,unknown,CS,code_switched
train_1180_1,train_1180_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1181_4,train_1181_4,MAYA,female,,,unknown,CS,code_switched
train_1181_5,train_1181_5,MAYA,female,MAYA,female,same,CS,code_switched
train_1181_6,train_1181_6,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1183_0,train_1183_0,MONISHA,female,,,unknown,CS,code_switched
train_1183_1,train_1183_1,MAYA,female,MONISHA,female,same,CS,code_switched
train_1184_0,train_1184_0,MAYA,female,,,unknown,CS,code_switched
train_1184_1,train_1184_1,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1184_3,train_1184_3,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_1185_3,train_1185_3,AMAR TWANSHU,male,,,unknown,CS,code_switched
train_1185_4,train_1185_4,SAHIL,male,AMAR TWANSHU,male,same,CS,code_switched
train_1185_5,train_1185_5,AMAR TWANSHU,male,SAHIL,male,same,CS,code_switched
train_1185_6,train_1185_6,INDRAVARDHAN,male,AMAR TWANSHU,male,same,CS,code_switched
train_1186_0,train_1186_0,MAYA,female,,,unknown,CS,code_switched
train_1186_1,train_1186_1,SAHIL,male,MAYA,female,different,CS,code_switched
train_1186_2,train_1186_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_1187_0,train_1187_0,MAYA,female,,,unknown,CS,code_switched
train_1188_0,train_1188_0,MONISHA,female,,,unknown,CS,code_switched
train_1188_1,train_1188_1,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1188_2,train_1188_2,SAHIL,male,MONISHA,female,different,EN,monolingual_EN
train_1189_0,train_1189_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1189_1,train_1189_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_119_0,train_119_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_119_1,train_119_1,SONIYA,female,INDRAVARDHAN,male,different,HI,monolingual_HI
train_119_2,train_119_2,INDRAVARDHAN,male,SONIYA,female,different,CS,code_switched
train_119_3,train_119_3,MADHUSUDAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_119_4,train_119_4,INDRAVARDHAN,male,MADHUSUDAN,male,same,HI,monolingual_HI
train_119_5,train_119_5,INDRAVARDHAN,male,INDRAVARDHAN,male,same,CS,code_switched
train_119_6,train_119_6,MADHUSUDAN,male,INDRAVARDHAN,male,same,HI,monolingual_HI
train_119_7,train_119_7,INDRAVARDHAN,male,MADHUSUDAN,male,same,CS,code_switched
train_1190_2,train_1190_2,SAHIL,male,,,unknown,CS,code_switched
train_1191_0,train_1191_0,MAYA,female,,,unknown,CS,code_switched
train_1191_1,train_1191_1,SAHIL,male,MAYA,female,different,EN,monolingual_EN
train_1191_2,train_1191_2,MAYA,female,SAHIL,male,different,CS,code_switched
train_1191_4,train_1191_4,MAYA,female,MAYA,female,same,EN,monolingual_EN
train_1191_8,train_1191_8,MAYA,female,MAYA,female,same,CS,code_switched
train_1192_2,train_1192_2,MAYA,female,,,unknown,CS,code_switched
train_1192_3,train_1192_3,SAHIL,male,MAYA,female,different,CS,code_switched
train_1193_1,train_1193_1,MAYA,female,,,unknown,EN,monolingual_EN
train_1193_2,train_1193_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1193_3,train_1193_3,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1193_4,train_1193_4,MAYA,female,ROSESH,male,different,EN,monolingual_EN
train_1193_5,train_1193_5,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_1194_0,train_1194_0,MONISHA,female,,,unknown,CS,code_switched
train_1194_1,train_1194_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1195_1,train_1195_1,MAYA,female,,,unknown,EN,monolingual_EN
train_1195_2,train_1195_2,INSPECTOR,male,MAYA,female,different,CS,code_switched
train_1196_0,train_1196_0,MONISHA,female,,,unknown,CS,code_switched
train_1196_1,train_1196_1,ROSESH,male,MONISHA,female,different,CS,code_switched
train_1196_2,train_1196_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1197_0,train_1197_0,INDRAVARDHAN,male,,,unknown,HI,monolingual_HI
train_1197_1,train_1197_1,BAA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1197_2,train_1197_2,MAYA,female,BAA,female,same,CS,code_switched
train_1197_3,train_1197_3,BAA,female,MAYA,female,same,HI,monolingual_HI
train_1197_4,train_1197_4,MAYA,female,BAA,female,same,CS,code_switched
train_1197_5,train_1197_5,BAA,female,MAYA,female,same,HI,monolingual_HI
train_1198_2,train_1198_2,MAYA,female,,,unknown,CS,code_switched
train_1199_3,train_1199_3,MONISHA,female,,,unknown,CS,code_switched
train_1199_5,train_1199_5,MAYA,female,MONISHA,female,same,CS,code_switched
train_12_0,train_12_0,INDRAVARDHAN,male,,,unknown,CS,code_switched
train_12_1,train_12_1,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_12_2,train_12_2,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_12_3,train_12_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_120_0,train_120_0,MAYA,female,,,unknown,HI,monolingual_HI
train_1200_0,train_1200_0,MONISHA,female,,,unknown,HI,monolingual_HI
train_1200_1,train_1200_1,SAHIL,male,MONISHA,female,different,CS,code_switched
train_1201_0,train_1201_0,ROSESH,male,,,unknown,CS,code_switched
train_1201_1,train_1201_1,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_0,train_1203_0,MAYA,female,,,unknown,CS,code_switched
train_1203_1,train_1203_1,ROSESH,male,MAYA,female,different,HI,monolingual_HI
train_1203_2,train_1203_2,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_3,train_1203_3,ROSESH,male,MAYA,female,different,CS,code_switched
train_1203_4,train_1203_4,ROSESH,male,ROSESH,male,same,HI,monolingual_HI
train_1203_5,train_1203_5,MAYA,female,ROSESH,male,different,HI,monolingual_HI
train_1203_6,train_1203_6,ROSESH,male,MAYA,female,different,EN,monolingual_EN
train_1203_7,train_1203_7,MONISHA,female,ROSESH,male,different,HI,monolingual_HI
train_1203_8,train_1203_8,MONISHA,female,MONISHA,female,same,CS,code_switched
train_1203_9,train_1203_9,ROSESH,male,MONISHA,female,different,CS,code_switched
train_1203_10,train_1203_10,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_11,train_1203_11,MAYA,female,MAYA,female,same,CS,code_switched
train_1203_12,train_1203_12,ROSESH,male,MAYA,female,different,HI,monolingual_HI
train_1203_13,train_1203_13,MAYA,female,ROSESH,male,different,CS,code_switched
train_1203_14,train_1203_14,MONISHA,female,MAYA,female,same,HI,monolingual_HI
train_1203_15,train_1203_15,MAYA,female,MONISHA,female,same,CS,code_switched
train_1203_16,train_1203_16,MAYA,female,MAYA,female,same,HI,monolingual_HI
train_1203_17,train_1203_17,MAYA,female,MAYA,female,same,CS,code_switched
train_1204_0,train_1204_0,RITA,female,,,unknown,CS,code_switched
train_1204_1,train_1204_1,MAYA,female,RITA,female,same,HI,monolingual_HI
train_1204_2,train_1204_2,RITA,female,MAYA,female,same,CS,code_switched
train_1204_3,train_1204_3,MAYA,female,RITA,female,same,HI,monolingual_HI
train_1206_0,train_1206_0,NAISHA,female,,,unknown,CS,code_switched
train_1206_1,train_1206_1,JUGALKISHORE,male,NAISHA,female,different,CS,code_switched
train_1207_0,train_1207_0,MONISHA,female,,,unknown,CS,code_switched
train_1207_1,train_1207_1,SIMPLE,female,MONISHA,female,same,EN,monolingual_EN
train_1207_2,train_1207_2,ROSESH,male,SIMPLE,female,different,CS,code_switched
train_1207_3,train_1207_3,MAYA,female,ROSESH,male,different,CS,code_switched
train_1207_4,train_1207_4,SIMPLE,female,MAYA,female,same,CS,code_switched
train_1208_0,train_1208_0,MAYA,female,,,unknown,EN,monolingual_EN
train_1208_1,train_1208_1,MAYA,female,MAYA,female,same,EN,monolingual_EN
train_1208_2,train_1208_2,INDRAVARDHAN,male,MAYA,female,different,HI,monolingual_HI
train_1208_3,train_1208_3,MAYA,female,INDRAVARDHAN,male,different,CS,code_switched
train_1208_4,train_1208_4,INDRAVARDHAN,male,MAYA,female,different,CS,code_switched
train_121_0,train_121_0,ROSESH,male,,,unknown,CS,code_switched
train_121_1,train_121_1,MONISHA,female,ROSESH,male,different,CS,code_switched
train_121_2,train_121_2,MAYA,female,MONISHA,female,same,CS,code_switched
train_1210_0,train_1210_0,MAYA,female,,,unknown,CS,code_switched
train_1210_1,train_1210_1,INDRAVARDHAN,male,MAYA,female,different,EN,monolingual_EN
train_1210_2,train_1210_2,ROSESH,male,INDRAVARDHAN,male,same,CS,code_switched
train_1211_0,train_1211_0,SAHIL,male,,,unknown,CS,code_switched
train_1211_1,train_1211_1,MAYA,female,SAHIL,male,different,CS,code_switched
train_1211_3,train_1211_3,MAYA,female,MAYA,female,same,CS,code_switched
train_1212_5,train_1212_5,MAYA,female,,,unknown,HI,monolingual_HI
train_1212_6,train_1212_6,SAHIL,male,MAYA,female,different,CS,code_switched
