utt_id,file_id,speaker,speaker_gender_mode,prev_speaker,interlocutor_gender,gender_match,start_time,end_time,lang,condition
UI20MAZ_0104_18.379_21.975,UI20MAZ_0104,20,male,22,female,different,18379,21975,CS,code_switched
NI24MBP_0101_18.407_22.252,NI24MBP_0101,24,male,20,male,same,18407,22252,EN,monolingual_EN
UI18MAZ_0104_18.416_22.489,UI18MAZ_0104,18,male,24,male,same,18416,22489,CS,code_switched
NI60MBP_0101_18.420_19.890,NI60MBP_0101,60,male,18,male,same,18420,19890,ZH,monolingual_ZH
UI24MAZ_0104_18.494_27.197,UI24MAZ_0104,24,male,60,male,same,18494,27197,CS,code_switched
UI16MAZ_0104_18.561_27.452,UI16MAZ_0104,16,male,24,male,same,18561,27452,CS,code_switched
UI27FAZ_0104_18.603_21.206,UI27FAZ_0104,27,male,16,male,same,18603,21206,CS,code_switched
UI21MAZ_0105_18.655_19.782,UI21MAZ_0105,21,male,27,male,same,18655,19782,ZH,monolingual_ZH
NI09FBP_0101_18.657_20.512,NI09FBP_0101,9,female,21,male,different,18657,20512,EN,monolingual_EN
NI41MBP_0101_18.670_28.980,NI41MBP_0101,41,male,9,female,different,18670,28980,EN,monolingual_EN
UI20MAZ_0101_18.791_20.604,UI20MAZ_0101,20,male,41,male,same,18791,20604,EN,monolingual_EN
UI17FAZ_0105_18.827_25.821,UI17FAZ_0105,17,female,20,male,different,18827,25821,CS,code_switched
UI10FAZ_0102_18.857_25.126,UI10FAZ_0102,10,female,17,female,same,18857,25126,CS,code_switched
NI07FBQ_0101_18.871_20.999,NI07FBQ_0101,7,female,10,female,same,18871,20999,ZH,monolingual_ZH
NI35FBP_0101_18.950_22.910,NI35FBP_0101,35,female,7,female,same,18950,22910,CS,code_switched
NI16FBP_0101_18.960_20.466,NI16FBP_0101,16,male,35,female,different,18960,20466,EN,monolingual_EN
NI32FBQ_0101_18.980_20.870,NI32FBQ_0101,32,female,16,male,different,18980,20870,ZH,monolingual_ZH
NI59FBQ_0101_19.030_21.770,NI59FBQ_0101,59,female,32,female,same,19030,21770,ZH,monolingual_ZH
NI67MBQ_0101_19.060_20.180,NI67MBQ_0101,67,male,59,female,different,19060,20180,CS,code_switched
UI02FAZ_0103_19.158_21.319,UI02FAZ_0103,2,female,67,male,different,19158,21319,ZH,monolingual_ZH
NI56MBX_0101_19.193_20.042,NI56MBX_0101,56,male,2,female,different,19193,20042,EN,monolingual_EN
UI29FAZ_0104_19.205_23.350,UI29FAZ_0104,29,female,56,male,different,19205,23350,CS,code_switched
NI64FBQ_0101_19.297_21.090,NI64FBQ_0101,64,female,29,female,same,19297,21090,EN,monolingual_EN
UI25FAZ_0101_19.328_27.293,UI25FAZ_0101,25,male,64,female,different,19328,27293,CS,code_switched
UI24MAZ_0105_19.337_22.076,UI24MAZ_0105,24,male,25,male,same,19337,22076,CS,code_switched
UI29FAZ_0103_19.429_23.577,UI29FAZ_0103,29,female,24,male,different,19429,23577,CS,code_switched
NI34FBQ_0101_19.531_20.860,NI34FBQ_0101,34,female,29,female,same,19531,20860,CS,code_switched
UI21MAZ_0103_19.540_24.314,UI21MAZ_0103,21,male,34,female,different,19540,24314,CS,code_switched
NI02FAX_0101_19.545_25.359,NI02FAX_0101,2,female,21,male,different,19545,25359,CS,code_switched
NI65MBP_0101_19.557_23.432,NI65MBP_0101,65,male,2,female,different,19557,23432,CS,code_switched
UI06MAZ_0105_19.687_27.338,UI06MAZ_0105,6,female,65,male,different,19687,27338,CS,code_switched
NI61FBP_0101_19.690_22.516,NI61FBP_0101,61,female,6,female,same,19690,22516,EN,monolingual_EN
UI22MAZ_0101_19.696_25.564,UI22MAZ_0101,22,female,61,female,same,19696,25564,CS,code_switched
NI43FBP_0101_19.760_23.090,NI43FBP_0101,43,female,22,female,same,19760,23090,CS,code_switched
NI30MBQ_0101_19.840_24.010,NI30MBQ_0101,30,male,43,female,different,19840,24010,CS,code_switched
NI10FBP_0101_19.888_22.885,NI10FBP_0101,10,female,30,male,different,19888,22885,CS,code_switched
NI60MBP_0101_19.890_20.960,NI60MBP_0101,60,male,10,female,different,19890,20960,ZH,monolingual_ZH
NI31FBP_0101_19.930_21.785,NI31FBP_0101,31,female,60,male,different,19930,21785,EN,monolingual_EN
NI28MBP_0101_19.945_21.395,NI28MBP_0101,28,male,31,female,different,19945,21395,EN,monolingual_EN
NI25MBQ_0101_20.069_21.539,NI25MBQ_0101,25,male,28,male,same,20069,21539,EN,monolingual_EN
NI22FBP_0101_20.100_22.640,NI22FBP_0101,22,female,25,male,different,20100,22640,CS,code_switched
NI14MBP_0101_20.175_21.802,NI14MBP_0101,14,male,22,female,different,20175,21802,EN,monolingual_EN
UI08MAZ_0102_20.180_26.046,UI08MAZ_0102,8,female,14,male,different,20180,26046,CS,code_switched
NI56MBX_0101_20.211_20.936,NI56MBX_0101,56,male,8,female,different,20211,20936,ZH,monolingual_ZH
UI26MAZ_0102_20.215_25.397,UI26MAZ_0102,26,female,56,male,different,20215,25397,CS,code_switched
UI19MAZ_0102_20.238_22.796,UI19MAZ_0102,19,male,26,female,different,20238,22796,CS,code_switched
UI12FAZ_0103_20.265_24.929,UI12FAZ_0103,12,female,19,male,different,20265,24929,CS,code_switched
NI27MBQ_0101_20.291_20.693,NI27MBQ_0101,27,male,12,female,different,20291,20693,ZH,monolingual_ZH
UI02FAZ_0101_20.339_26.369,UI02FAZ_0101,2,female,27,male,different,20339,26369,CS,code_switched
NI19MBQ_0101_20.340_23.700,NI19MBQ_0101,19,male,2,female,different,20340,23700,CS,code_switched
UI29FAZ_0101_20.341_25.588,UI29FAZ_0101,29,female,19,male,different,20341,25588,EN,monolingual_EN
UI07FAZ_0104_20.355_23.121,UI07FAZ_0104,7,female,29,female,same,20355,23121,ZH,monolingual_ZH
NI36MBQ_0101_20.360_23.950,NI36MBQ_0101,36,male,7,female,different,20360,23950,EN,monolingual_EN
UI17FAZ_0102_20.375_27.265,UI17FAZ_0102,17,female,36,male,different,20375,27265,CS,code_switched
NI49MBP_0101_20.390_21.663,NI49MBP_0101,49,male,17,female,different,20390,21663,ZH,monolingual_ZH
NI37MBP_0101_20.459_21.657,NI37MBP_0101,37,male,49,male,same,20459,21657,ZH,monolingual_ZH
UI18MAZ_0103_20.518_25.564,UI18MAZ_0103,18,male,37,male,same,20518,25564,CS,code_switched
NI51MBP_0101_20.540_21.712,NI51MBP_0101,51,male,18,male,same,20540,21712,ZH,monolingual_ZH
NI18MBP_0101_20.590_28.950,NI18MBP_0101,18,male,51,male,same,20590,28950,CS,code_switched
UI20MAZ_0101_20.604_27.638,UI20MAZ_0101,20,male,18,male,same,20604,27638,CS,code_switched
NI48FBQ_0101_20.650_23.700,NI48FBQ_0101,48,female,20,male,different,20650,23700,CS,code_switched
NI67MBQ_0101_20.760_22.970,NI67MBQ_0101,67,male,48,female,different,20760,22970,EN,monolingual_EN
UI22MAZ_0104_20.803_24.628,UI22MAZ_0104,22,female,67,male,different,20803,24628,CS,code_switched
NI32FBQ_0101_20.870_23.480,NI32FBQ_0101,32,female,22,female,same,20870,23480,EN,monolingual_EN
UI26MAZ_0101_20.907_22.185,UI26MAZ_0101,26,female,32,female,same,20907,22185,EN,monolingual_EN
UI23FAZ_0101_20.945_22.751,UI23FAZ_0101,23,female,26,female,same,20945,22751,ZH,monolingual_ZH
NI60MBP_0101_20.960_25.140,NI60MBP_0101,60,male,23,female,different,20960,25140,CS,code_switched
NI29MBP_0101_20.980_22.790,NI29MBP_0101,29,female,60,male,different,20980,22790,ZH,monolingual_ZH
NI07FBQ_0101_20.999_42.450,NI07FBQ_0101,7,female,29,female,same,20999,42450,CS,code_switched
UI12FAZ_0104_21.059_23.007,UI12FAZ_0104,12,female,7,female,same,21059,23007,ZH,monolingual_ZH
UI14MAZ_0104_21.067_32.367,UI14MAZ_0104,14,male,12,female,different,21067,32367,CS,code_switched
UI22MAZ_0105_21.158_22.673,UI22MAZ_0105,22,female,14,male,different,21158,22673,ZH,monolingual_ZH
UI27FAZ_0104_21.206_27.545,UI27FAZ_0104,27,male,22,female,different,21206,27545,CS,code_switched
UI21MAZ_0105_21.219_27.200,UI21MAZ_0105,21,male,27,male,same,21219,27200,CS,code_switched
NI39FBP_0101_21.220_25.340,NI39FBP_0101,39,female,21,male,different,21220,25340,CS,code_switched
UI02FAZ_0103_21.319_23.454,UI02FAZ_0103,2,female,39,female,same,21319,23454,ZH,monolingual_ZH
NI20MBP_0101_21.358_25.097,NI20MBP_0101,20,male,2,female,different,21358,25097,EN,monolingual_EN
UI18MAZ_0101_21.359_25.283,UI18MAZ_0101,18,male,20,male,same,21359,25283,CS,code_switched
NI16FBP_0101_21.375_22.232,NI16FBP_0101,16,male,18,male,same,21375,22232,EN,monolingual_EN
NI62MBQ_0101_21.443_22.326,NI62MBQ_0101,62,male,16,male,same,21443,22326,ZH,monolingual_ZH
NI34FBQ_0101_21.583_30.679,NI34FBQ_0101,34,female,62,male,different,21583,30679,CS,code_switched
UI23FAZ_0104_21.609_22.388,UI23FAZ_0104,23,female,34,female,same,21609,22388,EN,monolingual_EN
NI56MBX_0101_21.649_23.534,NI56MBX_0101,56,male,23,female,different,21649,23534,ZH,monolingual_ZH
NI46FBQ_0201_21.662_23.710,NI46FBQ_0201,46,female,56,male,different,21662,23710,ZH,monolingual_ZH
NI08FBP_0101_21.710_23.480,NI08FBP_0101,8,female,46,female,same,21710,23480,CS,code_switched
UI12FAZ_0102_21.742_26.319,UI12FAZ_0102,12,female,8,female,same,21742,26319,ZH,monolingual_ZH
NI52MBQ_0201_21.755_25.736,NI52MBQ_0201,52,male,12,female,different,21755,25736,CS,code_switched
UI06MAZ_0101_21.790_25.025,UI06MAZ_0101,6,female,52,male,different,21790,25025,CS,code_switched
NI44MBQ_0101_21.840_24.310,NI44MBQ_0101,44,male,6,female,different,21840,24310,EN,monolingual_EN
NI57FBQ_0101_21.953_23.475,NI57FBQ_0101,57,female,44,male,different,21953,23475,CS,code_switched
UI27FAZ_0101_21.974_25.088,UI27FAZ_0101,27,male,57,female,different,21974,25088,CS,code_switched
UI20MAZ_0104_21.975_29.153,UI20MAZ_0104,20,male,27,male,same,21975,29153,CS,code_switched
NI46FBQ_0101_22.000_28.810,NI46FBQ_0101,46,female,20,male,different,22000,28810,CS,code_switched
NI31FBP_0101_22.050_26.280,NI31FBP_0101,31,female,46,female,same,22050,26280,EN,monolingual_EN
UI16MAZ_0102_22.124_30.875,UI16MAZ_0102,16,male,31,female,different,22124,30875,ZH,monolingual_ZH
UI21MAZ_0102_22.156_26.335,UI21MAZ_0102,21,male,16,male,same,22156,26335,CS,code_switched
UI24MAZ_0102_22.181_25.270,UI24MAZ_0102,24,male,21,male,same,22181,25270,CS,code_switched
UI26MAZ_0101_22.185_27.127,UI26MAZ_0101,26,female,24,male,different,22185,27127,CS,code_switched
NI27MBQ_0101_22.197_23.583,NI27MBQ_0101,27,male,26,female,different,22197,23583,EN,monolingual_EN
NI28MBP_0101_22.275_25.505,NI28MBP_0101,28,male,27,male,same,22275,25505,CS,code_switched
NI21MBQ_0101_22.284_24.102,NI21MBQ_0101,21,male,28,male,same,22284,24102,EN,monolingual_EN
UI25FAZ_0103_22.313_28.243,UI25FAZ_0103,25,male,21,male,same,22313,28243,CS,code_switched
NI01MAX_0101_22.396_25.052,NI01MAX_0101,1,male,25,male,same,22396,25052,ZH,monolingual_ZH
NI13MBQ_0101_22.399_25.413,NI13MBQ_0101,13,female,1,male,different,22399,25413,ZH,monolingual_ZH
NI40FBQ_0101_22.410_22.854,NI40FBQ_0101,40,female,13,female,same,22410,22854,EN,monolingual_EN
UI24MAZ_0101_22.410_24.407,UI24MAZ_0101,24,male,40,female,different,22410,24407,CS,code_switched
UI02FAZ_0104_22.555_24.663,UI02FAZ_0104,2,female,24,male,different,22555,24663,CS,code_switched
NI47MBP_0101_22.566_28.512,NI47MBP_0101,47,male,2,female,different,22566,28512,CS,code_switched
UI02FAZ_0105_22.649_27.361,UI02FAZ_0105,2,female,47,male,different,22649,27361,ZH,monolingual_ZH
UI02FAZ_0102_22.701_26.118,UI02FAZ_0102,2,female,2,female,same,22701,26118,ZH,monolingual_ZH
NI54FBQ_0101_22.725_54.460,NI54FBQ_0101,54,female,2,female,same,22725,54460,CS,code_switched
NI37MBP_0101_22.735_23.605,NI37MBP_0101,37,male,54,female,different,22735,23605,CS,code_switched
NI33MBP_0101_22.744_25.824,NI33MBP_0101,33,male,37,male,same,22744,25824,EN,monolingual_EN
UI23FAZ_0101_22.751_25.062,UI23FAZ_0101,23,female,33,male,different,22751,25062,ZH,monolingual_ZH
NI49MBP_0101_22.780_24.753,NI49MBP_0101,49,male,23,female,different,22780,24753,ZH,monolingual_ZH
UI22MAZ_0103_22.801_24.455,UI22MAZ_0103,22,female,49,male,different,22801,24455,CS,code_switched
UI24MAZ_0105_22.849_25.784,UI24MAZ_0105,24,male,22,female,different,22849,25784,CS,code_switched
NI24MBP_0101_22.940_26.330,NI24MBP_0101,24,male,24,male,same,22940,26330,CS,code_switched
NI35FBP_0101_23.060_24.500,NI35FBP_0101,35,female,24,male,different,23060,24500,ZH,monolingual_ZH
UI21MAZ_0101_23.078_32.183,UI21MAZ_0101,21,male,35,female,different,23078,32183,CS,code_switched
UI07FAZ_0104_23.121_26.241,UI07FAZ_0104,7,female,21,male,different,23121,26241,ZH,monolingual_ZH
NI29MBP_0101_23.141_24.391,NI29MBP_0101,29,female,7,female,same,23141,24391,EN,monolingual_EN
UI15FAZ_0102_23.203_23.878,UI15FAZ_0102,15,female,29,female,same,23203,23878,ZH,monolingual_ZH
NI14MBP_0101_23.269_24.579,NI14MBP_0101,14,male,15,female,different,23269,24579,EN,monolingual_EN
UI17FAZ_0103_23.281_26.041,UI17FAZ_0103,17,female,14,male,different,23281,26041,CS,code_switched
NI22FBP_0101_23.285_24.525,NI22FBP_0101,22,female,17,female,same,23285,24525,ZH,monolingual_ZH
NI16FBP_0101_23.296_25.971,NI16FBP_0101,16,male,22,female,different,23296,25971,EN,monolingual_EN
UI29FAZ_0104_23.350_26.959,UI29FAZ_0104,29,female,16,male,different,23350,26959,CS,code_switched
NI62MBQ_0101_23.365_24.648,NI62MBQ_0101,62,male,29,female,different,23365,24648,EN,monolingual_EN
UI01FAZ_0107_23.375_28.483,UI01FAZ_0107,1,male,62,male,same,23375,28483,ZH,monolingual_ZH
UI13FAZ_0101_23.408_26.276,UI13FAZ_0101,13,female,1,male,different,23408,26276,CS,code_switched
NI43FBP_0101_23.430_32.759,NI43FBP_0101,43,female,13,female,same,23430,32759,CS,code_switched
UI02FAZ_0103_23.454_24.736,UI02FAZ_0103,2,female,43,female,same,23454,24736,ZH,monolingual_ZH
UI19MAZ_0102_23.496_26.825,UI19MAZ_0102,19,male,2,female,different,23496,26825,CS,code_switched
NI64FBQ_0101_23.504_26.850,NI64FBQ_0101,64,female,19,male,different,23504,26850,ZH,monolingual_ZH
NI52MBQ_0101_23.570_26.850,NI52MBQ_0101,52,male,64,female,different,23570,26850,CS,code_switched
UI29FAZ_0103_23.577_26.859,UI29FAZ_0103,29,female,52,male,different,23577,26859,CS,code_switched
UI18MAZ_0104_23.602_27.282,UI18MAZ_0104,18,male,29,female,different,23602,27282,CS,code_switched
NI27MBQ_0101_23.615_24.513,NI27MBQ_0101,27,male,18,male,same,23615,24513,ZH,monolingual_ZH
NI67MBQ_0101_23.640_26.060,NI67MBQ_0101,67,male,27,male,same,23640,26060,ZH,monolingual_ZH
UI15FAZ_0101_23.677_24.133,UI15FAZ_0101,15,female,67,male,different,23677,24133,EN,monolingual_EN
NI55FBP_0101_23.693_28.094,NI55FBP_0101,55,female,15,female,same,23693,28094,EN,monolingual_EN
NI19MBQ_0101_23.700_29.805,NI19MBQ_0101,19,male,55,female,different,23700,29805,CS,code_switched
NI09FBP_0101_23.702_26.670,NI09FBP_0101,9,female,19,male,different,23702,26670,CS,code_switched
UI24MAZ_0103_23.719_26.725,UI24MAZ_0103,24,male,9,female,different,23719,26725,CS,code_switched
UI06MAZ_0102_23.728_30.988,UI06MAZ_0102,6,female,24,male,different,23728,30988,CS,code_switched
NI04FBX_0101_23.729_25.288,NI04FBX_0101,4,female,6,female,same,23729,25288,ZH,monolingual_ZH
UI18MAZ_0105_23.738_24.579,UI18MAZ_0105,18,male,4,female,different,23738,24579,ZH,monolingual_ZH
NI65MBP_0101_23.816_25.367,NI65MBP_0101,65,male,18,male,same,23816,25367,EN,monolingual_EN
NI08FBP_0101_23.850_24.940,NI08FBP_0101,8,female,65,male,different,23850,24940,EN,monolingual_EN
UI17FAZ_0101_23.918_31.249,UI17FAZ_0101,17,female,8,female,same,23918,31249,ZH,monolingual_ZH
UI27FAZ_0102_23.927_26.836,UI27FAZ_0102,27,male,17,female,different,23927,26836,CS,code_switched
UI16MAZ_0101_23.940_31.644,UI16MAZ_0101,16,male,27,male,same,23940,31644,EN,monolingual_EN
NI06FBP_0101_23.950_27.840,NI06FBP_0101,6,female,16,male,different,23950,27840,CS,code_switched
NI32FBQ_0101_23.960_25.800,NI32FBQ_0101,32,female,6,female,same,23960,25800,ZH,monolingual_ZH
NI08FBP_0201_24.018_25.130,NI08FBP_0201,8,female,32,female,same,24018,25130,EN,monolingual_EN
NI46FBQ_0201_24.059_27.650,NI46FBQ_0201,46,female,8,female,same,24059,27650,CS,code_switched
NI25MBQ_0101_24.069_27.834,NI25MBQ_0101,25,male,46,female,different,24069,27834,EN,monolingual_EN
NI21MBQ_0101_24.102_26.942,NI21MBQ_0101,21,male,25,male,same,24102,26942,CS,code_switched
UI15FAZ_0101_24.133_25.897,UI15FAZ_0101,15,female,21,male,different,24133,25897,ZH,monolingual_ZH
UI22MAZ_0105_24.160_25.666,UI22MAZ_0105,22,female,15,female,same,24160,25666,CS,code_switched
NI12MAP_0101_24.254_31.739,NI12MAP_0101,12,female,22,female,same,24254,31739,CS,code_switched
UI13FAZ_0104_24.287_26.694,UI13FAZ_0104,13,female,12,female,same,24287,26694,EN,monolingual_EN
UI21MAZ_0103_24.314_34.892,UI21MAZ_0103,21,male,13,female,different,24314,34892,CS,code_switched
UI12FAZ_0101_24.324_26.323,UI12FAZ_0101,12,female,21,male,different,24324,26323,ZH,monolingual_ZH
UI06MAZ_0103_24.439_30.512,UI06MAZ_0103,6,female,12,female,same,24439,30512,CS,code_switched
UI14MAZ_0102_24.476_26.817,UI14MAZ_0102,14,male,6,female,different,24476,26817,CS,code_switched
NI40FBQ_0101_24.481_31.166,NI40FBQ_0101,40,female,14,male,different,24481,31166,EN,monolingual_EN
NI48FBQ_0101_24.500_27.380,NI48FBQ_0101,48,female,40,female,same,24500,27380,CS,code_switched
NI14MBP_0101_24.579_26.390,NI14MBP_0101,14,male,48,female,different,24579,26390,EN,monolingual_EN
NI22FBP_0101_24.660_27.130,NI22FBP_0101,22,female,14,male,different,24660,27130,CS,code_switched
NI10FBP_0101_24.662_28.465,NI10FBP_0101,10,female,22,female,same,24662,28465,CS,code_switched
UI02FAZ_0104_24.663_26.709,UI02FAZ_0104,2,female,10,female,same,24663,26709,CS,code_switched
UI02FAZ_0103_24.736_27.123,UI02FAZ_0103,2,female,2,female,same,24736,27123,ZH,monolingual_ZH
UI25FAZ_0104_24.747_27.449,UI25FAZ_0104,25,male,2,female,different,24747,27449,CS,code_switched
UI21MAZ_0104_24.878_35.813,UI21MAZ_0104,21,male,25,male,same,24878,35813,ZH,monolingual_ZH
NI44MBQ_0101_24.920_29.050,NI44MBQ_0101,44,male,21,male,same,24920,29050,CS,code_switched
UI12FAZ_0103_24.929_32.368,UI12FAZ_0103,12,female,44,male,different,24929,32368,CS,code_switched
NI36MBQ_0101_24.933_37.195,NI36MBQ_0101,36,male,12,female,different,24933,37195,CS,code_switched
NI29MBP_0101_25.016_25.849,NI29MBP_0101,29,female,36,male,different,25016,25849,EN,monolingual_EN
NI45FBP_0101_25.120_34.120,NI45FBP_0101,45,female,29,female,same,25120,34120,CS,code_switched
UI10FAZ_0102_25.126_28.854,UI10FAZ_0102,10,female,45,female,same,25126,28854,CS,code_switched
NI08FBP_0201_25.130_26.700,NI08FBP_0201,8,female,10,female,same,25130,26700,ZH,monolingual_ZH
NI39FBP_0101_25.340_27.430,NI39FBP_0101,39,female,8,female,same,25340,27430,ZH,monolingual_ZH
UI18MAZ_0103_25.564_28.330,UI18MAZ_0103,18,male,39,female,different,25564,28330,CS,code_switched
UI29FAZ_0101_25.588_31.410,UI29FAZ_0101,29,female,18,male,different,25588,31410,CS,code_switched
UI24MAZ_0101_25.669_29.235,UI24MAZ_0101,24,male,29,female,different,25669,29235,CS,code_switched
NI65MBP_0101_25.690_27.815,NI65MBP_0101,65,male,24,male,same,25690,27815,CS,code_switched
UI22MAZ_0101_25.733_33.805,UI22MAZ_0101,22,female,65,male,different,25733,33805,CS,code_switched
NI56MBX_0101_25.765_26.370,NI56MBX_0101,56,male,22,female,different,25765,26370,EN,monolingual_EN
NI60MBP_0101_25.787_26.655,NI60MBP_0101,60,male,56,male,same,25787,26655,ZH,monolingual_ZH
UI22MAZ_0102_25.833_27.399,UI22MAZ_0102,22,female,60,male,different,25833,27399,EN,monolingual_EN
UI13FAZ_0103_25.892_33.737,UI13FAZ_0103,13,female,22,female,same,25892,33737,CS,code_switched
NI02FAX_0101_25.894_28.079,NI02FAX_0101,2,female,13,female,same,25894,28079,CS,code_switched
UI15FAZ_0101_25.897_26.651,UI15FAZ_0101,15,female,2,female,same,25897,26651,EN,monolingual_EN
UI13FAZ_0102_25.901_37.459,UI13FAZ_0102,13,female,15,female,same,25901,37459,CS,code_switched
NI20MBP_0101_25.902_31.870,NI20MBP_0101,20,male,13,female,different,25902,31870,CS,code_switched
NI27MBQ_0101_25.903_26.190,NI27MBQ_0101,27,male,20,male,same,25903,26190,ZH,monolingual_ZH
NI01MAX_0101_25.917_27.101,NI01MAX_0101,1,male,27,male,same,25917,27101,ZH,monolingual_ZH
UI24MAZ_0102_25.938_26.816,UI24MAZ_0102,24,male,1,male,same,25938,26816,EN,monolingual_EN
UI06MAZ_0101_26.012_30.011,UI06MAZ_0101,6,female,24,male,different,26012,30011,CS,code_switched
NI66MBQ_0101_26.080_28.140,NI66MBQ_0101,66,male,6,female,different,26080,28140,CS,code_switched
NI33MBP_0101_26.094_33.404,NI33MBP_0101,33,male,66,male,same,26094,33404,CS,code_switched
UI02FAZ_0102_26.118_30.271,UI02FAZ_0102,2,female,33,male,different,26118,30271,CS,code_switched
UI18MAZ_0101_26.193_33.761,UI18MAZ_0101,18,male,2,female,different,26193,33761,CS,code_switched
UI07FAZ_0104_26.241_31.016,UI07FAZ_0104,7,female,18,male,different,26241,31016,CS,code_switched
NI28MBP_0101_26.247_29.745,NI28MBP_0101,28,male,7,female,different,26247,29745,CS,code_switched
UI22MAZ_0103_26.271_26.904,UI22MAZ_0103,22,female,28,male,different,26271,26904,EN,monolingual_EN
UI13FAZ_0101_26.276_44.526,UI13FAZ_0101,13,female,22,female,same,26276,44526,EN,monolingual_EN
NI31FBP_0101_26.300_30.110,NI31FBP_0101,31,female,13,female,same,26300,30110,EN,monolingual_EN
UI12FAZ_0102_26.319_36.256,UI12FAZ_0102,12,female,31,female,same,26319,36256,CS,code_switched
UI21MAZ_0102_26.335_30.494,UI21MAZ_0102,21,male,12,female,different,26335,30494,CS,code_switched
UI12FAZ_0104_26.335_31.083,UI12FAZ_0104,12,female,21,male,different,26335,31083,CS,code_switched
UI02FAZ_0101_26.369_31.497,UI02FAZ_0101,2,female,12,female,same,26369,31497,ZH,monolingual_ZH
NI14MBP_0101_26.390_30.380,NI14MBP_0101,14,male,2,female,different,26390,30380,CS,code_switched
NI04FBX_0101_26.413_34.275,NI04FBX_0101,4,female,14,male,different,26413,34275,CS,code_switched
NI62MBQ_0101_26.481_29.134,NI62MBQ_0101,62,male,4,female,different,26481,29134,CS,code_switched
UI22MAZ_0105_26.491_30.244,UI22MAZ_0105,22,female,62,male,different,26491,30244,CS,code_switched
UI26MAZ_0102_26.552_32.859,UI26MAZ_0102,26,female,22,female,same,26552,32859,CS,code_switched
NI63MBP_0101_26.557_27.300,NI63MBP_0101,63,male,26,female,different,26557,27300,EN,monolingual_EN
UI17FAZ_0103_26.558_29.717,UI17FAZ_0103,17,female,63,male,different,26558,29717,CS,code_switched
NI35FBP_0101_26.559_32.430,NI35FBP_0101,35,female,17,female,same,26559,32430,CS,code_switched
UI15FAZ_0101_26.651_29.916,UI15FAZ_0101,15,female,35,female,same,26651,29916,CS,code_switched
NI51MBP_0101_26.672_33.000,NI51MBP_0101,51,male,15,female,different,26672,33000,CS,code_switched
UI24MAZ_0105_26.677_31.993,UI24MAZ_0105,24,male,51,male,same,26677,31993,CS,code_switched
UI13FAZ_0104_26.694_28.615,UI13FAZ_0104,13,female,24,male,different,26694,28615,CS,code_switched
NI08FBP_0201_26.700_32.258,NI08FBP_0201,8,female,13,female,same,26700,32258,CS,code_switched
UI02FAZ_0104_26.709_34.629,UI02FAZ_0104,2,female,8,female,same,26709,34629,CS,code_switched
UI24MAZ_0103_26.725_30.264,UI24MAZ_0103,24,male,2,female,different,26725,30264,CS,code_switched
UI15FAZ_0105_26.788_30.934,UI15FAZ_0105,15,female,24,male,different,26788,30934,CS,code_switched
NI42FBQ_0101_26.800_49.490,NI42FBQ_0101,42,female,15,female,same,26800,49490,CS,code_switched
UI27FAZ_0102_26.836_30.153,UI27FAZ_0102,27,male,42,female,different,26836,30153,CS,code_switched
UI23FAZ_0104_26.846_30.582,UI23FAZ_0104,23,female,27,male,different,26846,30582,CS,code_switched
UI08MAZ_0101_26.846_32.551,UI08MAZ_0101,8,female,23,female,same,26846,32551,EN,monolingual_EN
NI52MBQ_0101_26.850_42.270,NI52MBQ_0101,52,male,8,female,different,26850,42270,CS,code_switched
NI56MBX_0101_26.885_28.131,NI56MBX_0101,56,male,52,male,same,26885,28131,ZH,monolingual_ZH
NI26FBP_0101_26.920_29.680,NI26FBP_0101,26,female,56,male,different,26920,29680,CS,code_switched
NI21MBQ_0101_26.942_30.039,NI21MBQ_0101,21,male,26,female,different,26942,30039,ZH,monolingual_ZH
NI37MBP_0101_26.989_27.899,NI37MBP_0101,37,male,21,male,same,26989,27899,ZH,monolingual_ZH
NI24MBP_0101_27.011_29.090,NI24MBP_0101,24,male,37,male,same,27011,29090,CS,code_switched
NI29MBP_0101_27.029_28.020,NI29MBP_0101,29,female,24,male,different,27029,28020,ZH,monolingual_ZH
UI02FAZ_0103_27.123_29.006,UI02FAZ_0103,2,female,29,female,same,27123,29006,ZH,monolingual_ZH
UI26MAZ_0101_27.127_33.730,UI26MAZ_0101,26,female,2,female,same,27127,33730,CS,code_switched
UI21MAZ_0105_27.200_31.266,UI21MAZ_0105,21,male,26,female,different,27200,31266,CS,code_switched
UI19MAZ_0103_27.221_32.056,UI19MAZ_0103,19,male,21,male,same,27221,32056,CS,code_switched
UI18MAZ_0105_27.239_28.784,UI18MAZ_0105,18,male,19,male,same,27239,28784,ZH,monolingual_ZH
NI22FBP_0101_27.280_29.110,NI22FBP_0101,22,female,18,male,different,27280,29110,EN,monolingual_EN
UI18MAZ_0104_27.282_32.999,UI18MAZ_0104,18,male,22,female,different,27282,32999,CS,code_switched
NI60MBP_0101_27.350_29.150,NI60MBP_0101,60,male,18,male,same,27350,29150,EN,monolingual_EN
UI02FAZ_0105_27.361_31.486,UI02FAZ_0105,2,female,60,male,different,27361,31486,ZH,monolingual_ZH
NI39FBP_0101_27.430_31.310,NI39FBP_0101,39,female,2,female,same,27430,31310,ZH,monolingual_ZH
UI24MAZ_0102_27.448_28.888,UI24MAZ_0102,24,male,39,female,different,27448,28888,CS,code_switched
